component	mask	singular_value	variance_explained	cumulative_variance_explained	retained
w_comp_cor_354	WM	71.6443005951	0.0008652909	0.4860227344	True
w_comp_cor_355	WM	71.5696483049	0.0008634886	0.486886223	True
w_comp_cor_356	WM	71.5408629556	0.0008627942	0.4877490172	True
w_comp_cor_357	WM	71.4793902631	0.0008613121	0.4886103292	True
w_comp_cor_358	WM	71.4569456957	0.0008607713	0.4894711005	True
w_comp_cor_359	WM	71.3188562741	0.0008574476	0.4903285481	True
w_comp_cor_360	WM	71.2790931708	0.0008564918	0.4911850399	True
w_comp_cor_361	WM	71.2668802579	0.0008561983	0.4920412382	True
w_comp_cor_362	WM	71.2546962796	0.0008559056	0.4928971437	True
w_comp_cor_363	WM	71.1415316806	0.0008531891	0.4937503328	True
w_comp_cor_364	WM	71.1334617976	0.0008529955	0.4946033283	True
w_comp_cor_365	WM	71.0496906592	0.0008509876	0.4954543159	True
w_comp_cor_366	WM	71.0196346756	0.0008502678	0.4963045837	True
w_comp_cor_367	WM	70.9931132373	0.0008496329	0.4971542166	True
w_comp_cor_368	WM	70.9441857501	0.0008484622	0.4980026787	True
w_comp_cor_369	WM	70.8908019256	0.0008471857	0.4988498644	True
w_comp_cor_370	WM	70.85454727	0.0008463194	0.4996961839	True
w_comp_cor_371	WM	70.806096641	0.0008451624	0.5005413463	True
a_comp_cor_00	combined	404.396182091	0.0197221746	0.0197221746	True
a_comp_cor_01	combined	397.8604148737	0.0190898347	0.0388120094	True
a_comp_cor_02	combined	306.916582602	0.0113600806	0.05017209	True
a_comp_cor_03	combined	297.3548843253	0.0106632811	0.0608353712	True
a_comp_cor_04	combined	269.8415786925	0.0087812925	0.0696166637	True
a_comp_cor_05	combined	263.2788810973	0.0083593547	0.0779760184	True
a_comp_cor_06	combined	236.9976091971	0.0067737418	0.0847497602	True
a_comp_cor_07	combined	198.4714638058	0.004750473	0.0895002331	True
a_comp_cor_08	combined	195.3994327228	0.0046045512	0.0941047843	True
a_comp_cor_09	combined	184.7401247956	0.0041158844	0.0982206687	True
a_comp_cor_10	combined	177.8437722736	0.0038143279	0.1020349967	True
a_comp_cor_11	combined	176.1281686115	0.0037410916	0.1057760883	True
a_comp_cor_12	combined	169.8484450994	0.0034790755	0.1092551639	True
a_comp_cor_13	combined	163.4160097942	0.003220549	0.1124757128	True
a_comp_cor_14	combined	162.0607663899	0.0031673531	0.115643066	True
a_comp_cor_15	combined	160.3475625003	0.0031007406	0.1187438065	True
a_comp_cor_16	combined	156.6393395595	0.0029589825	0.121702789	True
a_comp_cor_17	combined	147.9391844556	0.0026394118	0.1243422008	True
a_comp_cor_18	combined	146.6007520043	0.0025918693	0.1269340701	True
a_comp_cor_19	combined	143.1121835805	0.0024699828	0.1294040529	True
a_comp_cor_20	combined	139.6009769883	0.0023502693	0.1317543221	True
a_comp_cor_21	combined	134.843550868	0.0021928103	0.1339471325	True
a_comp_cor_22	combined	132.0543350515	0.0021030327	0.1360501652	True
a_comp_cor_23	combined	128.7695553055	0.0019997104	0.1380498756	True
a_comp_cor_24	combined	127.8837723763	0.0019722937	0.1400221692	True
a_comp_cor_25	combined	125.0427829445	0.0018856365	0.1419078057	True
a_comp_cor_26	combined	124.1774379906	0.0018596281	0.1437674338	True
a_comp_cor_27	combined	122.0121867636	0.0017953417	0.1455627755	True
a_comp_cor_28	combined	120.5375837828	0.001752208	0.1473149836	True
a_comp_cor_29	combined	119.0957960389	0.0017105413	0.1490255249	True
a_comp_cor_30	combined	118.6861580693	0.0016987945	0.1507243194	True
a_comp_cor_31	combined	118.1669412043	0.0016839636	0.152408283	True
a_comp_cor_32	combined	116.6368039533	0.0016406348	0.1540489178	True
a_comp_cor_33	combined	116.2782565378	0.0016305635	0.1556794814	True
a_comp_cor_34	combined	115.3079950991	0.0016034652	0.1572829466	True
a_comp_cor_35	combined	114.4862075864	0.0015806912	0.1588636378	True
a_comp_cor_36	combined	113.032906047	0.001540815	0.1604044528	True
a_comp_cor_37	combined	112.5053632533	0.0015264661	0.1619309189	True
a_comp_cor_38	combined	111.9823910396	0.0015123078	0.1634432267	True
a_comp_cor_39	combined	111.1186674319	0.0014890688	0.1649322954	True
a_comp_cor_40	combined	110.8271220644	0.0014812652	0.1664135606	True
a_comp_cor_41	combined	108.9174496632	0.0014306574	0.167844218	True
a_comp_cor_42	combined	108.4460402575	0.0014183	0.169262518	True
a_comp_cor_43	combined	107.4285348331	0.0013918102	0.1706543282	True
a_comp_cor_44	combined	107.3224305322	0.0013890622	0.1720433904	True
a_comp_cor_45	combined	106.8167982159	0.0013760044	0.1734193948	True
a_comp_cor_46	combined	106.4128881498	0.0013656178	0.1747850126	True
a_comp_cor_47	combined	106.1929223529	0.0013599779	0.1761449905	True
a_comp_cor_48	combined	105.8894327506	0.0013522156	0.1774972061	True
a_comp_cor_49	combined	104.9646108727	0.0013286987	0.1788259048	True
a_comp_cor_50	combined	104.5448092382	0.0013180918	0.1801439966	True
a_comp_cor_51	combined	104.2326986735	0.0013102334	0.18145423	True
a_comp_cor_52	combined	103.7362159887	0.0012977813	0.1827520113	True
a_comp_cor_53	combined	103.4976339112	0.0012918186	0.18404383	True
a_comp_cor_54	combined	103.1182864532	0.0012823663	0.1853261962	True
a_comp_cor_55	combined	102.8131784147	0.0012747889	0.1866009851	True
a_comp_cor_56	combined	102.576418748	0.0012689245	0.1878699096	True
a_comp_cor_57	combined	102.5058891214	0.0012671801	0.1891370897	True
a_comp_cor_58	combined	102.1878501067	0.0012593291	0.1903964188	True
a_comp_cor_59	combined	102.0642409248	0.0012562843	0.1916527031	True
a_comp_cor_60	combined	101.8960617679	0.0012521475	0.1929048506	True
a_comp_cor_61	combined	101.7975756985	0.0012497282	0.1941545788	True
a_comp_cor_62	combined	101.4953946359	0.0012423197	0.1953968985	True
a_comp_cor_63	combined	101.1459315924	0.0012337795	0.196630678	True
a_comp_cor_64	combined	100.979296692	0.0012297176	0.1978603956	True
a_comp_cor_65	combined	100.5884560903	0.0012202168	0.1990806124	True
a_comp_cor_66	combined	100.5506780842	0.0012193004	0.2002999128	True
a_comp_cor_67	combined	100.3586872924	0.0012146486	0.2015145614	True
a_comp_cor_68	combined	100.0619718154	0.0012074769	0.2027220383	True
a_comp_cor_69	combined	99.9786727882	0.0012054673	0.2039275056	True
a_comp_cor_70	combined	99.8159295664	0.001201546	0.2051290516	True
a_comp_cor_71	combined	99.6417999415	0.0011973575	0.2063264091	True
a_comp_cor_72	combined	99.5615256666	0.001195429	0.2075218381	True
a_comp_cor_73	combined	99.4449581759	0.0011926314	0.2087144695	True
a_comp_cor_74	combined	99.2616221576	0.001188238	0.2099027076	True
a_comp_cor_75	combined	99.1285855197	0.001185055	0.2110877626	True
a_comp_cor_76	combined	98.849017725	0.0011783802	0.2122661428	True
a_comp_cor_77	combined	98.7626825002	0.0011763227	0.2134424654	True
a_comp_cor_78	combined	98.726085511	0.001175451	0.2146179165	True
a_comp_cor_79	combined	98.5674892133	0.0011716775	0.215789594	True
a_comp_cor_80	combined	98.4993184888	0.0011700574	0.2169596513	True
a_comp_cor_81	combined	98.1793092153	0.001162467	0.2181221184	True
a_comp_cor_82	combined	98.0814581713	0.001160151	0.2192822694	True
a_comp_cor_83	combined	98.0168330082	0.0011586227	0.2204408922	True
a_comp_cor_84	combined	97.9329497569	0.0011566405	0.2215975326	True
a_comp_cor_85	combined	97.7557664842	0.001152459	0.2227499916	True
a_comp_cor_86	combined	97.6967379706	0.0011510676	0.2239010592	True
a_comp_cor_87	combined	97.5149535356	0.001146788	0.2250478472	True
a_comp_cor_88	combined	97.493488102	0.0011462832	0.2261941304	True
a_comp_cor_89	combined	97.4400022216	0.0011450258	0.2273391562	True
a_comp_cor_90	combined	97.2532272074	0.0011406404	0.2284797966	True
a_comp_cor_91	combined	97.2068948093	0.0011395538	0.2296193504	True
a_comp_cor_92	combined	97.1114858869	0.001137318	0.2307566684	True
a_comp_cor_93	combined	96.881200602	0.0011319304	0.2318885988	True
a_comp_cor_94	combined	96.7975864963	0.0011299774	0.2330185763	True
a_comp_cor_95	combined	96.7525704456	0.0011289267	0.2341475029	True
a_comp_cor_96	combined	96.6940081464	0.0011275604	0.2352750634	True
a_comp_cor_97	combined	96.6321161851	0.0011261174	0.2364011808	True
a_comp_cor_98	combined	96.4610423107	0.0011221337	0.2375233145	True
a_comp_cor_99	combined	96.3972972541	0.0011206511	0.2386439656	True
a_comp_cor_100	combined	96.1992252909	0.0011160505	0.2397600161	True
a_comp_cor_101	combined	96.1363959664	0.0011145932	0.2408746093	True
a_comp_cor_102	combined	95.9681504477	0.0011106954	0.2419853047	True
a_comp_cor_103	combined	95.862758497	0.0011082572	0.2430935619	True
a_comp_cor_104	combined	95.8207522973	0.0011072861	0.244200848	True
a_comp_cor_105	combined	95.7382172866	0.0011053794	0.2453062274	True
a_comp_cor_106	combined	95.5639189953	0.0011013583	0.2464075857	True
a_comp_cor_107	combined	95.4852215282	0.001099545	0.2475071307	True
a_comp_cor_108	combined	95.4176374679	0.0010979891	0.2486051198	True
a_comp_cor_109	combined	95.2940550471	0.0010951468	0.2497002666	True
a_comp_cor_110	combined	95.2804474225	0.001094834	0.2507951006	True
a_comp_cor_111	combined	95.1409319433	0.0010916301	0.2518867307	True
a_comp_cor_112	combined	95.0995104098	0.0010906798	0.2529774105	True
a_comp_cor_113	combined	94.9872902112	0.0010881072	0.2540655177	True
a_comp_cor_114	combined	94.9077626179	0.001086286	0.2551518037	True
a_comp_cor_115	combined	94.7699815704	0.0010831343	0.256234938	True
a_comp_cor_116	combined	94.590323779	0.0010790315	0.2573139695	True
a_comp_cor_117	combined	94.5193969566	0.0010774139	0.2583913835	True
a_comp_cor_118	combined	94.4109477478	0.001074943	0.2594663264	True
a_comp_cor_119	combined	94.3412688004	0.0010733568	0.2605396833	True
a_comp_cor_120	combined	94.3106350767	0.0010726599	0.2616123432	True
a_comp_cor_121	combined	94.2723090051	0.0010717883	0.2626841314	True
a_comp_cor_122	combined	94.1630961669	0.0010693064	0.2637534378	True
a_comp_cor_123	combined	94.0517661082	0.0010667794	0.2648202172	True
a_comp_cor_124	combined	94.0322353611	0.0010663364	0.2658865536	True
a_comp_cor_125	combined	93.9287393243	0.0010639904	0.266950544	True
a_comp_cor_126	combined	93.8512597476	0.0010622358	0.2680127797	True
a_comp_cor_127	combined	93.8385273936	0.0010619476	0.2690747273	True
a_comp_cor_128	combined	93.7099301998	0.001059039	0.2701337663	True
a_comp_cor_129	combined	93.5497160278	0.0010554208	0.2711891871	True
a_comp_cor_130	combined	93.532329214	0.0010550285	0.2722442156	True
a_comp_cor_131	combined	93.4296156403	0.0010527126	0.2732969282	True
a_comp_cor_132	combined	93.4194396672	0.0010524833	0.2743494115	True
a_comp_cor_133	combined	93.2233526854	0.0010480696	0.2753974812	True
a_comp_cor_134	combined	93.10446547	0.0010453982	0.2764428793	True
a_comp_cor_135	combined	93.0719888162	0.001044669	0.2774875483	True
a_comp_cor_136	combined	92.9795014479	0.0010425938	0.2785301421	True
a_comp_cor_137	combined	92.9453027293	0.001041827	0.2795719691	True
a_comp_cor_138	combined	92.8244512388	0.0010391195	0.2806110886	True
a_comp_cor_139	combined	92.7982064709	0.001038532	0.2816496205	True
a_comp_cor_140	combined	92.7133824643	0.0010366343	0.2826862548	True
a_comp_cor_141	combined	92.6617344354	0.0010354796	0.2837217344	True
a_comp_cor_142	combined	92.5847091383	0.0010337588	0.2847554933	True
a_comp_cor_143	combined	92.4857480302	0.0010315501	0.2857870434	True
a_comp_cor_144	combined	92.4353553019	0.0010304263	0.2868174697	True
a_comp_cor_145	combined	92.3306797322	0.0010280939	0.2878455636	True
a_comp_cor_146	combined	92.233405257	0.0010259287	0.2888714923	True
a_comp_cor_147	combined	92.2015309969	0.0010252198	0.2898967121	True
a_comp_cor_148	combined	92.1053043667	0.0010230809	0.290919793	True
a_comp_cor_149	combined	91.9929702355	0.0010205869	0.2919403799	True
a_comp_cor_150	combined	91.9522688772	0.001019684	0.2929600639	True
a_comp_cor_151	combined	91.8593294081	0.0010176238	0.2939776877	True
a_comp_cor_152	combined	91.7994484083	0.0010162975	0.2949939852	True
a_comp_cor_153	combined	91.7195990767	0.0010145303	0.2960085154	True
a_comp_cor_154	combined	91.6503127728	0.0010129981	0.2970215135	True
a_comp_cor_155	combined	91.5726724875	0.0010112825	0.298032796	True
a_comp_cor_156	combined	91.4952475283	0.0010095731	0.2990423691	True
a_comp_cor_157	combined	91.4667388119	0.0010089441	0.3000513132	True
a_comp_cor_158	combined	91.4020385946	0.0010075172	0.3010588304	True
a_comp_cor_159	combined	91.1984912959	0.0010030348	0.3020618652	True
a_comp_cor_160	combined	91.148562945	0.0010019369	0.3030638021	True
a_comp_cor_161	combined	91.0781653684	0.0010003898	0.3040641919	True
a_comp_cor_162	combined	91.0435464076	0.0009996294	0.3050638213	True
a_comp_cor_163	combined	90.9440609644	0.000997446	0.3060612673	True
a_comp_cor_164	combined	90.8971235651	0.0009964167	0.307057684	True
a_comp_cor_165	combined	90.8196665489	0.0009947192	0.3080524032	True
a_comp_cor_166	combined	90.7713534765	0.0009936612	0.3090460644	True
a_comp_cor_167	combined	90.6683369167	0.0009914071	0.3100374715	True
a_comp_cor_168	combined	90.6139231606	0.0009902174	0.3110276889	True
a_comp_cor_169	combined	90.5747430408	0.0009893613	0.3120170502	True
a_comp_cor_170	combined	90.4128631699	0.000985828	0.3130028782	True
a_comp_cor_171	combined	90.4082119085	0.0009857266	0.3139886048	True
a_comp_cor_172	combined	90.3736345968	0.0009849727	0.3149735775	True
a_comp_cor_173	combined	90.2149242267	0.0009815162	0.3159550938	True
a_comp_cor_174	combined	90.159026471	0.0009803003	0.3169353941	True
a_comp_cor_175	combined	90.0966576393	0.0009789445	0.3179143385	True
a_comp_cor_176	combined	90.066435008	0.0009782878	0.3188926264	True
a_comp_cor_177	combined	90.0156954971	0.0009771859	0.3198698123	True
a_comp_cor_178	combined	89.9435740062	0.0009756207	0.3208454329	True
a_comp_cor_179	combined	89.9084158545	0.0009748581	0.321820291	True
a_comp_cor_180	combined	89.8629869041	0.0009738732	0.3227941642	True
a_comp_cor_181	combined	89.730688725	0.0009710078	0.323765172	True
a_comp_cor_182	combined	89.6890467409	0.0009701067	0.3247352787	True
a_comp_cor_183	combined	89.6216427283	0.0009686492	0.3257039279	True
a_comp_cor_184	combined	89.5925696794	0.0009680208	0.3266719487	True
a_comp_cor_185	combined	89.4761292182	0.0009655062	0.3276374549	True
a_comp_cor_186	combined	89.4119837736	0.0009641224	0.3286015773	True
a_comp_cor_187	combined	89.3575653151	0.0009629492	0.3295645265	True
a_comp_cor_188	combined	89.2943445577	0.0009615871	0.3305261135	True
a_comp_cor_189	combined	89.2295878524	0.0009601929	0.3314863064	True
a_comp_cor_190	combined	89.2014493623	0.0009595874	0.3324458938	True
a_comp_cor_191	combined	89.1568165956	0.0009586273	0.3334045211	True
a_comp_cor_192	combined	89.0729569427	0.0009568249	0.334361346	True
a_comp_cor_193	combined	89.0070821036	0.0009554101	0.3353167561	True
a_comp_cor_194	combined	88.8925354902	0.0009529526	0.3362697087	True
a_comp_cor_195	combined	88.847877682	0.0009519953	0.337221704	True
a_comp_cor_196	combined	88.7352644954	0.0009495836	0.3381712876	True
a_comp_cor_197	combined	88.6663929616	0.0009481101	0.3391193978	True
a_comp_cor_198	combined	88.6043610641	0.000946784	0.3400661818	True
a_comp_cor_199	combined	88.5866106478	0.0009464047	0.3410125864	True
a_comp_cor_200	combined	88.5188109858	0.0009449566	0.341957543	True
a_comp_cor_201	combined	88.4862151413	0.0009442608	0.3429018038	True
a_comp_cor_202	combined	88.4318367084	0.0009431005	0.3438449043	True
a_comp_cor_203	combined	88.3760471785	0.000941911	0.3447868153	True
a_comp_cor_204	combined	88.3247260668	0.0009408173	0.3457276326	True
a_comp_cor_205	combined	88.2667472081	0.0009395826	0.3466672152	True
a_comp_cor_206	combined	88.237214863	0.0009389539	0.3476061691	True
a_comp_cor_207	combined	88.1232011302	0.000936529	0.3485426981	True
a_comp_cor_208	combined	88.0731605041	0.0009354657	0.3494781638	True
a_comp_cor_209	combined	88.0123134426	0.0009341736	0.3504123374	True
a_comp_cor_210	combined	87.9194666092	0.0009322036	0.3513445411	True
a_comp_cor_211	combined	87.8831843084	0.0009314344	0.3522759755	True
a_comp_cor_212	combined	87.8569978499	0.0009308794	0.3532068549	True
a_comp_cor_213	combined	87.7915958114	0.000929494	0.3541363489	True
a_comp_cor_214	combined	87.7421259552	0.0009284468	0.3550647956	True
a_comp_cor_215	combined	87.6688097676	0.0009268958	0.3559916915	True
a_comp_cor_216	combined	87.647268582	0.0009264404	0.3569181319	True
a_comp_cor_217	combined	87.5603294045	0.0009246034	0.3578427353	True
a_comp_cor_218	combined	87.4704063162	0.0009227053	0.3587654405	True
a_comp_cor_219	combined	87.4156672262	0.0009215508	0.3596869913	True
a_comp_cor_220	combined	87.3564297502	0.0009203022	0.3606072935	True
a_comp_cor_221	combined	87.2706947196	0.0009184966	0.3615257901	True
a_comp_cor_222	combined	87.1834345275	0.0009166608	0.3624424509	True
a_comp_cor_223	combined	87.1639655622	0.0009162514	0.3633587023	True
a_comp_cor_224	combined	87.0911931433	0.0009147221	0.3642734245	True
a_comp_cor_225	combined	87.0616314217	0.0009141013	0.3651875257	True
a_comp_cor_226	combined	86.9635843477	0.0009120435	0.3660995693	True
a_comp_cor_227	combined	86.9128931095	0.0009109806	0.3670105498	True
a_comp_cor_228	combined	86.8877909662	0.0009104544	0.3679210043	True
a_comp_cor_229	combined	86.8502643483	0.0009096682	0.3688306724	True
a_comp_cor_230	combined	86.7545376566	0.000907664	0.3697383364	True
a_comp_cor_231	combined	86.700304534	0.0009065295	0.370644866	True
a_comp_cor_232	combined	86.624585769	0.0009049468	0.3715498128	True
a_comp_cor_233	combined	86.6112371802	0.0009046679	0.3724544807	True
a_comp_cor_234	combined	86.5567385489	0.0009035298	0.3733580105	True
a_comp_cor_235	combined	86.5143271767	0.0009026446	0.374260655	True
a_comp_cor_236	combined	86.4555224326	0.0009014179	0.375162073	True
a_comp_cor_237	combined	86.4006745576	0.0009002745	0.3760623475	True
a_comp_cor_238	combined	86.3092529597	0.0008983704	0.3769607179	True
a_comp_cor_239	combined	86.2388235956	0.0008969048	0.3778576227	True
a_comp_cor_240	combined	86.1972006816	0.0008960392	0.3787536619	True
a_comp_cor_241	combined	86.1173120876	0.0008943791	0.379648041	True
a_comp_cor_242	combined	86.0558332872	0.0008931026	0.3805411436	True
a_comp_cor_243	combined	86.0355700559	0.000892682	0.3814338256	True
a_comp_cor_244	combined	85.9259207201	0.0008904081	0.3823242337	True
a_comp_cor_245	combined	85.9128948191	0.0008901381	0.3832143718	True
a_comp_cor_246	combined	85.8628557226	0.0008891015	0.3841034734	True
a_comp_cor_247	combined	85.8155896758	0.0008881229	0.3849915963	True
a_comp_cor_248	combined	85.7862786461	0.0008875164	0.3858791127	True
a_comp_cor_249	combined	85.685119625	0.0008854245	0.3867645371	True
a_comp_cor_250	combined	85.5991910569	0.0008836495	0.3876481866	True
a_comp_cor_251	combined	85.5640453851	0.000882924	0.3885311106	True
a_comp_cor_252	combined	85.4642586535	0.0008808658	0.3894119765	True
a_comp_cor_253	combined	85.4101267304	0.0008797503	0.3902917268	True
a_comp_cor_254	combined	85.3886228029	0.0008793074	0.3911710342	True
a_comp_cor_255	combined	85.357163069	0.0008786596	0.3920496938	True
a_comp_cor_256	combined	85.2968184701	0.0008774177	0.3929271114	True
a_comp_cor_257	combined	85.2148107027	0.0008757313	0.3938028427	True
a_comp_cor_258	combined	85.1493730311	0.0008743868	0.3946772296	True
a_comp_cor_259	combined	85.0645505473	0.0008726457	0.3955498752	True
a_comp_cor_260	combined	84.9923469277	0.0008711649	0.3964210401	True
a_comp_cor_261	combined	84.9296130032	0.0008698793	0.3972909194	True
a_comp_cor_262	combined	84.8808140741	0.00086888	0.3981597994	True
a_comp_cor_263	combined	84.8271056418	0.0008677807	0.3990275801	True
a_comp_cor_264	combined	84.7897066607	0.0008670157	0.3998945958	True
a_comp_cor_265	combined	84.7545474397	0.0008662968	0.4007608927	True
a_comp_cor_266	combined	84.6948741889	0.0008650774	0.40162597	True
a_comp_cor_267	combined	84.6535744905	0.0008642339	0.402490204	True
a_comp_cor_268	combined	84.5802544224	0.0008627375	0.4033529415	True
a_comp_cor_269	combined	84.5599087332	0.0008623225	0.404215264	True
a_comp_cor_270	combined	84.4975639173	0.0008610514	0.4050763154	True
a_comp_cor_271	combined	84.4524682479	0.0008601326	0.405936448	True
a_comp_cor_272	combined	84.3702479834	0.0008584586	0.4067949066	True
a_comp_cor_273	combined	84.28555316	0.0008567359	0.4076516425	True
a_comp_cor_274	combined	84.239935858	0.0008558088	0.4085074513	True
a_comp_cor_275	combined	84.1974753579	0.0008549463	0.4093623977	True
a_comp_cor_276	combined	84.1402999894	0.0008537856	0.4102161833	True
a_comp_cor_277	combined	84.1186156377	0.0008533456	0.4110695288	True
a_comp_cor_278	combined	84.0701357585	0.0008523622	0.4119218911	True
a_comp_cor_279	combined	84.0502193622	0.0008519584	0.4127738495	True
a_comp_cor_280	combined	83.9806195326	0.0008505481	0.4136243976	True
a_comp_cor_281	combined	83.8831273289	0.0008485744	0.414472972	True
a_comp_cor_282	combined	83.8274692022	0.0008474487	0.4153204207	True
a_comp_cor_283	combined	83.7596640115	0.0008460783	0.416166499	True
a_comp_cor_284	combined	83.7164136282	0.0008452048	0.4170117037	True
a_comp_cor_285	combined	83.678210626	0.0008444335	0.4178561373	True
a_comp_cor_286	combined	83.6607791036	0.0008440818	0.418700219	True
a_comp_cor_287	combined	83.6045517929	0.0008429475	0.4195431666	True
a_comp_cor_288	combined	83.5052360305	0.000840946	0.4203841126	True
a_comp_cor_289	combined	83.4542872592	0.0008399202	0.4212240328	True
a_comp_cor_290	combined	83.4148755064	0.000839127	0.4220631598	True
a_comp_cor_291	combined	83.3475756231	0.0008377736	0.4229009334	True
a_comp_cor_292	combined	83.3149763079	0.0008371183	0.4237380517	True
a_comp_cor_293	combined	83.2816919392	0.0008364496	0.4245745014	True
a_comp_cor_294	combined	83.1841633018	0.0008344917	0.425408993	True
a_comp_cor_295	combined	83.155326364	0.0008339132	0.4262429062	True
a_comp_cor_296	combined	83.071528174	0.0008322333	0.4270751396	True
a_comp_cor_297	combined	82.9946062071	0.0008306928	0.4279058324	True
a_comp_cor_298	combined	82.943295542	0.000829666	0.4287354983	True
a_comp_cor_299	combined	82.9164911631	0.0008291298	0.4295646282	True
a_comp_cor_300	combined	82.8717649184	0.0008282356	0.4303928637	True
a_comp_cor_301	combined	82.8443681701	0.0008276881	0.4312205518	True
a_comp_cor_302	combined	82.7892321759	0.0008265867	0.4320471385	True
a_comp_cor_303	combined	82.7041972925	0.0008248896	0.4328720281	True
a_comp_cor_304	combined	82.6269020932	0.0008233484	0.4336953765	True
a_comp_cor_305	combined	82.5918504902	0.00082265	0.4345180265	True
a_comp_cor_306	combined	82.5182776094	0.000821185	0.4353392115	True
a_comp_cor_307	combined	82.4937757867	0.0008206974	0.4361599089	True
a_comp_cor_308	combined	82.4569137164	0.0008199641	0.436979873	True
a_comp_cor_309	combined	82.44362856	0.0008196999	0.437799573	True
a_comp_cor_310	combined	82.3550499057	0.0008179395	0.4386175125	True
a_comp_cor_311	combined	82.3442457389	0.0008177249	0.4394352374	True
a_comp_cor_312	combined	82.2650116631	0.000816152	0.4402513893	True
a_comp_cor_313	combined	82.1848575691	0.0008145623	0.4410659517	True
a_comp_cor_314	combined	82.1615633725	0.0008141006	0.4418800523	True
a_comp_cor_315	combined	82.1155748308	0.0008131895	0.4426932418	True
a_comp_cor_316	combined	82.0989806785	0.0008128609	0.4435061027	True
a_comp_cor_317	combined	82.0188563685	0.0008112751	0.4443173778	True
a_comp_cor_318	combined	81.9502303271	0.000809918	0.4451272958	True
a_comp_cor_319	combined	81.885823988	0.0008086455	0.4459359413	True
a_comp_cor_320	combined	81.856340014	0.0008080632	0.4467440045	True
a_comp_cor_321	combined	81.801529471	0.0008069815	0.447550986	True
a_comp_cor_322	combined	81.7667178432	0.0008062948	0.4483572807	True
a_comp_cor_323	combined	81.6376269939	0.0008037509	0.4491610316	True
a_comp_cor_324	combined	81.55227345	0.0008020711	0.4499631027	True
a_comp_cor_325	combined	81.5302366118	0.0008016377	0.4507647403	True
a_comp_cor_326	combined	81.5083484301	0.0008012073	0.4515659476	True
a_comp_cor_327	combined	81.4544485359	0.000800148	0.4523660956	True
a_comp_cor_328	combined	81.4212898678	0.0007994967	0.4531655923	True
a_comp_cor_329	combined	81.3718974037	0.000798527	0.4539641193	True
a_comp_cor_330	combined	81.3363725884	0.0007978299	0.4547619492	True
a_comp_cor_331	combined	81.3254049981	0.0007976147	0.4555595639	True
a_comp_cor_332	combined	81.2411671951	0.0007959632	0.4563555272	True
a_comp_cor_333	combined	81.2355946225	0.0007958541	0.4571513812	True
a_comp_cor_334	combined	81.1805432778	0.0007947758	0.457946157	True
a_comp_cor_335	combined	81.093726042	0.0007930767	0.4587392337	True
a_comp_cor_336	combined	81.033301659	0.0007918953	0.4595311291	True
a_comp_cor_337	combined	80.9896961026	0.0007910433	0.4603221723	True
a_comp_cor_338	combined	80.9523785343	0.0007903145	0.4611124868	True
a_comp_cor_339	combined	80.9072832903	0.0007894342	0.461901921	True
a_comp_cor_340	combined	80.8711099169	0.0007887285	0.4626906495	True
a_comp_cor_341	combined	80.7918804713	0.0007871838	0.4634778333	True
a_comp_cor_342	combined	80.7728300764	0.0007868126	0.4642646459	True
a_comp_cor_343	combined	80.7384484057	0.0007861429	0.4650507888	True
a_comp_cor_344	combined	80.6532080602	0.0007844838	0.4658352726	True
a_comp_cor_345	combined	80.6321249535	0.0007840738	0.4666193464	True
a_comp_cor_346	combined	80.5503187643	0.0007824836	0.46740183	True
a_comp_cor_347	combined	80.4812138521	0.0007811416	0.4681829715	True
a_comp_cor_348	combined	80.4783210268	0.0007810854	0.4689640569	True
a_comp_cor_349	combined	80.4054541862	0.0007796716	0.4697437285	True
a_comp_cor_350	combined	80.3337716318	0.0007782821	0.4705220106	True
a_comp_cor_351	combined	80.3202716437	0.0007780205	0.4713000311	True
a_comp_cor_352	combined	80.2265736907	0.0007762064	0.4720762375	True
a_comp_cor_353	combined	80.1655009146	0.000775025	0.4728512625	True
a_comp_cor_354	combined	80.1386691118	0.0007745063	0.4736257688	True
a_comp_cor_355	combined	80.1232789893	0.0007742089	0.4743999776	True
a_comp_cor_356	combined	80.0599547798	0.0007729856	0.4751729632	True
a_comp_cor_357	combined	79.9784383224	0.0007714123	0.4759443755	True
a_comp_cor_358	combined	79.957364993	0.0007710058	0.4767153813	True
a_comp_cor_359	combined	79.883455407	0.0007695811	0.4774849624	True
a_comp_cor_360	combined	79.8533177594	0.0007690005	0.4782539629	True
a_comp_cor_361	combined	79.793895717	0.0007678565	0.4790218194	True
a_comp_cor_362	combined	79.704033763	0.000766128	0.4797879473	True
a_comp_cor_363	combined	79.6424967622	0.0007649454	0.4805528928	True
a_comp_cor_364	combined	79.6234398072	0.0007645794	0.4813174721	True
a_comp_cor_365	combined	79.5980635891	0.0007640921	0.4820815642	True
a_comp_cor_366	combined	79.5329044572	0.0007628416	0.4828444059	True
a_comp_cor_367	combined	79.4924222443	0.0007620653	0.4836064711	True
a_comp_cor_368	combined	79.4655451699	0.00076155	0.4843680212	True
a_comp_cor_369	combined	79.4135517906	0.0007605538	0.485128575	True
a_comp_cor_370	combined	79.3623912909	0.0007595742	0.4858881492	True
a_comp_cor_371	combined	79.3208626213	0.0007587795	0.4866469286	True
a_comp_cor_372	combined	79.2822790997	0.0007580415	0.4874049701	True
