component	mask	singular_value	variance_explained	cumulative_variance_explained	retained
dropped669	Edge	92.4818895940	0.0002650102	0.7896982334	False
dropped670	Edge	92.4364557755	0.0002647499	0.7899629833	False
dropped671	Edge	92.3988967555	0.0002645347	0.7902275180	False
dropped672	Edge	92.3575141761	0.0002642978	0.7904918159	False
dropped673	Edge	92.3006784373	0.0002639727	0.7907557885	False
dropped674	Edge	92.2630514988	0.0002637575	0.7910195460	False
dropped675	Edge	92.2232086434	0.0002635297	0.7912830758	False
dropped676	Edge	92.2081547424	0.0002634437	0.7915465195	False
dropped677	Edge	92.1599175892	0.0002631681	0.7918096876	False
dropped678	Edge	92.1032834389	0.0002628448	0.7920725324	False
dropped679	Edge	92.0858994193	0.0002627456	0.7923352780	False
dropped680	Edge	92.0384660992	0.0002624750	0.7925977529	False
dropped681	Edge	92.0170275266	0.0002623527	0.7928601057	False
dropped682	Edge	92.0074715912	0.0002622982	0.7931224039	False
dropped683	Edge	91.9428932347	0.0002619301	0.7933843340	False
dropped684	Edge	91.9195016440	0.0002617969	0.7936461309	False
dropped685	Edge	91.8928039968	0.0002616448	0.7939077758	False
dropped686	Edge	91.8333714608	0.0002613065	0.7941690823	False
dropped687	Edge	91.8245807959	0.0002612565	0.7944303387	False
dropped688	Edge	91.7646500804	0.0002609156	0.7946912543	False
dropped689	Edge	91.7393336842	0.0002607716	0.7949520259	False
dropped690	Edge	91.6929538259	0.0002605080	0.7952125339	False
dropped691	Edge	91.6705484618	0.0002603807	0.7954729146	False
dropped692	Edge	91.6254035168	0.0002601243	0.7957330390	False
dropped693	Edge	91.6084589309	0.0002600281	0.7959930671	False
dropped694	Edge	91.5451370151	0.0002596688	0.7962527358	False
dropped695	Edge	91.5255506098	0.0002595577	0.7965122935	False
dropped696	Edge	91.4838616843	0.0002593213	0.7967716148	False
dropped697	Edge	91.4362854418	0.0002590516	0.7970306664	False
dropped698	Edge	91.4143638701	0.0002589274	0.7972895938	False
dropped699	Edge	91.3685246498	0.0002586678	0.7975482616	False
dropped700	Edge	91.3260156006	0.0002584272	0.7978066888	False
dropped701	Edge	91.3130562589	0.0002583538	0.7980650426	False
dropped702	Edge	91.2961930104	0.0002582584	0.7983233010	False
dropped703	Edge	91.2466016505	0.0002579779	0.7985812790	False
dropped704	Edge	91.2056983982	0.0002577467	0.7988390257	False
dropped705	Edge	91.1539344569	0.0002574542	0.7990964799	False
dropped706	Edge	91.1272797664	0.0002573037	0.7993537835	False
dropped707	Edge	91.0846409618	0.0002570629	0.7996108465	False
dropped708	Edge	91.0672737710	0.0002569649	0.7998678114	False
dropped709	Edge	90.9838771646	0.0002564945	0.8001243059	False
dropped710	Edge	90.9727005381	0.0002564315	0.8003807373	False
dropped711	Edge	90.9309593649	0.0002561962	0.8006369336	False
dropped712	Edge	90.8764944684	0.0002558894	0.8008928230	False
dropped713	Edge	90.8526550044	0.0002557552	0.8011485781	False
dropped714	Edge	90.8352165451	0.0002556570	0.8014042351	False
dropped715	Edge	90.8091617404	0.0002555103	0.8016597454	False
dropped716	Edge	90.7575074042	0.0002552197	0.8019149652	False
dropped717	Edge	90.7252983593	0.0002550386	0.8021700038	False
dropped718	Edge	90.6793798293	0.0002547805	0.8024247844	False
dropped719	Edge	90.6552805707	0.0002546451	0.8026794295	False
dropped720	Edge	90.6173876453	0.0002544323	0.8029338618	False
dropped721	Edge	90.5819593449	0.0002542334	0.8031880952	False
dropped722	Edge	90.5158377156	0.0002538624	0.8034419575	False
dropped723	Edge	90.4675212197	0.0002535914	0.8036955489	False
dropped724	Edge	90.4367126063	0.0002534187	0.8039489676	False
dropped725	Edge	90.4154539193	0.0002532996	0.8042022672	False
dropped726	Edge	90.3875805561	0.0002531434	0.8044554107	False
dropped727	Edge	90.3245309882	0.0002527904	0.8047082011	False
dropped728	Edge	90.2846670831	0.0002525673	0.8049607684	False
dropped729	Edge	90.2603075259	0.0002524311	0.8052131995	False
dropped730	Edge	90.2429646818	0.0002523341	0.8054655335	False
dropped731	Edge	90.2037898395	0.0002521150	0.8057176485	False
dropped732	Edge	90.1754423071	0.0002519566	0.8059696051	False
dropped733	Edge	90.1558404620	0.0002518471	0.8062214522	False
dropped734	Edge	90.0907056973	0.0002514833	0.8064729355	False
dropped735	Edge	90.0657808910	0.0002513442	0.8067242796	False
dropped736	Edge	90.0198440824	0.0002510878	0.8069753675	False
dropped737	Edge	89.9832336370	0.0002508836	0.8072262511	False
dropped738	Edge	89.9720805782	0.0002508215	0.8074770726	False
dropped739	Edge	89.9197420131	0.0002505297	0.8077276023	False
dropped740	Edge	89.8785469443	0.0002503002	0.8079779025	False
dropped741	Edge	89.8425170094	0.0002500996	0.8082280021	False
dropped742	Edge	89.8186707258	0.0002499668	0.8084779689	False
dropped743	Edge	89.7549745741	0.0002496124	0.8087275814	False
dropped744	Edge	89.7291687140	0.0002494689	0.8089770503	False
dropped745	Edge	89.7064339650	0.0002493425	0.8092263928	False
dropped746	Edge	89.6837258003	0.0002492163	0.8094756091	False
dropped747	Edge	89.6210269755	0.0002488680	0.8097244771	False
dropped748	Edge	89.6079953937	0.0002487956	0.8099732727	False
dropped749	Edge	89.5944703965	0.0002487205	0.8102219932	False
dropped750	Edge	89.5127281123	0.0002482669	0.8104702600	False
dropped751	Edge	89.4896435445	0.0002481388	0.8107183988	False
dropped752	Edge	89.4566952349	0.0002479561	0.8109663550	False
dropped753	Edge	89.4309572216	0.0002478135	0.8112141684	False
dropped754	Edge	89.3660804014	0.0002474541	0.8114616225	False
dropped755	Edge	89.3512690469	0.0002473720	0.8117089945	False
dropped756	Edge	89.3031988454	0.0002471059	0.8119561005	False
dropped757	Edge	89.2799529563	0.0002469773	0.8122030778	False
dropped758	Edge	89.2717496425	0.0002469319	0.8124500097	False
dropped759	Edge	89.2271574423	0.0002466853	0.8126966950	False
dropped760	Edge	89.2032214878	0.0002465530	0.8129432480	False
dropped761	Edge	89.1902186178	0.0002464811	0.8131897291	False
dropped762	Edge	89.1337452938	0.0002461691	0.8134358981	False
dropped763	Edge	89.1120248833	0.0002460491	0.8136819472	False
dropped764	Edge	89.0737334125	0.0002458377	0.8139277849	False
dropped765	Edge	89.0433115653	0.0002456698	0.8141734547	False
dropped766	Edge	89.0076969840	0.0002454733	0.8144189280	False
dropped767	Edge	88.9474812494	0.0002451413	0.8146640693	False
dropped768	Edge	88.9065340112	0.0002449156	0.8149089850	False
dropped769	Edge	88.8661394309	0.0002446931	0.8151536781	False
dropped770	Edge	88.8361801268	0.0002445282	0.8153982063	False
dropped771	Edge	88.8106145876	0.0002443875	0.8156425937	False
dropped772	Edge	88.7944048952	0.0002442983	0.8158868920	False
dropped773	Edge	88.7407387199	0.0002440030	0.8161308950	False
dropped774	Edge	88.7176120061	0.0002438759	0.8163747709	False
dropped775	Edge	88.6764841674	0.0002436498	0.8166184207	False
dropped776	Edge	88.6639151518	0.0002435808	0.8168620015	False
dropped777	Edge	88.6351134094	0.0002434225	0.8171054240	False
dropped778	Edge	88.5644073539	0.0002430343	0.8173484583	False
dropped779	Edge	88.5423884439	0.0002429135	0.8175913718	False
dropped780	Edge	88.5058496288	0.0002427130	0.8178340848	False
dropped781	Edge	88.4562910945	0.0002424413	0.8180765261	False
dropped782	Edge	88.4281232563	0.0002422869	0.8183188131	False
dropped783	Edge	88.4020517650	0.0002421441	0.8185609571	False
dropped784	Edge	88.3663341666	0.0002419484	0.8188029056	False
dropped785	Edge	88.3118751078	0.0002416503	0.8190445559	False
dropped786	Edge	88.2917094253	0.0002415400	0.8192860959	False
dropped787	Edge	88.2874651377	0.0002415167	0.8195276126	False
dropped788	Edge	88.2330680034	0.0002412192	0.8197688318	False
dropped789	Edge	88.1912947288	0.0002409909	0.8200098227	False
dropped790	Edge	88.1717541561	0.0002408841	0.8202507068	False
dropped791	Edge	88.1378987248	0.0002406991	0.8204914059	False
dropped792	Edge	88.0989842407	0.0002404866	0.8207318926	False
dropped793	Edge	88.0549253881	0.0002402462	0.8209721387	False
dropped794	Edge	88.0377167157	0.0002401523	0.8212122910	False
dropped795	Edge	87.9966599866	0.0002399283	0.8214522193	False
dropped796	Edge	87.9662924142	0.0002397628	0.8216919821	False
dropped797	Edge	87.9261924171	0.0002395442	0.8219315263	False
dropped798	Edge	87.9204652649	0.0002395130	0.8221710393	False
dropped799	Edge	87.8566879772	0.0002391657	0.8224102050	False
dropped800	Edge	87.8206903040	0.0002389697	0.8226491747	False
dropped801	Edge	87.7874720649	0.0002387890	0.8228879637	False
dropped802	Edge	87.7794099433	0.0002387451	0.8231267088	False
dropped803	Edge	87.7535108666	0.0002386042	0.8233653130	False
dropped804	Edge	87.7305211767	0.0002384792	0.8236037922	False
dropped805	Edge	87.7049374869	0.0002383402	0.8238421324	False
dropped806	Edge	87.6562746362	0.0002380758	0.8240802082	False
dropped807	Edge	87.5786471481	0.0002376543	0.8243178624	False
dropped808	Edge	87.5310399546	0.0002373960	0.8245552584	False
dropped809	Edge	87.4936888158	0.0002371934	0.8247924518	False
dropped810	Edge	87.4779453387	0.0002371081	0.8250295599	False
dropped811	Edge	87.4441095180	0.0002369247	0.8252664845	False
dropped812	Edge	87.4111651058	0.0002367462	0.8255032307	False
dropped813	Edge	87.3754459005	0.0002365527	0.8257397834	False
dropped814	Edge	87.3421178734	0.0002363723	0.8259761557	False
dropped815	Edge	87.3033131393	0.0002361623	0.8262123181	False
dropped816	Edge	87.2840765895	0.0002360583	0.8264483763	False
dropped817	Edge	87.2712540698	0.0002359889	0.8266843652	False
dropped818	Edge	87.2340354290	0.0002357877	0.8269201529	False
dropped819	Edge	87.2137997019	0.0002356783	0.8271558312	False
dropped820	Edge	87.1902901859	0.0002355512	0.8273913824	False
dropped821	Edge	87.1374893370	0.0002352660	0.8276266485	False
dropped822	Edge	87.0799345051	0.0002349554	0.8278616038	False
dropped823	Edge	87.0482530777	0.0002347844	0.8280963882	False
dropped824	Edge	87.0120103679	0.0002345890	0.8283309772	False
dropped825	Edge	86.9820671978	0.0002344275	0.8285654047	False
dropped826	Edge	86.9452222524	0.0002342290	0.8287996337	False
dropped827	Edge	86.9266263348	0.0002341288	0.8290337625	False
dropped828	Edge	86.9089218313	0.0002340334	0.8292677959	False
dropped829	Edge	86.8857067352	0.0002339084	0.8295017043	False
dropped830	Edge	86.8432166992	0.0002336797	0.8297353840	False
dropped831	Edge	86.7940093514	0.0002334149	0.8299687989	False
dropped832	Edge	86.7579008260	0.0002332208	0.8302020197	False
dropped833	Edge	86.7233259044	0.0002330349	0.8304350546	False
dropped834	Edge	86.6993256640	0.0002329060	0.8306679606	False
dropped835	Edge	86.6519692600	0.0002326516	0.8309006122	False
dropped836	Edge	86.6214282064	0.0002324876	0.8311330998	False
dropped837	Edge	86.5931778406	0.0002323360	0.8313654358	False
dropped838	Edge	86.5587640466	0.0002321514	0.8315975872	False
dropped839	Edge	86.5106282489	0.0002318932	0.8318294804	False
dropped840	Edge	86.4688387318	0.0002316693	0.8320611497	False
dropped841	Edge	86.4417651961	0.0002315242	0.8322926739	False
dropped842	Edge	86.4140767467	0.0002313759	0.8325240498	False
dropped843	Edge	86.3881880195	0.0002312373	0.8327552871	False
dropped844	Edge	86.3389951041	0.0002309740	0.8329862611	False
dropped845	Edge	86.3221561238	0.0002308839	0.8332171450	False
dropped846	Edge	86.2236694089	0.0002303574	0.8334475024	False
dropped847	Edge	86.2004412928	0.0002302333	0.8336777357	False
dropped848	Edge	86.1741058808	0.0002300926	0.8339078284	False
dropped849	Edge	86.1186766894	0.0002297967	0.8341376251	False
dropped850	Edge	86.1111410999	0.0002297565	0.8343673816	False
dropped851	Edge	86.0841360440	0.0002296124	0.8345969941	False
dropped852	Edge	86.0607770043	0.0002294878	0.8348264819	False
dropped853	Edge	86.0229328250	0.0002292861	0.8350557680	False
dropped854	Edge	85.9914207810	0.0002291181	0.8352848861	False
dropped855	Edge	85.9552040739	0.0002289252	0.8355138112	False
dropped856	Edge	85.9413676734	0.0002288515	0.8357426627	False
dropped857	Edge	85.9109988229	0.0002286897	0.8359713524	False
dropped858	Edge	85.8710799714	0.0002284773	0.8361998297	False
dropped859	Edge	85.8510786392	0.0002283709	0.8364282005	False
dropped860	Edge	85.7712429956	0.0002279463	0.8366561468	False
dropped861	Edge	85.7512339089	0.0002278400	0.8368839868	False
dropped862	Edge	85.7384945406	0.0002277723	0.8371117591	False
dropped863	Edge	85.6924455802	0.0002275277	0.8373392868	False
dropped864	Edge	85.6291709873	0.0002271918	0.8375664786	False
dropped865	Edge	85.6106299917	0.0002270934	0.8377935720	False
dropped866	Edge	85.5824542063	0.0002269440	0.8380205159	False
dropped867	Edge	85.5714068191	0.0002268854	0.8382474013	False
dropped868	Edge	85.5246480813	0.0002266375	0.8384740388	False
dropped869	Edge	85.4645759895	0.0002263192	0.8387003580	False
dropped870	Edge	85.3986531267	0.0002259702	0.8389263282	False
dropped871	Edge	85.3794817604	0.0002258688	0.8391521970	False
dropped872	Edge	85.3668487831	0.0002258019	0.8393779989	False
dropped873	Edge	85.3504895867	0.0002257154	0.8396037143	False
dropped874	Edge	85.3224048752	0.0002255669	0.8398292812	False
dropped875	Edge	85.2985209245	0.0002254406	0.8400547218	False
dropped876	Edge	85.2452333008	0.0002251590	0.8402798809	False
dropped877	Edge	85.2263554160	0.0002250593	0.8405049402	False
dropped878	Edge	85.1902370159	0.0002248686	0.8407298088	False
dropped879	Edge	85.1790004348	0.0002248093	0.8409546180	False
dropped880	Edge	85.1339637158	0.0002245716	0.8411791897	False
dropped881	Edge	85.0926988536	0.0002243540	0.8414035436	False
dropped882	Edge	85.0796672131	0.0002242853	0.8416278289	False
dropped883	Edge	85.0449573490	0.0002241023	0.8418519312	False
dropped884	Edge	84.9880904865	0.0002238027	0.8420757339	False
dropped885	Edge	84.9817148334	0.0002237691	0.8422995030	False
dropped886	Edge	84.9512080291	0.0002236085	0.8425231115	False
dropped887	Edge	84.9098804958	0.0002233910	0.8427465024	False
dropped888	Edge	84.8745900871	0.0002232053	0.8429697077	False
dropped889	Edge	84.8215669471	0.0002229265	0.8431926343	False
dropped890	Edge	84.8093892024	0.0002228625	0.8434154968	False
dropped891	Edge	84.7654532959	0.0002226317	0.8436381284	False
dropped892	Edge	84.7378834186	0.0002224869	0.8438606153	False
dropped893	Edge	84.7282792643	0.0002224364	0.8440830518	False
dropped894	Edge	84.6505665993	0.0002220286	0.8443050803	False
dropped895	Edge	84.6329298488	0.0002219361	0.8445270164	False
dropped896	Edge	84.6060985617	0.0002217954	0.8447488118	False
dropped897	Edge	84.5894204336	0.0002217079	0.8449705197	False
dropped898	Edge	84.5501226752	0.0002215020	0.8451920217	False
dropped899	Edge	84.4965049105	0.0002212212	0.8454132429	False
dropped900	Edge	84.4393637553	0.0002209220	0.8456341649	False
dropped901	Edge	84.3928026565	0.0002206785	0.8458548434	False
dropped902	Edge	84.3273976072	0.0002203366	0.8460751800	False
dropped903	Edge	84.3205365289	0.0002203007	0.8462954807	False
dropped904	Edge	84.2920013796	0.0002201516	0.8465156323	False
dropped905	Edge	84.2779828891	0.0002200784	0.8467357107	False
dropped906	Edge	84.2567343114	0.0002199674	0.8469556781	False
dropped907	Edge	84.2089255897	0.0002197179	0.8471753960	False
dropped908	Edge	84.1910995606	0.0002196249	0.8473950209	False
dropped909	Edge	84.1257258292	0.0002192839	0.8476143048	False
dropped910	Edge	84.1169854723	0.0002192384	0.8478335432	False
dropped911	Edge	84.0833897380	0.0002190633	0.8480526065	False
dropped912	Edge	84.0458799134	0.0002188679	0.8482714743	False
dropped913	Edge	84.0063148802	0.0002186619	0.8484901362	False
dropped914	Edge	83.9848039524	0.0002185499	0.8487086861	False
dropped915	Edge	83.9679522029	0.0002184622	0.8489271483	False
dropped916	Edge	83.9197676085	0.0002182115	0.8491453598	False
dropped917	Edge	83.9034665313	0.0002181268	0.8493634866	False
dropped918	Edge	83.8537993421	0.0002178686	0.8495813552	False
dropped919	Edge	83.8293376310	0.0002177415	0.8497990967	False
dropped920	Edge	83.7859251155	0.0002175160	0.8500166127	False
dropped921	Edge	83.7782242009	0.0002174761	0.8502340888	False
dropped922	Edge	83.7544055598	0.0002173524	0.8504514412	False
dropped923	Edge	83.7117140018	0.0002171309	0.8506685721	False
dropped924	Edge	83.6763301830	0.0002169474	0.8508855195	False
dropped925	Edge	83.6626284670	0.0002168763	0.8511023958	False
dropped926	Edge	83.6047213163	0.0002165762	0.8513189720	False
dropped927	Edge	83.5976285721	0.0002165395	0.8515355115	False
dropped928	Edge	83.5532886050	0.0002163098	0.8517518213	False
dropped929	Edge	83.5410192106	0.0002162463	0.8519680676	False
dropped930	Edge	83.4984972901	0.0002160262	0.8521840938	False
dropped931	Edge	83.4552218655	0.0002158024	0.8523998962	False
dropped932	Edge	83.4265267420	0.0002156540	0.8526155502	False
dropped933	Edge	83.3968141711	0.0002155004	0.8528310506	False
dropped934	Edge	83.3446337783	0.0002152308	0.8530462814	False
dropped935	Edge	83.3188283082	0.0002150976	0.8532613789	False
dropped936	Edge	83.2806528113	0.0002149005	0.8534762794	False
dropped937	Edge	83.2396632377	0.0002146890	0.8536909684	False
dropped938	Edge	83.2232396422	0.0002146043	0.8539055727	False
dropped939	Edge	83.2105227480	0.0002145387	0.8541201114	False
dropped940	Edge	83.1772084694	0.0002143670	0.8543344784	False
dropped941	Edge	83.1521242349	0.0002142377	0.8545487161	False
dropped942	Edge	83.1095895936	0.0002140186	0.8547627346	False
dropped943	Edge	83.0924347691	0.0002139302	0.8549766648	False
dropped944	Edge	83.0417423527	0.0002136693	0.8551903341	False
dropped945	Edge	83.0223844873	0.0002135697	0.8554039038	False
dropped946	Edge	82.9797032493	0.0002133501	0.8556172539	False
dropped947	Edge	82.9583558685	0.0002132404	0.8558304943	False
dropped948	Edge	82.9340533567	0.0002131155	0.8560436097	False
dropped949	Edge	82.9003287901	0.0002129422	0.8562565519	False
dropped950	Edge	82.8762654050	0.0002128186	0.8564693704	False
dropped951	Edge	82.8210144170	0.0002125349	0.8566819053	False
dropped952	Edge	82.7874645855	0.0002123627	0.8568942681	False
dropped953	Edge	82.7615635907	0.0002122299	0.8571064980	False
dropped954	Edge	82.7487982157	0.0002121644	0.8573186624	False
dropped955	Edge	82.6780617389	0.0002118018	0.8575304642	False
dropped956	Edge	82.6550652264	0.0002116840	0.8577421482	False
dropped957	Edge	82.6395348279	0.0002116045	0.8579537527	False
dropped958	Edge	82.6376276904	0.0002115947	0.8581653475	False
dropped959	Edge	82.6052922214	0.0002114292	0.8583767766	False
dropped960	Edge	82.5828345848	0.0002113142	0.8585880909	False
dropped961	Edge	82.5524389760	0.0002111587	0.8587992495	False
dropped962	Edge	82.4995894325	0.0002108884	0.8590101380	False
dropped963	Edge	82.4838270555	0.0002108078	0.8592209458	False
dropped964	Edge	82.4746245929	0.0002107608	0.8594317066	False
dropped965	Edge	82.4291695257	0.0002105286	0.8596422352	False
dropped966	Edge	82.3729716970	0.0002102416	0.8598524768	False
dropped967	Edge	82.3290385223	0.0002100174	0.8600624941	False
dropped968	Edge	82.2966754779	0.0002098523	0.8602723464	False
dropped969	Edge	82.2551900640	0.0002096408	0.8604819872	False
dropped970	Edge	82.2264840853	0.0002094945	0.8606914817	False
dropped971	Edge	82.2048679469	0.0002093844	0.8609008661	False
dropped972	Edge	82.1940283562	0.0002093291	0.8611101952	False
dropped973	Edge	82.1704465665	0.0002092090	0.8613194042	False
dropped974	Edge	82.1115576963	0.0002089093	0.8615283135	False
dropped975	Edge	82.0883677364	0.0002087913	0.8617371048	False
dropped976	Edge	82.0361753861	0.0002085259	0.8619456307	False
dropped977	Edge	82.0162308133	0.0002084245	0.8621540552	False
dropped978	Edge	82.0123917093	0.0002084050	0.8623624602	False
dropped979	Edge	81.9614332261	0.0002081461	0.8625706063	False
dropped980	Edge	81.9317567861	0.0002079954	0.8627786017	False
dropped981	Edge	81.8979767233	0.0002078239	0.8629864256	False
dropped982	Edge	81.8644789018	0.0002076539	0.8631940795	False
dropped983	Edge	81.8551044027	0.0002076064	0.8634016859	False
dropped984	Edge	81.8031561011	0.0002073430	0.8636090288	False
dropped985	Edge	81.7849189707	0.0002072505	0.8638162793	False
dropped986	Edge	81.7643431799	0.0002071462	0.8640234256	False
dropped987	Edge	81.7150150317	0.0002068964	0.8642303220	False
dropped988	Edge	81.6923620077	0.0002067817	0.8644371036	False
dropped989	Edge	81.6413306988	0.0002065234	0.8646436271	False
dropped990	Edge	81.6331009402	0.0002064818	0.8648501089	False
dropped991	Edge	81.6101656459	0.0002063658	0.8650564746	False
dropped992	Edge	81.5779411374	0.0002062028	0.8652626775	False
dropped993	Edge	81.5401268991	0.0002060117	0.8654686892	False
dropped994	Edge	81.4761910222	0.0002056888	0.8656743780	False
dropped995	Edge	81.4519836370	0.0002055666	0.8658799445	False
dropped996	Edge	81.4128671135	0.0002053692	0.8660853137	False
dropped997	Edge	81.4036735556	0.0002053228	0.8662906365	False
dropped998	Edge	81.3584939654	0.0002050949	0.8664957314	False
dropped999	Edge	81.3285177662	0.0002049438	0.8667006753	False
dropped1000	Edge	81.2952471591	0.0002047762	0.8669054515	False
dropped1001	Edge	81.2656935898	0.0002046273	0.8671100788	False
dropped1002	Edge	81.2393536180	0.0002044947	0.8673145735	False
dropped1003	Edge	81.2320500186	0.0002044579	0.8675190315	False
dropped1004	Edge	81.1797959428	0.0002041950	0.8677232264	False
dropped1005	Edge	81.1599624346	0.0002040952	0.8679273217	False
dropped1006	Edge	81.0971053783	0.0002037792	0.8681311009	False
dropped1007	Edge	81.0610346757	0.0002035980	0.8683346988	False
dropped1008	Edge	81.0312143056	0.0002034482	0.8685381470	False
dropped1009	Edge	80.9987825527	0.0002032854	0.8687414324	False
dropped1010	Edge	80.9875280851	0.0002032289	0.8689446613	False
dropped1011	Edge	80.9535520984	0.0002030584	0.8691477197	False
dropped1012	Edge	80.9172648771	0.0002028764	0.8693505961	False
dropped1013	Edge	80.9003393920	0.0002027915	0.8695533877	False
dropped1014	Edge	80.8761905759	0.0002026705	0.8697560582	False
dropped1015	Edge	80.8357785115	0.0002024680	0.8699585262	False
dropped1016	Edge	80.7954790963	0.0002022662	0.8701607923	False
dropped1017	Edge	80.7915075980	0.0002022463	0.8703630386	False
dropped1018	Edge	80.7859401851	0.0002022184	0.8705652571	False
dropped1019	Edge	80.7241113460	0.0002019090	0.8707671661	False
dropped1020	Edge	80.6879892713	0.0002017284	0.8709688944	False
dropped1021	Edge	80.6723911776	0.0002016504	0.8711705448	False
dropped1022	Edge	80.6369009926	0.0002014730	0.8713720178	False
dropped1023	Edge	80.6263400803	0.0002014202	0.8715734380	False
dropped1024	Edge	80.5993000217	0.0002012851	0.8717747231	False
dropped1025	Edge	80.5805142144	0.0002011913	0.8719759144	False
dropped1026	Edge	80.5378238890	0.0002009782	0.8721768926	False
dropped1027	Edge	80.4993345370	0.0002007861	0.8723776788	False
dropped1028	Edge	80.4834151869	0.0002007067	0.8725783855	False
dropped1029	Edge	80.4279308274	0.0002004301	0.8727788156	False
dropped1030	Edge	80.4019439597	0.0002003006	0.8729791162	False
dropped1031	Edge	80.3792125873	0.0002001874	0.8731793036	False
dropped1032	Edge	80.3035046305	0.0001998104	0.8733791140	False
dropped1033	Edge	80.2768246411	0.0001996777	0.8735787917	False
dropped1034	Edge	80.2507096314	0.0001995478	0.8737783395	False
dropped1035	Edge	80.2055134394	0.0001993231	0.8739776626	False
dropped1036	Edge	80.1643290444	0.0001991184	0.8741767810	False
dropped1037	Edge	80.1636435694	0.0001991150	0.8743758960	False
dropped1038	Edge	80.1423572667	0.0001990093	0.8745749053	False
dropped1039	Edge	80.1100094543	0.0001988487	0.8747737540	False
dropped1040	Edge	80.0461640851	0.0001985319	0.8749722859	False
dropped1041	Edge	80.0197057501	0.0001984006	0.8751706865	False
dropped1042	Edge	80.0109145855	0.0001983570	0.8753690436	False
dropped1043	Edge	79.9514043440	0.0001980621	0.8755671056	False
dropped1044	Edge	79.9291558306	0.0001979519	0.8757650575	False
dropped1045	Edge	79.9039250979	0.0001978269	0.8759628844	False
dropped1046	Edge	79.8821506804	0.0001977191	0.8761606036	False
dropped1047	Edge	79.8434856945	0.0001975278	0.8763581313	False
dropped1048	Edge	79.8235253554	0.0001974290	0.8765555603	False
dropped1049	Edge	79.7762150436	0.0001971951	0.8767527554	False
dropped1050	Edge	79.7599472307	0.0001971146	0.8769498700	False
dropped1051	Edge	79.7403642996	0.0001970179	0.8771468879	False
dropped1052	Edge	79.7265340069	0.0001969495	0.8773438374	False
dropped1053	Edge	79.6909826668	0.0001967739	0.8775406113	False
dropped1054	Edge	79.6101372533	0.0001963749	0.8777369862	False
dropped1055	Edge	79.5760911309	0.0001962069	0.8779331931	False
dropped1056	Edge	79.5116967311	0.0001958895	0.8781290826	False
dropped1057	Edge	79.4868190020	0.0001957670	0.8783248496	False
dropped1058	Edge	79.4814680237	0.0001957406	0.8785205902	False
dropped1059	Edge	79.4631850084	0.0001956506	0.8787162407	False
dropped1060	Edge	79.4327538058	0.0001955007	0.8789117415	False
dropped1061	Edge	79.3932335609	0.0001953062	0.8791070477	False
dropped1062	Edge	79.3785295915	0.0001952339	0.8793022816	False
dropped1063	Edge	79.3406483219	0.0001950476	0.8794973292	False
dropped1064	Edge	79.3214602949	0.0001949533	0.8796922825	False
dropped1065	Edge	79.2993372408	0.0001948446	0.8798871271	False
dropped1066	Edge	79.2844354467	0.0001947713	0.8800818984	False
dropped1067	Edge	79.2177528211	0.0001944438	0.8802763423	False
dropped1068	Edge	79.1943834442	0.0001943291	0.8804706714	False
dropped1069	Edge	79.1813866326	0.0001942654	0.8806649367	False
dropped1070	Edge	79.1578778888	0.0001941500	0.8808590868	False
dropped1071	Edge	79.1277423647	0.0001940022	0.8810530890	False
dropped1072	Edge	79.0880691004	0.0001938077	0.8812468967	False
dropped1073	Edge	79.0639669790	0.0001936896	0.8814405864	False
dropped1074	Edge	79.0596365957	0.0001936684	0.8816342548	False
dropped1075	Edge	78.9949018469	0.0001933514	0.8818276061	False
dropped1076	Edge	78.9834304141	0.0001932952	0.8820209014	False
dropped1077	Edge	78.9466855738	0.0001931154	0.8822140168	False
dropped1078	Edge	78.9371778483	0.0001930689	0.8824070857	False
dropped1079	Edge	78.8730938246	0.0001927556	0.8825998413	False
dropped1080	Edge	78.8586992650	0.0001926852	0.8827925265	False
dropped1081	Edge	78.8342480348	0.0001925657	0.8829850922	False
dropped1082	Edge	78.7765333877	0.0001922839	0.8831773761	False
dropped1083	Edge	78.7652748204	0.0001922289	0.8833696050	False
dropped1084	Edge	78.7255179621	0.0001920349	0.8835616399	False
dropped1085	Edge	78.6944972630	0.0001918836	0.8837535236	False
dropped1086	Edge	78.6726753553	0.0001917772	0.8839453008	False
dropped1087	Edge	78.6478390469	0.0001916561	0.8841369569	False
dropped1088	Edge	78.6414032104	0.0001916248	0.8843285817	False
dropped1089	Edge	78.6067752599	0.0001914561	0.8845200377	False
dropped1090	Edge	78.5743770837	0.0001912983	0.8847113360	False
dropped1091	Edge	78.5280546276	0.0001910728	0.8849024088	False
dropped1092	Edge	78.4806091287	0.0001908420	0.8850932508	False
dropped1093	Edge	78.4740665144	0.0001908102	0.8852840609	False
dropped1094	Edge	78.4282111350	0.0001905872	0.8854746481	False
dropped1095	Edge	78.3754749665	0.0001903310	0.8856649791	False
dropped1096	Edge	78.3496804752	0.0001902057	0.8858551849	False
dropped1097	Edge	78.3028689922	0.0001899785	0.8860451634	False
dropped1098	Edge	78.2912575424	0.0001899222	0.8862350856	False
dropped1099	Edge	78.2764004486	0.0001898501	0.8864249357	False
dropped1100	Edge	78.2428698983	0.0001896875	0.8866146232	False
dropped1101	Edge	78.2127975684	0.0001895417	0.8868041649	False
