edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23
-0.0108366128	0.0075268429	-0.0123071990	-0.0036775016	0.0123571951	-0.0200867672	-0.0039746757	-0.0274898579	0.0198153325	-0.0114542802	-0.0123838814	-0.0142000544	-0.0166765577	-0.0230172990	-0.0013598870	0.0058671128	0.0214663685	-0.0175484829	-0.0058606380	-0.0249497769	-0.0063882981	-0.0069465672	-0.0146819039	0.0147726096
0.0035756501	0.0037478479	-0.0011115939	-0.0070798303	0.0167349264	-0.0185870440	0.0174266739	-0.0385549619	0.0203568060	-0.0014316837	0.0276214257	-0.0185760241	-0.0007341491	-0.0089495396	-0.0026488811	-0.0000400559	-0.0085538139	-0.0090378286	-0.0201238567	0.0288400222	0.0037544419	-0.0118775110	0.0048984576	-0.0141088407
-0.0014495555	0.0283398877	-0.0113166739	0.0023412862	-0.0092530565	-0.0151810520	0.0006406295	-0.0351001142	-0.0123104823	-0.0089485970	-0.0056532800	-0.0073970716	0.0366089769	-0.0183345165	-0.0135577806	-0.0170747502	0.0302090697	-0.0099535933	-0.0002936720	-0.0071432889	0.0164179633	-0.0086282006	-0.0130989114	0.0105969468
-0.0094458843	0.0268677284	-0.0161273338	-0.0024649631	-0.0095134966	-0.0265512469	-0.0033020094	-0.0286933450	-0.0077211562	-0.0177210608	-0.0264329819	-0.0048854399	0.0102606027	-0.0211770321	-0.0153558271	-0.0063594473	-0.0168556897	0.0146458537	-0.0241318265	0.0146672946	-0.0233067803	-0.0109791828	-0.0272549352	0.0093684834
-0.0034733109	0.0175829939	-0.0129241797	-0.0159904262	0.0111407625	-0.0317395462	0.0183133923	-0.0282700009	0.0032503991	-0.0176274348	-0.0021657239	-0.0058132988	-0.0206663260	-0.0212102530	-0.0286623166	-0.0100251630	0.0271591667	0.0155928929	0.0376313346	-0.0068196994	-0.0020948553	-0.0060041769	-0.0239925541	0.0110419080
0.0058218798	0.0187217530	-0.0029150530	-0.0125574656	0.0129182627	-0.0156801441	0.0214246936	-0.0283563211	-0.0087199787	-0.0084524445	0.0340972706	-0.0212141302	0.0162946939	-0.0140140820	-0.0152794010	-0.0141111775	-0.0322792943	0.0555905041	0.0003182069	0.0194471592	0.0048828351	-0.0064372100	-0.0127595108	-0.0223354393
-0.0053743595	0.0286396890	-0.0132235788	-0.0029579162	0.0028828847	-0.0060962633	-0.0050027234	-0.0164274644	-0.0233513107	-0.0172023288	-0.0201350487	-0.0046422783	0.0199518580	-0.0172538389	-0.0067256440	-0.0030050977	0.0215103786	0.0228929469	0.0516505040	0.0148876392	-0.0213184778	-0.0006663062	-0.0191114388	-0.0030342223
-0.0058004478	0.0260840866	-0.0151811770	-0.0078650226	0.0256680490	-0.0080073094	-0.0093707916	-0.0214054346	-0.0169548779	-0.0268163258	-0.0199675373	-0.0098182224	-0.0085326708	-0.0088862178	-0.0139152142	-0.0035163052	-0.0324520007	0.0275070128	-0.0027691126	-0.0092483062	-0.0121966114	-0.0058798807	-0.0283902002	0.0086137533
-0.0092244650	0.0239875441	-0.0170931351	-0.0091587775	0.0348392615	-0.0020692500	-0.0128108482	-0.0159370219	-0.0150461507	-0.0258686166	-0.0030549924	-0.0298002992	-0.0236983874	-0.0136342588	-0.0102386588	0.0084034817	0.0233867392	-0.0096076349	0.0304810762	-0.0019286735	-0.0179097361	-0.0088073216	-0.0151875312	0.0190167572
0.0020860867	0.0097035841	0.0008587960	-0.0155604545	0.0522492517	0.0004311437	0.0063474608	-0.0247032410	-0.0014562805	-0.0135448803	0.0286919494	-0.0189492832	0.0207034151	-0.0165660458	-0.0170726976	0.0030189224	-0.0243401662	0.0145617644	-0.0094364920	0.0080584133	0.0124418903	-0.0100242904	0.0087717697	-0.0184312150
0.0040815219	0.0170128149	-0.0038924734	-0.0026648714	0.0245739704	0.0178686726	-0.0027074957	-0.0205564801	-0.0193849344	-0.0298435454	-0.0083941490	-0.0035628912	0.0226715542	0.0166986904	-0.0208216027	0.0027650826	0.0170730102	-0.0157499481	0.0296294912	0.0362037558	0.0142594954	-0.0076248763	0.0174007309	-0.0115568710
-0.0063922968	0.0226281294	-0.0100090583	-0.0023265933	0.0182142149	0.0069868923	-0.0093940736	-0.0142892763	-0.0189635139	-0.0316690745	-0.0187819331	-0.0020169742	-0.0071249801	-0.0090761191	-0.0248983620	0.0017822984	-0.0129428648	-0.0028558992	-0.0176138684	-0.0176193532	-0.0029141495	0.0024218855	-0.0020855751	0.0121146928
-0.0073731180	0.0182878938	-0.0104262648	-0.0026467622	0.0182477076	0.0014852859	-0.0113001613	-0.0183784703	-0.0142963620	-0.0309340952	0.0119771374	-0.0234190700	-0.0207987835	-0.0151587877	-0.0151515035	0.0043286801	0.0189198601	-0.0130480123	0.0105274719	-0.0041855661	-0.0147344804	-0.0076556478	-0.0105160816	0.0191586043
-0.0071496021	0.0096033753	-0.0063029096	-0.0061675615	0.0221172319	-0.0079591969	-0.0057345802	-0.0185551169	-0.0048569144	-0.0232778762	0.0269851414	-0.0146673891	0.0163751963	-0.0165334599	-0.0057233654	0.0093682219	-0.0147272930	0.0011832046	-0.0062150321	-0.0111572866	0.0048535157	-0.0018847279	0.0044393776	-0.0046172521
0.0009835955	0.0079666983	0.0024358727	-0.0088012324	0.0200694721	-0.0019327674	0.0067572493	-0.0164618417	-0.0115644898	-0.0143984956	-0.0042220703	0.0107238410	0.0241534020	-0.0133180653	-0.0157590593	-0.0025834529	0.0107606756	-0.0225823041	0.0191037312	0.0258562299	0.0096138454	-0.0093585265	0.0174212360	-0.0200292455
-0.0047875778	0.0177646228	-0.0101262266	0.0001784290	-0.0065919739	-0.0063217418	-0.0043710956	-0.0072957692	-0.0211917975	-0.0215231947	-0.0208667712	0.0056253233	0.0032115979	0.0170818885	-0.0127313734	-0.0032474972	-0.0198652249	-0.0168258200	-0.0061807861	0.0004757411	0.0263412162	-0.0034145525	0.0024651008	-0.0027447564
-0.0099684141	0.0132332130	-0.0113389880	-0.0054778867	-0.0088969115	-0.0187219718	-0.0014462034	-0.0059836782	-0.0125054650	-0.0191035539	-0.0145615666	-0.0035986008	-0.0278821675	-0.0093241209	-0.0106809091	-0.0002680370	-0.0031897968	-0.0290986123	-0.0036315023	-0.0107229557	-0.0076100824	-0.0035797746	0.0019604892	-0.0000296103
-0.0091253965	0.0134746321	-0.0111141042	-0.0047901423	-0.0097037554	-0.0217243006	0.0007900056	-0.0090068142	-0.0095429528	-0.0154564352	0.0098698618	-0.0196880652	-0.0223256497	-0.0012879519	-0.0041491758	-0.0046149689	-0.0031769070	-0.0215811944	-0.0030024953	-0.0110845230	0.0081063443	-0.0025434683	-0.0174577755	-0.0103344639
-0.0114540224	0.0081998096	-0.0051636944	-0.0124307312	-0.0020804799	-0.0329959020	0.0030851374	-0.0046742160	-0.0037004682	-0.0052365425	0.0207388129	-0.0191758635	0.0028777499	-0.0331235073	-0.0027827765	0.0004007662	0.0063637960	-0.0219989079	-0.0058565223	0.0036264951	-0.0285996735	-0.0009250412	0.0032705698	-0.0121897315
0.0006755268	-0.0054276445	0.0026825563	-0.0185118404	0.0039378348	-0.0287855051	0.0287756839	-0.0180279187	0.0058887630	-0.0185638174	0.0156323443	0.0056803459	0.0325882660	0.0008196088	-0.0159019869	-0.0127697899	0.0025236095	0.0023241952	0.0004657373	-0.0067193023	0.0212249083	-0.0020643834	-0.0079626426	-0.0132135812
-0.0067748803	0.0123073472	-0.0066876797	-0.0063057990	-0.0264894308	-0.0260656484	0.0106009274	-0.0086696023	-0.0142744889	-0.0236400087	-0.0173298097	0.0116203298	0.0142053078	0.0039268105	-0.0208936091	-0.0127719481	0.0011038203	0.0065879503	0.0055279650	0.0224688717	-0.0134475504	-0.0044639806	-0.0132301939	0.0030420407
-0.0110677227	0.0104577745	-0.0090419220	-0.0085031438	-0.0167935390	-0.0328305363	0.0087556997	-0.0115859468	-0.0055571676	-0.0209359553	-0.0107230346	0.0023186709	-0.0247900590	-0.0089473071	-0.0123153956	-0.0172920136	-0.0147202339	0.0250764697	0.0122487102	-0.0245983453	-0.0157219483	0.0088988830	-0.0250122378	-0.0115192191
-0.0109904489	0.0036475070	-0.0109963676	-0.0088394425	-0.0075824636	-0.0222617946	0.0026265255	-0.0010103748	-0.0001099758	-0.0230570717	0.0175676559	-0.0222667817	-0.0177844013	0.0059141032	0.0123175611	-0.0024408444	-0.0087656362	0.0165120512	0.0322585873	-0.0015078082	-0.0242558264	0.0052390217	-0.0308177678	-0.0241584181
-0.0014800750	-0.0049877147	0.0062322560	-0.0156821316	0.0173059691	-0.0160869471	0.0141833612	-0.0037700246	0.0055363389	-0.0044767618	0.0236827919	-0.0032854586	0.0239888915	-0.0001893398	0.0003668973	-0.0073515576	-0.0166055996	0.0267297047	0.0144688502	0.0004019011	0.0059571427	0.0023798685	-0.0197498812	-0.0140021546
-0.0022604655	0.0092498502	-0.0026268901	-0.0003838310	-0.0036597266	0.0096038483	-0.0055412836	0.0055665209	-0.0213477448	-0.0127628497	-0.0133210909	-0.0024145305	0.0211465038	0.0346672435	-0.0006603970	-0.0124322232	-0.0124149038	-0.0071504048	0.0263847271	0.0245813176	0.0114002483	-0.0028244644	-0.0121267255	-0.0302848452
-0.0068731523	0.0148796477	-0.0022366096	-0.0032403846	0.0067153678	-0.0026211027	-0.0115232135	0.0028899837	-0.0164169525	-0.0049579549	-0.0332133751	0.0088849885	0.0022906446	-0.0003875566	-0.0043183088	-0.0108528417	-0.0037195197	-0.0184716818	-0.0014881134	-0.0089338365	-0.0137191240	-0.0067629543	-0.0005551996	-0.0021510708
-0.0083447537	0.0132812509	-0.0013558152	-0.0051972530	0.0082410118	-0.0070336944	-0.0092158900	-0.0018453696	-0.0112526769	-0.0103667814	-0.0130520372	-0.0000360267	-0.0246932119	-0.0123540399	-0.0151460224	-0.0072421557	-0.0079184312	-0.0275855095	-0.0224905451	-0.0108131447	-0.0080253061	-0.0058994713	0.0005166176	-0.0139415635
-0.0056218402	-0.0000954339	0.0042415647	-0.0117504572	0.0163902026	-0.0121635035	0.0061778922	-0.0009103057	0.0046343680	-0.0020709839	0.0201251586	-0.0091250186	-0.0111932287	-0.0060454316	-0.0103639974	-0.0096862424	0.0100028252	-0.0247316615	-0.0009180289	0.0011971588	-0.0007854007	-0.0088127640	-0.0000625654	-0.0182900160
-0.0000143845	0.0077314678	0.0085516490	-0.0084385113	0.0009523205	-0.0118920865	0.0082468985	-0.0075698193	-0.0051446801	0.0029279211	0.0266219754	-0.0063125550	0.0186049065	-0.0157964092	-0.0130279399	-0.0172159587	0.0068141674	-0.0108235896	-0.0091625374	0.0136231925	0.0037126076	-0.0052709070	0.0192142989	-0.0180975390
-0.0070498252	0.0127833933	-0.0022656141	-0.0047917066	-0.0161222758	-0.0118050880	0.0018184186	0.0032358858	-0.0200486092	-0.0041495060	-0.0093755117	0.0038135906	0.0285123417	-0.0082021099	-0.0075403962	-0.0178688273	0.0054785589	-0.0039904337	-0.0031880849	-0.0013628809	-0.0184777118	0.0001407288	-0.0063588008	-0.0281060189
-0.0077257685	0.0081138368	-0.0007750676	-0.0110426811	-0.0082063793	-0.0209214689	0.0071125524	0.0027883828	-0.0104948485	-0.0141214907	-0.0261957269	0.0151065873	0.0030354407	-0.0081952731	-0.0100754784	-0.0119973619	0.0015065329	0.0046749732	-0.0035790488	-0.0013170995	-0.0334795782	0.0007201986	-0.0068530018	-0.0059370218
-0.0039818669	-0.0069862281	0.0043900505	-0.0179202642	0.0102863252	-0.0224870696	0.0201313784	-0.0064567629	0.0103835395	-0.0143176882	0.0022844837	0.0043335114	-0.0224051542	-0.0067001417	-0.0142707140	-0.0057359884	-0.0071046428	0.0223506790	0.0052875227	-0.0029751549	-0.0107238726	0.0023462383	-0.0170919065	-0.0131370737
0.0044871499	0.0050297405	0.0073804375	-0.0117120229	0.0031257647	-0.0049257397	0.0170111155	0.0007170729	-0.0133303719	0.0026717809	0.0278024330	-0.0144120966	-0.0007731175	0.0012249343	-0.0074787557	-0.0193536913	0.0079972889	0.0162332204	0.0191053704	0.0071262571	-0.0047176591	0.0038553700	0.0048905644	-0.0389506792
-0.0076815077	0.0139832317	-0.0022416258	-0.0079004168	-0.0012745985	-0.0059438693	-0.0046064874	0.0125114527	-0.0241235731	-0.0001256591	-0.0012985712	-0.0100419308	0.0279776460	-0.0080998749	0.0135190991	-0.0040329488	-0.0058638805	0.0109406555	-0.0089961570	-0.0116151523	-0.0376993870	-0.0007192514	-0.0118743007	-0.0020637578
-0.0079788473	0.0007183358	0.0014086604	-0.0134266689	0.0162556062	-0.0096437175	0.0000412858	0.0166821787	-0.0043406807	0.0007961215	-0.0281793139	0.0114272890	0.0222365147	0.0049690771	0.0081820313	-0.0089052063	0.0052348176	-0.0007423141	0.0208592954	0.0000801602	-0.0233833434	-0.0031952804	-0.0017694821	-0.0053897087
0.0008023245	-0.0042113128	0.0109189266	-0.0175748951	0.0295356652	-0.0076952933	0.0144243099	0.0020899376	0.0029674362	0.0077014732	-0.0190585330	0.0118523818	-0.0233028381	-0.0036901158	0.0017923845	-0.0104564431	-0.0233440038	-0.0064379012	-0.0095389021	-0.0023296832	-0.0058094206	-0.0020235308	0.0168923518	-0.0211019567
-0.0045111708	0.0135803161	0.0018857060	-0.0060893471	0.0081844595	0.0033274818	-0.0065689612	0.0242557368	-0.0172351090	0.0211324301	0.0218725084	-0.0127311277	-0.0206157379	0.0078823946	-0.0030957580	-0.0351911082	-0.0043453631	-0.0210845369	0.0217809156	-0.0026522337	0.0017680056	-0.0050225724	0.0172604407	0.0025295725
-0.0123876344	0.0132143995	-0.0046008687	-0.0073902776	0.0006049543	-0.0079760510	-0.0153447255	0.0328395118	-0.0163646650	0.0160538037	0.0150284431	-0.0175856770	0.0183758957	0.0014336667	0.0228848069	-0.0149566358	-0.0333564437	-0.0111946975	0.0032877641	-0.0296992421	-0.0156254066	0.0014905096	0.0104467631	0.0057800606
-0.0079961467	-0.0007840153	0.0026773901	-0.0141632347	0.0149033798	-0.0114433978	-0.0005242932	0.0273170491	0.0003589962	0.0136153984	-0.0115977913	0.0109812344	0.0173839344	0.0222647927	0.0120576519	-0.0178820904	-0.0107416178	-0.0211140327	0.0426592703	0.0111525801	-0.0024487142	-0.0047334188	0.0147709723	0.0014994058
0.0003930956	-0.0027359659	0.0108705118	-0.0150899418	0.0175601854	-0.0076976417	0.0146167598	0.0200112913	-0.0031432112	0.0197044225	-0.0091717288	0.0208093473	-0.0209816801	0.0046322808	-0.0005344218	-0.0308031193	-0.0386278120	-0.0040144671	0.0106786494	-0.0186165325	0.0223816461	-0.0021650262	0.0136012546	-0.0119142383
-0.0043371556	0.0091713104	-0.0023562272	-0.0028633947	-0.0088416512	-0.0011021930	-0.0093536220	0.0300446982	-0.0186624071	0.0186585166	0.0249841271	-0.0179879334	-0.0249479691	0.0202661912	0.0120686633	-0.0261822281	-0.0267305206	-0.0121835690	0.0247302996	0.0133456277	0.0005316517	-0.0045674790	0.0116369579	-0.0001664343
-0.0103410928	0.0098720157	0.0008540497	-0.0089433508	0.0036561454	-0.0085708771	-0.0122636384	0.0342710059	-0.0172285846	0.0258061199	0.0023668830	-0.0026216713	0.0278988938	-0.0161010545	0.0339515683	-0.0151721001	-0.0156918896	-0.0028983047	0.0198542967	-0.0339267031	-0.0172636174	0.0014861612	-0.0067133196	0.0116655950
-0.0045905177	-0.0031979261	0.0054210332	-0.0153424244	0.0230317971	-0.0078976204	0.0013747700	0.0266112820	-0.0036077434	0.0168533967	-0.0185950972	0.0166016008	0.0096226083	0.0168144145	0.0185948487	-0.0120484615	-0.0344480408	0.0040584957	0.0278934973	0.0185987486	-0.0043345403	-0.0145916957	0.0111927506	0.0074953801
0.0012796232	0.0006933317	0.0112055506	-0.0127298872	0.0266402376	0.0013826394	0.0040403768	0.0216459296	-0.0091012832	0.0255811003	-0.0180760713	0.0140161603	-0.0306507464	-0.0118298081	0.0061303660	-0.0207774003	-0.0181798163	-0.0078075670	0.0237850962	-0.0107963362	0.0073756766	-0.0033462552	0.0259346343	-0.0167826673
-0.0033933942	0.0105758757	0.0001340065	-0.0046525771	0.0133536699	0.0100861299	-0.0136454454	0.0310791761	-0.0247663269	0.0208933932	0.0157387911	-0.0172132209	-0.0271424376	0.0023784099	0.0174803660	-0.0159092556	-0.0266598622	-0.0133032821	0.0145096665	-0.0062289420	0.0072510793	-0.0053678116	0.0159061393	0.0011613224
-0.0083271111	0.0088306779	-0.0000423068	-0.0078167979	0.0217679934	-0.0014431387	-0.0171905446	0.0293852721	-0.0179805983	0.0203235018	0.0079889429	-0.0196806105	0.0092539210	-0.0184208938	0.0373343043	0.0052894542	-0.0094893592	-0.0214836239	0.0047845052	-0.0251529257	-0.0209450293	-0.0049101800	0.0321758873	0.0155511679
0.0014776383	-0.0094235063	0.0097108050	-0.0174643293	0.0401561196	-0.0015925052	0.0079194625	0.0158388395	0.0049294385	0.0156189542	-0.0033160423	0.0086079461	0.0241890222	0.0078898375	0.0202385544	-0.0037302648	-0.0060025056	-0.0303007052	0.0159361614	-0.0030641837	0.0123807444	-0.0137337511	0.0340567264	-0.0059914651
0.0059019263	0.0002094194	0.0099555660	-0.0117121547	0.0221693428	0.0081453782	0.0088520339	0.0227161167	-0.0175709888	0.0160428520	-0.0175258517	0.0197428738	-0.0031038726	0.0098171195	-0.0002554013	-0.0155900329	-0.0346107556	-0.0211422334	-0.0155636958	0.0080194010	0.0227114817	-0.0141301639	0.0364444639	0.0032852885
-0.0034648249	0.0062274489	-0.0057814950	-0.0012103104	-0.0011712346	0.0054902787	-0.0048146249	0.0263910167	-0.0194762328	-0.0046759698	0.0061132913	-0.0153777152	-0.0367637766	0.0282533445	0.0179872802	-0.0039674453	0.0030039574	-0.0312474657	0.0249231299	-0.0071513549	0.0071348085	-0.0061596162	0.0175808871	0.0294118256
-0.0056939097	0.0065117798	-0.0024108139	-0.0084050998	0.0058024578	-0.0100481417	-0.0044388198	0.0247127985	-0.0139043830	0.0125017886	0.0179311618	-0.0129011975	0.0176062362	-0.0070473215	0.0351785684	-0.0015089190	-0.0217929465	-0.0016095205	-0.0000652201	-0.0338163653	-0.0005281915	0.0020988919	0.0122451558	-0.0006259168
0.0014781324	-0.0088831288	0.0057656061	-0.0138671995	0.0177581397	-0.0094777562	0.0119247936	0.0154056778	0.0053595835	0.0013073018	-0.0077353579	0.0142843270	0.0095348188	0.0162380646	0.0185168396	0.0056596197	-0.0062828290	-0.0155580806	0.0348276060	0.0306813903	-0.0020941217	-0.0102930640	0.0167614217	0.0083461862
0.0045417486	-0.0033529811	0.0078358523	-0.0052994108	0.0044558536	0.0015298719	0.0106644136	0.0189063113	-0.0095434710	0.0118627243	-0.0075182361	0.0216366751	-0.0190637482	0.0107097310	-0.0019953500	-0.0226362639	-0.0126926100	0.0031381631	0.0126809132	-0.0346925876	0.0405612289	0.0059681696	0.0234079023	-0.0138859684
-0.0058485228	0.0091592333	-0.0080096530	-0.0032093206	-0.0091390158	-0.0040898823	-0.0077270792	0.0314808554	-0.0219313103	0.0085917250	0.0251719330	-0.0230583544	-0.0234778460	0.0217503490	0.0244612294	0.0041449305	-0.0224196768	-0.0068190464	0.0026070066	0.0019880342	-0.0216830693	-0.0012601722	0.0275641522	-0.0059350392
-0.0037529064	0.0100779290	-0.0015037060	-0.0063004125	0.0076523802	-0.0156306835	-0.0051384697	0.0200727081	-0.0150802535	0.0240875338	-0.0019201872	0.0079499964	0.0338896123	-0.0086692932	0.0213402205	-0.0093370275	0.0150141226	-0.0010058702	0.0147368787	-0.0475158674	-0.0095623631	-0.0019462127	0.0191928387	0.0133633715
0.0000026591	-0.0117198476	0.0015485111	-0.0124186488	0.0170167347	-0.0094386121	0.0112796820	0.0115728044	0.0120888814	-0.0050772817	-0.0168368518	0.0164385461	-0.0004650481	0.0353627581	0.0188776311	0.0123460875	-0.0380410104	0.0018118722	-0.0030949947	0.0128117426	-0.0004134009	-0.0161764970	0.0213258031	0.0006155055
0.0077669313	0.0020454695	0.0079415244	-0.0053571858	0.0063457669	0.0046337639	0.0091990842	0.0107705994	-0.0083721027	0.0193323668	0.0078443725	0.0101250146	-0.0306919723	0.0092386864	-0.0108382729	-0.0148206831	0.0131323673	-0.0079192620	0.0285784403	-0.0020432506	0.0340237763	-0.0052221675	0.0282746658	-0.0025487739
-0.0017180634	0.0081384276	-0.0065052343	0.0052068054	-0.0142419843	0.0046191303	-0.0126003875	0.0190118033	-0.0190942801	0.0041673678	0.0242314386	-0.0168615214	0.0011851226	0.0162709083	0.0290955999	0.0120507685	-0.0265165834	0.0045937813	-0.0106166136	-0.0189951551	0.0013424685	0.0027007021	0.0230998401	-0.0035526694
-0.0022976522	0.0055743344	-0.0009630439	0.0006724646	-0.0022664245	-0.0012687254	-0.0091847359	0.0131323466	-0.0108330350	0.0089649107	-0.0137281626	0.0108391310	0.0196052009	0.0089787828	0.0208020014	0.0044822681	0.0197828905	-0.0201654788	0.0260774281	-0.0076717744	-0.0130096314	-0.0022787940	0.0244204485	-0.0072524999
-0.0070972004	-0.0013835235	-0.0032680257	-0.0006285301	0.0029222024	-0.0064737115	-0.0097780111	0.0096202991	0.0034186370	-0.0036918717	-0.0215325116	0.0213755868	-0.0098588653	0.0000010471	0.0146300651	0.0117902102	-0.0162631805	-0.0024087460	-0.0271310888	-0.0296033924	-0.0036662588	-0.0025034473	0.0110060181	0.0035694006
0.0027656152	-0.0188424266	0.0071557577	-0.0095348525	0.0183646832	-0.0065103794	0.0136971374	0.0000982802	0.0203730290	0.0057975660	0.0308104901	0.0055668115	-0.0260231546	-0.0029258747	0.0070521079	0.0189461988	0.0024954516	-0.0064114303	0.0079684038	0.0290313063	-0.0120563125	-0.0134744779	0.0281426154	0.0009985439
0.0043995209	0.0024436413	0.0011112660	0.0063827912	-0.0141177187	0.0050031848	-0.0009155602	0.0028542182	-0.0077522565	0.0046057980	0.0154720745	0.0120758965	0.0286349473	0.0140558559	0.0036096301	-0.0036532796	0.0167678548	0.0064111283	0.0097295116	-0.0245470218	0.0400374965	0.0024463103	0.0105204481	0.0018023288
-0.0030235798	0.0038975650	-0.0031435958	0.0063004464	-0.0157350966	-0.0012173511	-0.0106961613	0.0095071788	-0.0076531665	-0.0017266650	-0.0189693750	0.0173316186	-0.0005617242	0.0080954857	0.0144892368	0.0066008567	-0.0298346270	0.0108633047	-0.0222234856	0.0110103453	-0.0244116608	-0.0045972588	0.0084607774	0.0146127681
-0.0009979818	0.0008627507	-0.0077219182	0.0080268189	-0.0135677844	0.0049054437	-0.0083839949	0.0004142596	0.0014903546	-0.0112459907	-0.0050087818	0.0021797220	-0.0398626534	0.0210773790	0.0138688283	0.0101637373	0.0241556403	-0.0099675804	0.0270916456	-0.0197949283	0.0192930133	0.0031014000	-0.0055863354	0.0056551997
-0.0040267001	-0.0080055280	0.0035698544	0.0012847760	0.0044486959	-0.0022691521	-0.0091171614	0.0051236098	0.0167933055	0.0111217745	0.0273811053	-0.0023055162	0.0044369624	-0.0206427053	0.0224298400	0.0222242812	-0.0205225296	0.0173269389	-0.0299339959	0.0043240481	-0.0154537689	0.0008262692	0.0101396813	-0.0102996391
0.0110572530	-0.0116747543	0.0052149426	0.0074329488	-0.0041743257	0.0145610251	0.0045521619	-0.0131429990	0.0133194814	-0.0077065726	-0.0015711704	0.0175970226	0.0135530553	0.0355636068	0.0053041028	0.0058965031	0.0325694516	-0.0115729418	0.0393339391	0.0272223559	0.0367390465	-0.0048542539	0.0132318613	-0.0161780951
0.0016153296	0.0011437845	-0.0071216409	0.0172788070	-0.0269206639	0.0199649325	-0.0146279210	-0.0002344571	-0.0065612625	-0.0204400386	-0.0163818246	0.0161644526	-0.0181112772	0.0245612559	0.0017307041	0.0096398138	-0.0180716729	0.0093776763	-0.0266714182	-0.0102527674	0.0307428082	0.0101705812	-0.0152851424	-0.0073146902
0.0015997490	0.0013178652	-0.0006167459	0.0129930470	-0.0185726251	0.0159836263	-0.0155799030	0.0011127534	-0.0021416632	-0.0002976938	0.0228558967	-0.0088253086	-0.0286684033	-0.0119722839	0.0034421899	0.0062247717	0.0289682033	-0.0066811837	0.0022823911	0.0229191261	-0.0123407166	0.0001140824	-0.0089224437	0.0045855124
-0.0020346590	-0.0032057851	0.0030377700	0.0112763811	-0.0113601965	0.0115914816	-0.0188892144	0.0014787839	0.0035376779	0.0012271250	0.0126681964	0.0055564068	0.0282784476	-0.0238744288	0.0129033950	0.0135845286	0.0054741486	0.0159532527	-0.0303795907	-0.0180867607	0.0048330756	0.0093299460	-0.0176402880	-0.0048184515
0.0078069474	-0.0202134335	0.0106439172	0.0027907920	0.0071245578	0.0080731205	0.0033708477	-0.0113205650	0.0273706753	-0.0044794080	-0.0079845877	0.0293033645	0.0052025500	0.0004992432	-0.0031754054	0.0171909804	0.0107492814	0.0053111639	0.0021260565	0.0513590700	-0.0006542791	-0.0029457040	0.0041856277	0.0040052622
0.0086621613	-0.0093376922	0.0096001254	0.0111089282	-0.0097161880	0.0142547495	-0.0012717754	-0.0094482403	0.0098841129	0.0007896223	-0.0037933929	0.0275929936	-0.0229305233	-0.0151481013	-0.0201566987	-0.0031539167	0.0098143286	0.0095408998	-0.0149715401	-0.0140588876	0.0333151980	0.0128594691	-0.0044684987	-0.0169738119
0.0023833157	-0.0046690376	0.0003215088	0.0148122018	-0.0251377018	0.0150891272	-0.0105942492	-0.0061599343	0.0060792379	-0.0097737026	0.0267080915	-0.0132833617	-0.0200439103	-0.0036909996	0.0118925284	0.0200430522	0.0115844329	0.0042731650	-0.0141181121	0.0128734116	-0.0057612295	0.0114748113	-0.0092067069	-0.0088992995
-0.0002568586	-0.0118363034	0.0032194696	0.0116368991	-0.0154869339	0.0067920393	-0.0112621287	-0.0041561720	0.0157719595	-0.0103815388	0.0136669521	0.0086558257	0.0355727469	-0.0115567171	0.0046776713	0.0173995728	0.0205697921	0.0089675491	-0.0235072245	-0.0128702314	-0.0024586917	0.0079210130	-0.0205595963	0.0111990535
0.0116990999	-0.0219425616	0.0111172210	0.0060465009	-0.0076752767	0.0114597695	0.0100265659	-0.0110173132	0.0238044858	-0.0131406759	-0.0035431768	0.0317610039	0.0070577995	0.0133758518	-0.0232255768	0.0079121382	-0.0018897653	0.0105371591	-0.0129711891	0.0431572271	0.0144863916	-0.0007993922	0.0014555961	0.0125437289
0.0042315879	-0.0042117283	0.0025022742	0.0167997734	-0.0352869232	0.0188058164	-0.0102156393	-0.0031067815	-0.0029220307	-0.0073869520	-0.0005423952	0.0240482999	-0.0253356163	-0.0141265467	-0.0320397078	-0.0057438381	0.0181933314	0.0016901191	-0.0212623876	-0.0067856777	0.0285822658	0.0209631103	-0.0063637656	0.0014031302
0.0015452006	-0.0041473708	-0.0029090896	0.0170218851	-0.0409517361	0.0139570452	-0.0110400481	-0.0006499106	0.0015204463	-0.0108736841	0.0322548882	-0.0098376228	-0.0131842450	-0.0029355357	0.0005532870	0.0106847970	0.0117352973	0.0082229123	-0.0178276368	0.0130690003	-0.0003397159	0.0159555605	-0.0149033266	-0.0041402785
-0.0005614015	-0.0111780931	0.0014821420	0.0120988618	-0.0294370226	0.0035570822	-0.0071382682	0.0009080236	0.0063888958	-0.0092417184	0.0146033127	0.0085350808	0.0338941855	-0.0223579555	0.0013744587	0.0149357634	0.0256770411	0.0131423883	-0.0220562786	-0.0094733717	-0.0065198783	0.0163402979	-0.0245627725	0.0198264981
