rmsd
1.037389999999999979e-01
6.608319999999999472e-02
1.156159999999999966e-01
6.772910000000000041e-02
1.615749999999999964e-01
9.419220000000000370e-02
1.588990000000000125e-01
9.752370000000000483e-02
5.338419999999999971e-02
6.507799999999999696e-02
3.286300000000000332e-02
3.323109999999999953e-02
8.483690000000000675e-02
4.717640000000000028e-02
1.243189999999999990e-01
5.005830000000000002e-02
6.315980000000000205e-02
2.396720000000000100e-02
1.188150000000000039e-01
4.064140000000000114e-02
3.365060000000000273e-02
2.500679999999999917e-02
5.694520000000000137e-02
4.748510000000000231e-02
4.725669999999999871e-02
6.615020000000000622e-02
2.160829999999999973e-01
1.063329999999999970e-01
1.453909999999999925e-01
4.512109999999999732e-02
7.011199999999999377e-02
8.009579999999999478e-02
4.324290000000000078e-02
6.338760000000000228e-02
5.769629999999999898e-02
7.606229999999999936e-02
1.213100000000000012e-01
5.934670000000000223e-02
2.020419999999999855e-02
2.310430000000000123e-02
3.929690000000000266e-02
6.520009999999999695e-02
4.643320000000000086e-02
9.546409999999999618e-02
3.647349999999999898e-02
9.951550000000000673e-02
9.693240000000000189e-02
4.427709999999999979e-02
3.047760000000000052e-02
4.060779999999999945e-02
9.350690000000000390e-02
4.035849999999999854e-02
5.113159999999999927e-02
3.254880000000000273e-02
4.667829999999999896e-02
5.297400000000000025e-02
9.128070000000000628e-02
8.429789999999999506e-02
1.983909999999999840e-02
2.590690000000000007e-02
2.885050000000000114e-02
3.367969999999999992e-02
3.600090000000000234e-02
3.595840000000000147e-02
3.674240000000000145e-02
2.238160000000000149e-02
2.900820000000000135e-02
1.907920000000000102e-02
2.864039999999999919e-01
2.485680000000000112e-01
6.166470000000000284e-02
4.604029999999999928e-02
1.102839999999999931e-01
4.458220000000000238e-02
3.748390000000000055e-02
4.051110000000000128e-02
2.246410000000000073e-01
1.526760000000000062e-01
1.825920000000000043e-01
7.250810000000000588e-02
7.304839999999999944e-02
7.608149999999999635e-02
2.902880000000000044e-02
6.979879999999999418e-02
7.830199999999999660e-02
2.980709999999999957e-02
2.791739999999999847e-02
3.056120000000000017e-02
4.341319999999999901e-02
6.981869999999999743e-02
1.300190000000000026e-02
6.317180000000000017e-02
6.948749999999999372e-02
3.228600000000000220e-02
1.561350000000000064e-02
2.431559999999999971e-02
2.967530000000000168e-02
2.853409999999999974e-02
2.256510000000000113e-02
3.766640000000000266e-02
4.691680000000000156e-02
4.609950000000000159e-02
1.864180000000000004e-02
1.974419999999999994e-02
3.420399999999999829e-02
1.053660000000000013e-02
3.689309999999999812e-02
1.013219999999999919e-02
5.295219999999999788e-02
5.214339999999999947e-02
3.936839999999999784e-02
3.207850000000000285e-02
5.963720000000000132e-02
2.598229999999999984e-02
1.879750000000000171e-02
5.102450000000000041e-02
1.637080000000000132e-02
6.461340000000000139e-02
4.113350000000000339e-02
4.025639999999999774e-02
3.348480000000000206e-02
4.760099999999999748e-02
7.087459999999999594e-02
3.950279999999999764e-02
1.025589999999999974e-01
5.230080000000000146e-02
6.749910000000000632e-02
3.366809999999999942e-02
4.128679999999999850e-02
6.120180000000000065e-02
5.184799999999999826e-02
4.925290000000000223e-02
6.186139999999999695e-02
2.494350000000000039e-02
5.178809999999999664e-02
4.489370000000000166e-02
3.070979999999999890e-02
1.192160000000000025e-01
6.403860000000000108e-02
4.671129999999999727e-02
7.445300000000000529e-02
1.329809999999999881e-01
9.717270000000000074e-02
3.437559999999999921e-02
5.504440000000000027e-02
7.518900000000000583e-02
5.396909999999999902e-02
2.328049999999999911e-02
2.636959999999999998e-02
5.265120000000000217e-02
2.504450000000000079e-02
3.325129999999999753e-02
6.154690000000000161e-02
5.779370000000000340e-02
4.404219999999999663e-02
3.182979999999999837e-02
2.836079999999999851e-02
6.130879999999999663e-02
4.655170000000000141e-02
8.231679999999999553e-02
7.643419999999999381e-02
7.924269999999999925e-02
3.175730000000000219e-02
6.497369999999999535e-02
9.200300000000000145e-02
6.887849999999999528e-02
2.616310000000000024e-01
1.188799999999999996e-01
2.725710000000000077e-01
9.060790000000000510e-02
6.514349999999999308e-02
2.214949999999999905e-02
3.663879999999999915e-02
2.291489999999999846e-02
5.157210000000000266e-02
6.173159999999999759e-02
3.323160000000000003e-02
4.770339999999999997e-02
5.937169999999999948e-02
9.203890000000000682e-02
4.939609999999999834e-02
4.050379999999999953e-02
2.696739999999999901e-02
3.898999999999999688e-02
5.667210000000000303e-02
5.819869999999999904e-02
2.840710000000000110e-02
1.935999999999999874e-02
1.454719999999999971e-02
1.626580000000000040e-02
1.506410000000000041e-02
2.557480000000000170e-02
5.845059999999999839e-02
2.589829999999999910e-02
2.201900000000000038e-02
4.577160000000000256e-02
1.580409999999999870e-01
4.876899999999999985e-02
2.851410000000000056e-02
6.550499999999999379e-02
4.446039999999999714e-02
6.047849999999999754e-02
6.129629999999999801e-02
4.960389999999999938e-02
3.054979999999999848e-02
3.040700000000000000e-02
5.662009999999999960e-02
3.683480000000000087e-02
5.570739999999999720e-02
3.744360000000000049e-02
3.083440000000000139e-02
5.820619999999999961e-02
2.890660000000000104e-02
8.633100000000000496e-02
4.397530000000000189e-02
8.621499999999999997e-02
5.880400000000000210e-02
4.152999999999999747e-02
1.339590000000000052e-02
5.932899999999999979e-02
7.246420000000000639e-02
5.366130000000000205e-02
3.030640000000000070e-02
3.360740000000000255e-02
2.856049999999999908e-02
9.700989999999999613e-02
5.145090000000000080e-02
4.819199999999999873e-02
2.586319999999999938e-02
3.311800000000000160e-02
5.260630000000000167e-02
3.912759999999999849e-02
2.049159999999999870e-02
3.924860000000000154e-02
4.672350000000000114e-02
9.144380000000000563e-02
6.795940000000000314e-02
3.577869999999999662e-02
5.768480000000000135e-02
8.134729999999999739e-02
4.504120000000000346e-02
3.303799999999999792e-02
2.967409999999999839e-02
4.180299999999999988e-02
3.722559999999999758e-02
8.178839999999999721e-02
5.271429999999999866e-02
2.865749999999999895e-02
4.910690000000000194e-02
5.703849999999999892e-02
3.081259999999999902e-02
8.229770000000000141e-02
9.980150000000000132e-02
3.629799999999999693e-02
1.890999999999999973e-02
4.870270000000000155e-02
4.988970000000000210e-02
2.373070000000000040e-02
2.881770000000000165e-02
1.048550000000000038e-01
8.558720000000000216e-02
5.621729999999999783e-02
8.043799999999999562e-02
6.157050000000000023e-02
3.541040000000000160e-02
4.558500000000000052e-02
1.052150000000000030e-01
9.785989999999999966e-02
9.119090000000000529e-02
7.767409999999999592e-02
3.527750000000000330e-02
3.930809999999999860e-02
1.144330000000000069e-01
3.819390000000000285e-02
8.800049999999999539e-02
3.485300000000000203e-02
2.305590000000000070e-02
3.550790000000000196e-02
5.353560000000000263e-02
2.273050000000000070e-02
2.712269999999999959e-02
3.894969999999999682e-02
4.984210000000000029e-02
5.284919999999999896e-02
2.751119999999999954e-02
9.643560000000000673e-03
3.270060000000000328e-02
2.750450000000000117e-02
5.213380000000000097e-02
3.809760000000000230e-02
7.157150000000000144e-03
3.223260000000000014e-02
4.294629999999999975e-02
4.914450000000000068e-02
2.769249999999999837e-02
3.594850000000000129e-02
5.920609999999999762e-02
3.387799999999999839e-02
4.392070000000000002e-02
4.072449999999999681e-02
3.904030000000000000e-02
4.631230000000000069e-02
3.796879999999999700e-02
4.420280000000000042e-02
6.707720000000000349e-02
3.612719999999999820e-02
3.434600000000000153e-02
6.877700000000000480e-02
4.077309999999999962e-02
3.041340000000000016e-02
2.173270000000000063e-02
2.059139999999999929e-02
2.445699999999999957e-02
3.857499999999999818e-02
6.993259999999999754e-02
4.078110000000000068e-02
3.224670000000000314e-02
5.023779999999999912e-02
5.292600000000000082e-02
6.009500000000000258e-02
5.657620000000000010e-02
3.419069999999999748e-02
5.190739999999999937e-02
5.638819999999999943e-02
7.992960000000000342e-02
7.338039999999999841e-02
3.115350000000000064e-02
3.528239999999999849e-02
5.866280000000000105e-02
3.235699999999999688e-02
2.513309999999999850e-02
1.155390000000000063e-02
1.153340000000000060e-01
8.430719999999999881e-02
4.782159999999999883e-02
1.541609999999999925e-01
4.770139999999999797e-02
8.878790000000000293e-02
6.600319999999999798e-02
3.343890000000000057e-02
9.828330000000000399e-02
3.881230000000000097e-02
2.368309999999999860e-02
2.039569999999999925e-02
5.599959999999999660e-02
8.836109999999999798e-02
7.695490000000000663e-02
7.597529999999999561e-02
4.629470000000000113e-02
3.208989999999999759e-02
7.268199999999999661e-02
2.562659999999999938e-01
1.209609999999999991e-01
1.823849999999999916e-01
8.508079999999999810e-02
8.526739999999999320e-02
1.552719999999999934e-01
9.870049999999999657e-02
1.332160000000000011e-01
4.811519999999999686e-02
6.025950000000000056e-02
1.002019999999999994e-01
3.926040000000000085e-02
3.349710000000000187e-02
5.579320000000000113e-02
6.464240000000000264e-02
3.860949999999999799e-02
3.709490000000000010e-02
6.193590000000000206e-02
6.313109999999999555e-02
2.335320000000000104e-02
2.146669999999999828e-02
2.484979999999999828e-02
5.871610000000000024e-02
3.958070000000000338e-02
4.702390000000000042e-02
1.978279999999999969e-02
1.581400000000000167e-02
6.265819999999999723e-02
7.691130000000000189e-02
8.105590000000000017e-02
5.320679999999999854e-02
2.020100000000000021e-02
3.147370000000000029e-02
6.507400000000000684e-02
6.995590000000000142e-02
3.282670000000000032e-02
4.313089999999999979e-02
1.613269999999999982e-02
2.487999999999999934e-02
3.427680000000000310e-02
3.547290000000000165e-02
2.652399999999999897e-02
5.719980000000000203e-02
5.101950000000000235e-02
8.201909999999999756e-02
5.822139999999999954e-02
6.962300000000000433e-02
6.582860000000000100e-02
3.444649999999999795e-02
1.052430000000000032e-01
6.862640000000000406e-02
2.395040000000000016e-02
4.365499999999999936e-02
2.395159999999999997e-02
3.703800000000000148e-02
2.873550000000000063e-02
3.923270000000000229e-02
2.698520000000000085e-02
1.966810000000000086e-02
2.547129999999999880e-02
5.188249999999999806e-02
4.745730000000000087e-02
3.780519999999999714e-02
7.305180000000000007e-02
7.600719999999999699e-02
2.329389999999999933e-02
4.963959999999999900e-02
3.154289999999999872e-02
4.138479999999999936e-02
3.798300000000000287e-02
2.064109999999999903e-02
2.491439999999999974e-02
2.608219999999999983e-02
4.543780000000000041e-02
3.521189999999999737e-02
3.080700000000000105e-02
7.464980000000000226e-02
5.707589999999999886e-02
1.741579999999999864e-02
4.632660000000000250e-02
2.984540000000000110e-02
3.395460000000000145e-02
5.621009999999999895e-02
8.901240000000000541e-02
4.042609999999999953e-02
3.464199999999999918e-02
3.098180000000000031e-02
6.019460000000000088e-02
9.717359999999999887e-02
8.026289999999999814e-02
4.519809999999999800e-02
9.142939999999999401e-02
7.225950000000000428e-02
1.084340000000000026e-01
1.335899999999999865e-01
7.307030000000000469e-02
4.615709999999999952e-02
2.363679999999999948e-02
6.956619999999999471e-02
3.647990000000000260e-02
3.265359999999999790e-02
3.394819999999999782e-02
5.450870000000000021e-02
1.112690000000000033e-02
3.529430000000000067e-02
8.661589999999999567e-02
2.400980000000000128e-02
3.317860000000000253e-02
2.948709999999999873e-02
1.867459999999999953e-02
2.674500000000000141e-02
5.962340000000000001e-02
5.085850000000000093e-02
2.634229999999999905e-02
1.787170000000000078e-02
3.170359999999999845e-02
5.231829999999999814e-02
1.000069999999999987e-01
2.526190000000000033e-02
1.091270000000000018e-01
9.065589999999999760e-02
5.599540000000000073e-02
6.154810000000000142e-02
6.209719999999999823e-02
2.068719999999999934e-02
6.042600000000000054e-02
4.251280000000000336e-02
8.302640000000000020e-02
8.049320000000000086e-02
1.672449999999999978e-02
3.271969999999999740e-02
2.492499999999999924e-02
4.477079999999999949e-02
6.857299999999999507e-02
5.704370000000000274e-02
2.531840000000000132e-02
1.736709999999999990e-02
4.130960000000000187e-02
4.032030000000000336e-02
1.951119999999999938e-02
3.531279999999999836e-02
3.687580000000000024e-02
3.878079999999999722e-02
3.569490000000000163e-02
2.679870000000000169e-02
3.619220000000000076e-02
2.669890000000000110e-02
6.166680000000000078e-02
5.299360000000000182e-02
4.846570000000000045e-02
3.605889999999999790e-02
1.360139999999999960e-02
3.670980000000000076e-02
2.743869999999999990e-02
2.388780000000000070e-02
3.088749999999999829e-02
9.327610000000000068e-02
2.016189999999999996e-02
4.110470000000000096e-02
5.394220000000000265e-02
4.898709999999999870e-02
2.381449999999999886e-02
2.925490000000000035e-02
5.327429999999999666e-02
4.438720000000000165e-02
4.870619999999999811e-02
2.727699999999999916e-02
3.229780000000000151e-02
7.410700000000000620e-02
8.556690000000000129e-02
3.566520000000000107e-02
1.886700000000000044e-01
1.510340000000000016e-01
7.315739999999999743e-02
1.749239999999999962e-01
1.471949999999999925e-01
7.777259999999999729e-02
9.895289999999999642e-02
8.459160000000000290e-02
4.561029999999999945e-02
3.543670000000000153e-02
7.229449999999999765e-02
5.378070000000000073e-02
3.607729999999999965e-02
2.891109999999999861e-02
4.579769999999999675e-02
5.179020000000000151e-02
4.291930000000000051e-02
2.555419999999999914e-02
5.108630000000000115e-02
3.427319999999999672e-02
3.013980000000000131e-02
7.401629999999999321e-02
4.559359999999999802e-02
2.938769999999999924e-02
5.892639999999999684e-02
2.438929999999999917e-02
1.453409999999999945e-02
1.404569999999999950e-02
2.683510000000000062e-02
1.341490000000000044e-02
5.224859999999999921e-02
7.573489999999999389e-02
3.805320000000000230e-02
9.939520000000000299e-03
2.381410000000000124e-02
7.056160000000000210e-02
8.719399999999999373e-02
2.733029999999999834e-02
6.147919999999999774e-02
3.340250000000000163e-02
2.580440000000000164e-02
1.829410000000000064e-02
2.925269999999999954e-02
3.199749999999999817e-02
4.821190000000000198e-02
7.520630000000000370e-02
8.103069999999999717e-02
6.053589999999999666e-02
2.521529999999999952e-02
3.154810000000000253e-02
3.618890000000000301e-02
5.965430000000000038e-02
2.809259999999999882e-02
4.314289999999999792e-02
4.793610000000000232e-02
6.336079999999999490e-02
4.918030000000000318e-02
3.123599999999999988e-02
1.296489999999999969e-02
4.684399999999999675e-02
4.442669999999999952e-02
1.587819999999999857e-02
1.273209999999999967e-02
2.653029999999999972e-02
4.542609999999999704e-02
2.814869999999999872e-02
2.063860000000000000e-02
6.960769999999999458e-02
4.259380000000000110e-02
3.358989999999999893e-02
4.383870000000000128e-02
5.670820000000000027e-02
3.083510000000000070e-02
2.525310000000000055e-02
4.304109999999999880e-02
5.720569999999999822e-02
2.581069999999999892e-02
3.124729999999999869e-02
2.030380000000000032e-02
4.340959999999999958e-02
7.324419999999999542e-02
4.004520000000000302e-02
6.716940000000000410e-02
6.712440000000000073e-02
4.171369999999999939e-02
2.575629999999999933e-02
5.658239999999999797e-02
5.920770000000000199e-02
4.225530000000000258e-02
3.475330000000000086e-02
2.002429999999999835e-02
2.440509999999999902e-02
3.811740000000000267e-02
5.177679999999999783e-02
4.438659999999999828e-02
5.880500000000000310e-02
2.192389999999999894e-01
1.709720000000000129e-01
2.846399999999999972e-02
3.811169999999999836e-02
3.272189999999999821e-02
1.003560000000000008e-01
7.167600000000000360e-02
3.571400000000000269e-02
6.276650000000000285e-02
1.525930000000000064e-01
2.411540000000000072e-01
8.163700000000000123e-02
2.207560000000000078e-01
8.870630000000000182e-02
4.024880000000000124e-02
4.614359999999999989e-02
3.658759999999999790e-02
2.658100000000000046e-02
5.851119999999999932e-02
2.855200000000000099e-02
7.843849999999999434e-02
3.257979999999999904e-02
3.149020000000000291e-02
2.840360000000000107e-02
2.509099999999999872e-02
3.694290000000000074e-02
4.251409999999999911e-02
4.100009999999999766e-02
3.149190000000000322e-02
3.696809999999999680e-02
1.817770000000000150e-02
6.233190000000000258e-02
6.413710000000000244e-02
5.355990000000000056e-02
2.647330000000000169e-02
3.437230000000000146e-02
2.222429999999999892e-02
1.202139999999999979e-02
5.070059999999999845e-02
6.185729999999999701e-02
2.955199999999999841e-02
3.124630000000000116e-02
6.652059999999999917e-02
5.619079999999999908e-02
4.073800000000000338e-02
5.206510000000000304e-02
2.312300000000000119e-02
4.131549999999999806e-02
2.189119999999999955e-02
3.245590000000000280e-02
7.002990000000000603e-02
5.263160000000000061e-02
4.136440000000000256e-02
4.219919999999999921e-02
4.544449999999999878e-02
2.867499999999999910e-02
1.845609999999999959e-02
4.361690000000000011e-02
3.653599999999999903e-02
3.232700000000000157e-02
5.513400000000000245e-02
4.794790000000000163e-02
5.618850000000000233e-02
2.668509999999999979e-02
7.526320000000000232e-02
6.926400000000000612e-02
7.248060000000000613e-02
5.454910000000000314e-02
7.589600000000000513e-02
6.190079999999999888e-02
3.315130000000000160e-02
4.331650000000000084e-02
3.785680000000000295e-02
5.068399999999999989e-02
1.915999999999999995e-02
4.849010000000000126e-02
6.379899999999999460e-02
5.766759999999999942e-02
4.403850000000000126e-02
3.556809999999999833e-02
1.349810000000000072e-02
5.612740000000000090e-02
7.348409999999999664e-02
1.418909999999999894e-01
7.433380000000000543e-02
5.452110000000000289e-02
6.128700000000000120e-02
2.736550000000000094e-02
4.193179999999999824e-02
3.281010000000000176e-02
7.440990000000000104e-02
2.312600000000000072e-02
3.201899999999999885e-02
5.109539999999999915e-02
3.778850000000000264e-02
4.563579999999999720e-02
2.762030000000000041e-02
2.847299999999999831e-02
8.404349999999999668e-03
5.775750000000000328e-02
8.570519999999999528e-02
3.374920000000000003e-02
1.221610000000000057e-02
2.298069999999999974e-02
4.155249999999999916e-02
7.890809999999999491e-02
1.117169999999999969e-01
1.556319999999999926e-02
1.189630000000000028e-02
1.423989999999999978e-02
5.488849999999999979e-02
6.360570000000000113e-02
3.000250000000000139e-02
1.461759999999999969e-02
1.031430000000000020e-02
2.240589999999999943e-02
6.940910000000000135e-02
8.188249999999999695e-02
3.601340000000000097e-02
1.216740000000000009e-02
5.270869999999999722e-02
6.535249999999999393e-02
3.224740000000000245e-02
5.546340000000000298e-02
5.316959999999999742e-02
7.048390000000000211e-02
4.215979999999999728e-02
2.277449999999999961e-02
4.682410000000000044e-02
5.240849999999999675e-02
1.161620000000000014e-02
1.750049999999999870e-02
5.127559999999999757e-02
3.328960000000000252e-02
6.258489999999999887e-02
4.918589999999999768e-02
2.755579999999999835e-02
1.883510000000000045e-02
7.247199999999999476e-02
7.985849999999999893e-02
2.823470000000000146e-02
2.191219999999999973e-02
4.398289999999999839e-02
7.746139999999999970e-02
4.644729999999999692e-02
5.654560000000000142e-02
8.676349999999999341e-02
1.961660000000000140e-02
7.662480000000000679e-02
7.791430000000000577e-02
4.241249999999999881e-02
4.409199999999999925e-02
3.724580000000000252e-02
7.434530000000000305e-02
8.104859999999999842e-02
5.912160000000000332e-02
5.609750000000000153e-02
5.969610000000000194e-02
7.511260000000000159e-02
5.529329999999999662e-02
3.754350000000000048e-02
5.354369999999999963e-02
9.465519999999999490e-02
4.414540000000000131e-02
2.193590000000000123e-02
5.336330000000000240e-02
9.648049999999999682e-02
6.575240000000000251e-02
6.820439999999999836e-02
2.283519999999999994e-02
4.180609999999999882e-02
5.685400000000000176e-02
1.782239999999999866e-02
1.230520000000000051e-02
1.516919999999999935e-01
2.462229999999999974e-01
6.240010000000000001e-02
1.730150000000000021e-01
4.768359999999999960e-02
5.691419999999999813e-02
1.078770000000000007e-01
2.941030000000000033e-01
8.455830000000000291e-02
2.125080000000000024e-02
6.910470000000000501e-02
3.515039999999999831e-02
4.685990000000000294e-02
3.076749999999999971e-02
6.803059999999999663e-02
5.634499999999999925e-02
2.821229999999999918e-02
3.175429999999999919e-02
2.483480000000000062e-02
3.160670000000000146e-02
2.388430000000000067e-02
7.310550000000000381e-02
7.269820000000000448e-02
4.648120000000000029e-02
1.159759999999999958e-02
4.519569999999999838e-02
2.209929999999999881e-02
3.121969999999999953e-02
5.924240000000000061e-02
5.269580000000000097e-02
5.032949999999999924e-02
7.104199999999999404e-02
4.397820000000000201e-02
4.368040000000000117e-02
4.499109999999999915e-02
8.465509999999999702e-02
8.340880000000000516e-02
1.647169999999999884e-02
2.909940000000000096e-02
1.807660000000000169e-02
1.430430000000000069e-02
4.251719999999999805e-02
4.713330000000000297e-02
5.896370000000000083e-02
2.689750000000000127e-02
6.176399999999999946e-02
3.744410000000000099e-02
4.936859999999999860e-02
1.048000000000000043e-01
2.576509999999999911e-02
6.946230000000000460e-02
5.707700000000000273e-02
6.675090000000000190e-02
6.072520000000000001e-02
7.096619999999999318e-02
3.619660000000000238e-02
3.832639999999999658e-02
5.862409999999999843e-02
5.816969999999999780e-02
9.732459999999999722e-02
1.237619999999999970e-01
7.273469999999999935e-02
9.107030000000000680e-02
6.962319999999999620e-02
4.285930000000000295e-02
5.570110000000000339e-02
4.520710000000000006e-02
5.526530000000000331e-02
3.651309999999999972e-02
5.171649999999999858e-02
7.670589999999999353e-02
9.674750000000000016e-02
1.109580000000000011e-01
8.577650000000000552e-02
5.411239999999999800e-02
5.846889999999999726e-02
3.346459999999999713e-02
3.274049999999999877e-02
4.592279999999999973e-02
5.353809999999999819e-02
6.280579999999999496e-02
2.932359999999999828e-02
7.255230000000000012e-02
5.091849999999999848e-02
3.711810000000000109e-02
5.681699999999999945e-02
3.117309999999999873e-02
3.525949999999999918e-02
2.170129999999999976e-02
4.156490000000000185e-02
4.904519999999999713e-02
3.145219999999999960e-02
3.201899999999999885e-02
3.645400000000000029e-02
3.743319999999999981e-02
6.451830000000000065e-02
3.131659999999999999e-02
3.547519999999999840e-02
4.445820000000000327e-02
1.005059999999999981e-01
1.572330000000000116e-01
2.449809999999999835e-02
4.852979999999999794e-02
9.725219999999999698e-02
