component	mask	singular_value	variance_explained	cumulative_variance_explained	retained
dropped30	Edge	245.7051954225	0.0017959020	0.5315524756	False
dropped31	Edge	244.8215634677	0.0017830080	0.5333354836	False
dropped32	Edge	242.4001237620	0.0017479123	0.5350833960	False
dropped33	Edge	241.8328804902	0.0017397413	0.5368231372	False
dropped34	Edge	235.4636318437	0.0016493075	0.5384724447	False
dropped35	Edge	234.4187201881	0.0016347018	0.5401071466	False
dropped36	Edge	232.6878171886	0.0016106503	0.5417177969	False
dropped37	Edge	232.1148675875	0.0016027282	0.5433205251	False
dropped38	Edge	230.3567346665	0.0015785407	0.5448990658	False
dropped39	Edge	230.0385051157	0.0015741823	0.5464732481	False
dropped40	Edge	224.9437396774	0.0015052263	0.5479784744	False
dropped41	Edge	222.7380918056	0.0014758525	0.5494543269	False
dropped42	Edge	220.9264514708	0.0014519424	0.5509062693	False
dropped43	Edge	219.2874489149	0.0014304791	0.5523367484	False
dropped44	Edge	216.6345310358	0.0013960769	0.5537328253	False
dropped45	Edge	214.8051635763	0.0013725981	0.5551054234	False
dropped46	Edge	214.0167195898	0.0013625403	0.5564679638	False
dropped47	Edge	211.2863689162	0.0013279965	0.5577959603	False
dropped48	Edge	210.8482523645	0.0013224948	0.5591184551	False
dropped49	Edge	207.9824591768	0.0012867891	0.5604052442	False
dropped50	Edge	205.7992319970	0.0012599156	0.5616651598	False
dropped51	Edge	205.6367209071	0.0012579266	0.5629230864	False
dropped52	Edge	203.7509491345	0.0012349610	0.5641580474	False
dropped53	Edge	202.1665097219	0.0012158287	0.5653738761	False
dropped54	Edge	201.2961532866	0.0012053826	0.5665792587	False
dropped55	Edge	199.1012985077	0.0011792399	0.5677584986	False
dropped56	Edge	198.5599792150	0.0011728363	0.5689313349	False
dropped57	Edge	197.5259692571	0.0011606529	0.5700919878	False
dropped58	Edge	196.1932214880	0.0011450434	0.5712370313	False
dropped59	Edge	193.1842623377	0.0011101904	0.5723472216	False
dropped60	Edge	192.7142597440	0.0011047949	0.5734520165	False
dropped61	Edge	191.1775794276	0.0010872462	0.5745392627	False
dropped62	Edge	189.4366936740	0.0010675351	0.5756067978	False
dropped63	Edge	187.0169245733	0.0010404370	0.5766472348	False
dropped64	Edge	186.5629957172	0.0010353924	0.5776826272	False
dropped65	Edge	184.9892393787	0.0010179979	0.5787006252	False
dropped66	Edge	183.2982053666	0.0009994714	0.5797000966	False
dropped67	Edge	182.1636740136	0.0009871372	0.5806872338	False
dropped68	Edge	181.7416034829	0.0009825681	0.5816698020	False
dropped69	Edge	179.8719341905	0.0009624558	0.5826322577	False
dropped70	Edge	178.6627890599	0.0009495595	0.5835818172	False
dropped71	Edge	178.3201092195	0.0009459204	0.5845277376	False
dropped72	Edge	177.1695612868	0.0009337534	0.5854614910	False
dropped73	Edge	176.1884889132	0.0009234407	0.5863849318	False
dropped74	Edge	175.9740599954	0.0009211944	0.5873061261	False
dropped75	Edge	174.7255062018	0.0009081688	0.5882142949	False
dropped76	Edge	173.4730264081	0.0008951955	0.5891094904	False
dropped77	Edge	172.7741427103	0.0008879969	0.5899974873	False
dropped78	Edge	170.7955261109	0.0008677746	0.5908652619	False
dropped79	Edge	169.7733413622	0.0008574187	0.5917226806	False
dropped80	Edge	168.2490260075	0.0008420911	0.5925647718	False
dropped81	Edge	168.0936626698	0.0008405366	0.5934053084	False
dropped82	Edge	167.6503922093	0.0008361094	0.5942414178	False
dropped83	Edge	166.7926580284	0.0008275759	0.5950689937	False
dropped84	Edge	165.4165800602	0.0008139768	0.5958829705	False
dropped85	Edge	164.8212015693	0.0008081279	0.5966910984	False
dropped86	Edge	164.4094180983	0.0008040950	0.5974951934	False
dropped87	Edge	162.9079299236	0.0007894751	0.5982846685	False
dropped88	Edge	162.8770727688	0.0007891760	0.5990738445	False
dropped89	Edge	162.5711535419	0.0007862143	0.5998600588	False
dropped90	Edge	161.8396359180	0.0007791548	0.6006392136	False
dropped91	Edge	160.5706495915	0.0007669840	0.6014061976	False
dropped92	Edge	160.0614044918	0.0007621268	0.6021683243	False
dropped93	Edge	159.4252251825	0.0007560805	0.6029244048	False
dropped94	Edge	158.4521805430	0.0007468793	0.6036712841	False
dropped95	Edge	158.1377533682	0.0007439180	0.6044152022	False
dropped96	Edge	157.0582976446	0.0007337967	0.6051489988	False
dropped97	Edge	156.6176426652	0.0007296849	0.6058786837	False
dropped98	Edge	156.2123928117	0.0007259136	0.6066045973	False
dropped99	Edge	155.6623032597	0.0007208101	0.6073254074	False
dropped100	Edge	154.5696063556	0.0007107259	0.6080361333	False
dropped101	Edge	154.1443168280	0.0007068203	0.6087429536	False
dropped102	Edge	153.4013296947	0.0007000228	0.6094429765	False
dropped103	Edge	152.7783748072	0.0006943489	0.6101373253	False
dropped104	Edge	152.6427809176	0.0006931169	0.6108304423	False
dropped105	Edge	151.6556629657	0.0006841813	0.6115146236	False
dropped106	Edge	151.4232897970	0.0006820863	0.6121967099	False
dropped107	Edge	150.9813346304	0.0006781105	0.6128748204	False
dropped108	Edge	150.0902993903	0.0006701302	0.6135449506	False
dropped109	Edge	149.4919249691	0.0006647976	0.6142097482	False
dropped110	Edge	149.2208121379	0.0006623885	0.6148721367	False
dropped111	Edge	148.4519596097	0.0006555802	0.6155277169	False
dropped112	Edge	147.9788322872	0.0006514081	0.6161791250	False
dropped113	Edge	147.5171594783	0.0006473498	0.6168264749	False
dropped114	Edge	146.5233008889	0.0006386565	0.6174651314	False
dropped115	Edge	146.5037598696	0.0006384862	0.6181036176	False
dropped116	Edge	146.0799535452	0.0006347975	0.6187384151	False
dropped117	Edge	145.3102484270	0.0006281255	0.6193665406	False
dropped118	Edge	144.8743027740	0.0006243623	0.6199909029	False
dropped119	Edge	144.6997100418	0.0006228583	0.6206137613	False
dropped120	Edge	144.3174628635	0.0006195719	0.6212333332	False
dropped121	Edge	143.2854759387	0.0006107427	0.6218440759	False
dropped122	Edge	143.2217417008	0.0006101995	0.6224542755	False
dropped123	Edge	143.0149948918	0.0006084391	0.6230627146	False
dropped124	Edge	142.3624574006	0.0006028995	0.6236656141	False
dropped125	Edge	142.0306595818	0.0006000925	0.6242657065	False
dropped126	Edge	141.5034215967	0.0005956455	0.6248613520	False
dropped127	Edge	140.9829337823	0.0005912716	0.6254526236	False
dropped128	Edge	140.9039706749	0.0005906095	0.6260432331	False
dropped129	Edge	140.4404741839	0.0005867303	0.6266299635	False
dropped130	Edge	139.9925484096	0.0005829936	0.6272129571	False
dropped131	Edge	139.4866999987	0.0005787881	0.6277917452	False
dropped132	Edge	138.6141044867	0.0005715692	0.6283633143	False
dropped133	Edge	138.5019186233	0.0005706444	0.6289339587	False
dropped134	Edge	138.2274030000	0.0005683845	0.6295023433	False
dropped135	Edge	137.9159106032	0.0005658257	0.6300681690	False
dropped136	Edge	137.6045389826	0.0005632737	0.6306314427	False
dropped137	Edge	137.3749956895	0.0005613960	0.6311928388	False
dropped138	Edge	136.9233906748	0.0005577111	0.6317505498	False
dropped139	Edge	136.6330208285	0.0005553481	0.6323058980	False
dropped140	Edge	136.4042422792	0.0005534899	0.6328593879	False
dropped141	Edge	136.2935893950	0.0005525923	0.6334119802	False
dropped142	Edge	135.5105828120	0.0005462612	0.6339582414	False
dropped143	Edge	135.3653445540	0.0005450909	0.6345033323	False
dropped144	Edge	134.6283956310	0.0005391720	0.6350425043	False
dropped145	Edge	134.5760034249	0.0005387524	0.6355812567	False
dropped146	Edge	134.1886690140	0.0005356556	0.6361169123	False
dropped147	Edge	133.5450802692	0.0005305298	0.6366474421	False
dropped148	Edge	133.4033049651	0.0005294039	0.6371768460	False
dropped149	Edge	133.0647527434	0.0005267203	0.6377035663	False
dropped150	Edge	132.8784399103	0.0005252463	0.6382288126	False
dropped151	Edge	132.7472677095	0.0005242098	0.6387530224	False
dropped152	Edge	132.2563847713	0.0005203401	0.6392733624	False
dropped153	Edge	132.0650623614	0.0005188357	0.6397921981	False
dropped154	Edge	131.5156036074	0.0005145274	0.6403067256	False
dropped155	Edge	131.2421965660	0.0005123904	0.6408191159	False
dropped156	Edge	131.2221462979	0.0005122338	0.6413313497	False
dropped157	Edge	130.6309506892	0.0005076287	0.6418389784	False
dropped158	Edge	130.4140525535	0.0005059443	0.6423449227	False
dropped159	Edge	129.9397471483	0.0005022709	0.6428471936	False
dropped160	Edge	129.7393615485	0.0005007229	0.6433479165	False
dropped161	Edge	129.4717830647	0.0004986596	0.6438465762	False
dropped162	Edge	129.2174456729	0.0004967024	0.6443432786	False
dropped163	Edge	128.8154965596	0.0004936171	0.6448368957	False
dropped164	Edge	128.7465569459	0.0004930889	0.6453299846	False
dropped165	Edge	128.4442742264	0.0004907762	0.6458207607	False
dropped166	Edge	128.2722353242	0.0004894623	0.6463102231	False
dropped167	Edge	128.1055514003	0.0004881911	0.6467984142	False
dropped168	Edge	127.8082755095	0.0004859280	0.6472843422	False
dropped169	Edge	127.7232348091	0.0004852816	0.6477696237	False
dropped170	Edge	127.4562946192	0.0004832552	0.6482528789	False
dropped171	Edge	127.0548215564	0.0004802156	0.6487330945	False
dropped172	Edge	126.9004219800	0.0004790492	0.6492121437	False
dropped173	Edge	126.6644324363	0.0004772691	0.6496894128	False
dropped174	Edge	126.2422252896	0.0004740927	0.6501635055	False
dropped175	Edge	126.1378595169	0.0004733091	0.6506368146	False
dropped176	Edge	125.9029752163	0.0004715480	0.6511083627	False
dropped177	Edge	125.7113762943	0.0004701139	0.6515784766	False
dropped178	Edge	125.5969328674	0.0004692584	0.6520477350	False
dropped179	Edge	125.4035866885	0.0004678147	0.6525155497	False
dropped180	Edge	125.1179384115	0.0004656859	0.6529812357	False
dropped181	Edge	124.9198763369	0.0004642127	0.6534454484	False
dropped182	Edge	124.5178103182	0.0004612293	0.6539066777	False
dropped183	Edge	124.3535730154	0.0004600134	0.6543666911	False
dropped184	Edge	124.1754415787	0.0004586965	0.6548253876	False
dropped185	Edge	123.9769558978	0.0004572312	0.6552826188	False
dropped186	Edge	123.6669162359	0.0004549472	0.6557375661	False
dropped187	Edge	123.4481947653	0.0004533394	0.6561909055	False
dropped188	Edge	123.1110151679	0.0004508663	0.6566417718	False
dropped189	Edge	122.8838838802	0.0004492042	0.6570909760	False
dropped190	Edge	122.7308289273	0.0004480859	0.6575390619	False
dropped191	Edge	122.6853784007	0.0004477541	0.6579868160	False
dropped192	Edge	122.5737630260	0.0004469398	0.6584337558	False
dropped193	Edge	122.1601797557	0.0004439288	0.6588776846	False
dropped194	Edge	121.9996850891	0.0004427631	0.6593204476	False
dropped195	Edge	121.8414855757	0.0004416155	0.6597620632	False
dropped196	Edge	121.7015810807	0.0004406019	0.6602026651	False
dropped197	Edge	121.6601198291	0.0004403018	0.6606429669	False
dropped198	Edge	121.1717643986	0.0004367741	0.6610797409	False
dropped199	Edge	121.0459536321	0.0004358675	0.6615156085	False
dropped200	Edge	120.9605735210	0.0004352529	0.6619508613	False
dropped201	Edge	120.7719876711	0.0004338967	0.6623847581	False
dropped202	Edge	120.5026407929	0.0004319635	0.6628167216	False
dropped203	Edge	120.3102703022	0.0004305855	0.6632473071	False
dropped204	Edge	120.2763167740	0.0004303425	0.6636776496	False
dropped205	Edge	120.0076327323	0.0004284219	0.6641060715	False
dropped206	Edge	119.9038496662	0.0004276813	0.6645337528	False
dropped207	Edge	119.6648069897	0.0004259777	0.6649597304	False
dropped208	Edge	119.5954547512	0.0004254841	0.6653852145	False
dropped209	Edge	119.4841916172	0.0004246928	0.6658099073	False
dropped210	Edge	119.2772602534	0.0004232230	0.6662331303	False
dropped211	Edge	119.1709755646	0.0004224691	0.6666555994	False
dropped212	Edge	119.0634075207	0.0004217068	0.6670773062	False
dropped213	Edge	118.7985640298	0.0004198328	0.6674971390	False
dropped214	Edge	118.6773278499	0.0004189763	0.6679161153	False
dropped215	Edge	118.3521447587	0.0004166834	0.6683327987	False
dropped216	Edge	118.3284201709	0.0004165164	0.6687493151	False
dropped217	Edge	118.1550486393	0.0004152967	0.6691646119	False
dropped218	Edge	117.9788537657	0.0004140591	0.6695786709	False
dropped219	Edge	117.8671752384	0.0004132756	0.6699919465	False
dropped220	Edge	117.6999863916	0.0004121040	0.6704040505	False
dropped221	Edge	117.5844456996	0.0004112953	0.6708153457	False
dropped222	Edge	117.5376105187	0.0004109677	0.6712263134	False
dropped223	Edge	117.2112469324	0.0004086886	0.6716350020	False
dropped224	Edge	117.1949891139	0.0004085752	0.6720435773	False
dropped225	Edge	117.0397043777	0.0004074932	0.6724510705	False
dropped226	Edge	116.9884060345	0.0004071361	0.6728582066	False
dropped227	Edge	116.6920255804	0.0004050758	0.6732632824	False
dropped228	Edge	116.5748594796	0.0004042628	0.6736675452	False
dropped229	Edge	116.4401939204	0.0004033293	0.6740708745	False
dropped230	Edge	116.3433164424	0.0004026585	0.6744735330	False
dropped231	Edge	116.2325138941	0.0004018919	0.6748754249	False
dropped232	Edge	116.0627819509	0.0004007190	0.6752761439	False
dropped233	Edge	115.9099836227	0.0003996646	0.6756758085	False
dropped234	Edge	115.8652135113	0.0003993559	0.6760751643	False
dropped235	Edge	115.7315985067	0.0003984354	0.6764735997	False
dropped236	Edge	115.5297091082	0.0003970465	0.6768706462	False
dropped237	Edge	115.4213191778	0.0003963018	0.6772669479	False
dropped238	Edge	115.3322710514	0.0003956905	0.6776626385	False
dropped239	Edge	115.1317224991	0.0003943156	0.6780569541	False
dropped240	Edge	114.9249219325	0.0003929003	0.6784498544	False
dropped241	Edge	114.8493279155	0.0003923836	0.6788422381	False
dropped242	Edge	114.8127388481	0.0003921337	0.6792343717	False
dropped243	Edge	114.6503950371	0.0003910255	0.6796253972	False
dropped244	Edge	114.5343431425	0.0003902343	0.6800156315	False
dropped245	Edge	114.4494595040	0.0003896561	0.6804052876	False
dropped246	Edge	114.4081451722	0.0003893748	0.6807946624	False
dropped247	Edge	114.2089441037	0.0003880201	0.6811826825	False
dropped248	Edge	114.2009560709	0.0003879658	0.6815706483	False
dropped249	Edge	114.0382979594	0.0003868614	0.6819575097	False
dropped250	Edge	113.9838427230	0.0003864920	0.6823440017	False
dropped251	Edge	113.7326629482	0.0003847905	0.6827287923	False
dropped252	Edge	113.6657949105	0.0003843382	0.6831131305	False
dropped253	Edge	113.5236403142	0.0003833775	0.6834965079	False
dropped254	Edge	113.4977298216	0.0003832025	0.6838797104	False
dropped255	Edge	113.4158532083	0.0003826498	0.6842623602	False
dropped256	Edge	113.3291498601	0.0003820650	0.6846444252	False
dropped257	Edge	113.1535671642	0.0003808820	0.6850253072	False
dropped258	Edge	113.0493952641	0.0003801810	0.6854054882	False
dropped259	Edge	112.8034928476	0.0003785289	0.6857840171	False
dropped260	Edge	112.7016714108	0.0003778459	0.6861618630	False
dropped261	Edge	112.5945272856	0.0003771278	0.6865389908	False
dropped262	Edge	112.5423404190	0.0003767783	0.6869157691	False
dropped263	Edge	112.4595126773	0.0003762239	0.6872919930	False
dropped264	Edge	112.4204311217	0.0003759624	0.6876679554	False
dropped265	Edge	112.3152166239	0.0003752590	0.6880432144	False
dropped266	Edge	112.1837902546	0.0003743813	0.6884175958	False
dropped267	Edge	112.1494474485	0.0003741521	0.6887917479	False
dropped268	Edge	111.9660079600	0.0003729292	0.6891646771	False
dropped269	Edge	111.9161780092	0.0003725973	0.6895372744	False
dropped270	Edge	111.8054015827	0.0003718601	0.6899091344	False
dropped271	Edge	111.7283586081	0.0003713478	0.6902804822	False
dropped272	Edge	111.6901828070	0.0003710940	0.6906515762	False
dropped273	Edge	111.4816812153	0.0003697098	0.6910212860	False
dropped274	Edge	111.4418651434	0.0003694458	0.6913907318	False
dropped275	Edge	111.4053307515	0.0003692036	0.6917599354	False
dropped276	Edge	111.2447632966	0.0003681401	0.6921280755	False
dropped277	Edge	111.0822306696	0.0003670651	0.6924951406	False
dropped278	Edge	110.9714663395	0.0003663335	0.6928614741	False
dropped279	Edge	110.9318684072	0.0003660721	0.6932275462	False
dropped280	Edge	110.8421105145	0.0003654799	0.6935930262	False
dropped281	Edge	110.7609410673	0.0003649448	0.6939579710	False
dropped282	Edge	110.7428459859	0.0003648256	0.6943227966	False
dropped283	Edge	110.6462415188	0.0003641894	0.6946869860	False
dropped284	Edge	110.5323586522	0.0003634401	0.6950504261	False
dropped285	Edge	110.4626290379	0.0003629817	0.6954134078	False
dropped286	Edge	110.3576217399	0.0003622919	0.6957756997	False
dropped287	Edge	110.2662828450	0.0003616924	0.6961373921	False
dropped288	Edge	110.2342810584	0.0003614825	0.6964988747	False
dropped289	Edge	110.1078549662	0.0003606538	0.6968595285	False
dropped290	Edge	110.0083168614	0.0003600021	0.6972195306	False
dropped291	Edge	109.9230751368	0.0003594444	0.6975789750	False
dropped292	Edge	109.9180201853	0.0003594113	0.6979383863	False
dropped293	Edge	109.7246754546	0.0003581480	0.6982965343	False
dropped294	Edge	109.6740210161	0.0003578174	0.6986543518	False
dropped295	Edge	109.5643357328	0.0003571021	0.6990114539	False
dropped296	Edge	109.5316283136	0.0003568889	0.6993683428	False
dropped297	Edge	109.4747426641	0.0003565183	0.6997248611	False
dropped298	Edge	109.4184053664	0.0003561515	0.7000810125	False
dropped299	Edge	109.3221928586	0.0003555254	0.7004365379	False
dropped300	Edge	109.2381303531	0.0003549789	0.7007915168	False
dropped301	Edge	109.1017265726	0.0003540929	0.7011456097	False
dropped302	Edge	109.0577498613	0.0003538075	0.7014994172	False
dropped303	Edge	108.8825029123	0.0003526713	0.7018520885	False
dropped304	Edge	108.8535984244	0.0003524841	0.7022045726	False
dropped305	Edge	108.8097011314	0.0003521999	0.7025567725	False
dropped306	Edge	108.7865691306	0.0003520501	0.7029088226	False
dropped307	Edge	108.6967688275	0.0003514692	0.7032602918	False
dropped308	Edge	108.6483275842	0.0003511560	0.7036114478	False
dropped309	Edge	108.5106432056	0.0003502665	0.7039617143	False
dropped310	Edge	108.4575997697	0.0003499242	0.7043116385	False
dropped311	Edge	108.3371889836	0.0003491476	0.7046607861	False
dropped312	Edge	108.3020031179	0.0003489209	0.7050097070	False
dropped313	Edge	108.1603497662	0.0003480087	0.7053577157	False
dropped314	Edge	108.0853069372	0.0003475260	0.7057052417	False
dropped315	Edge	108.0551740489	0.0003473322	0.7060525739	False
dropped316	Edge	107.9182328356	0.0003464524	0.7063990264	False
dropped317	Edge	107.9009605896	0.0003463415	0.7067453679	False
dropped318	Edge	107.8185081548	0.0003458124	0.7070911803	False
dropped319	Edge	107.7031244936	0.0003450727	0.7074362530	False
dropped320	Edge	107.6507031147	0.0003447368	0.7077809899	False
dropped321	Edge	107.5970081752	0.0003443930	0.7081253829	False
dropped322	Edge	107.5167091255	0.0003438792	0.7084692621	False
dropped323	Edge	107.4271997241	0.0003433069	0.7088125689	False
dropped324	Edge	107.3433541404	0.0003427712	0.7091553401	False
dropped325	Edge	107.2914338543	0.0003424397	0.7094977798	False
dropped326	Edge	107.2482564703	0.0003421641	0.7098399439	False
dropped327	Edge	107.1513697665	0.0003415462	0.7101814900	False
dropped328	Edge	107.1031159515	0.0003412386	0.7105227287	False
dropped329	Edge	107.0495281351	0.0003408972	0.7108636259	False
dropped330	Edge	107.0341904096	0.0003407996	0.7112044255	False
dropped331	Edge	106.8666663624	0.0003397336	0.7115441590	False
dropped332	Edge	106.8554011910	0.0003396620	0.7118838210	False
dropped333	Edge	106.7251869031	0.0003388346	0.7122226557	False
dropped334	Edge	106.6551734513	0.0003383902	0.7125610459	False
dropped335	Edge	106.5807558586	0.0003379182	0.7128989641	False
dropped336	Edge	106.5312229364	0.0003376042	0.7132365682	False
dropped337	Edge	106.4067299606	0.0003368156	0.7135733838	False
dropped338	Edge	106.3196205938	0.0003362643	0.7139096481	False
dropped339	Edge	106.2830668919	0.0003360331	0.7142456813	False
dropped340	Edge	106.1905912368	0.0003354486	0.7145811299	False
dropped341	Edge	106.1680325940	0.0003353061	0.7149164361	False
dropped342	Edge	106.0868642583	0.0003347936	0.7152512297	False
dropped343	Edge	106.0126977336	0.0003343257	0.7155855554	False
dropped344	Edge	105.8846906291	0.0003335188	0.7159190742	False
dropped345	Edge	105.8308516989	0.0003331797	0.7162522539	False
dropped346	Edge	105.7535437544	0.0003326931	0.7165849470	False
dropped347	Edge	105.6988282276	0.0003323489	0.7169172960	False
dropped348	Edge	105.5941639435	0.0003316911	0.7172489870	False
dropped349	Edge	105.5590837044	0.0003314707	0.7175804578	False
dropped350	Edge	105.5022104292	0.0003311136	0.7179115714	False
dropped351	Edge	105.4506326661	0.0003307900	0.7182423614	False
dropped352	Edge	105.4215652556	0.0003306076	0.7185729690	False
dropped353	Edge	105.3225949519	0.0003299872	0.7189029562	False
dropped354	Edge	105.2791593424	0.0003297151	0.7192326713	False
dropped355	Edge	105.2268105774	0.0003293872	0.7195620585	False
dropped356	Edge	105.0992261570	0.0003285890	0.7198906475	False
dropped357	Edge	105.0421053201	0.0003282319	0.7202188794	False
dropped358	Edge	105.0138751950	0.0003280555	0.7205469349	False
dropped359	Edge	104.9710163762	0.0003277878	0.7208747227	False
dropped360	Edge	104.8562030537	0.0003270711	0.7212017939	False
dropped361	Edge	104.8218489653	0.0003268569	0.7215286507	False
dropped362	Edge	104.8094696110	0.0003267797	0.7218554304	False
dropped363	Edge	104.7382368748	0.0003263356	0.7221817660	False
dropped364	Edge	104.6181934813	0.0003255880	0.7225073540	False
dropped365	Edge	104.5828451237	0.0003253680	0.7228327220	False
dropped366	Edge	104.4953504976	0.0003248238	0.7231575459	False
dropped367	Edge	104.4602046138	0.0003246054	0.7234821512	False
dropped368	Edge	104.2969932869	0.0003235918	0.7238057431	False
dropped369	Edge	104.2585433607	0.0003233533	0.7241290963	False
dropped370	Edge	104.2005579967	0.0003229937	0.7244520900	False
dropped371	Edge	104.1641754677	0.0003227682	0.7247748582	False
dropped372	Edge	104.1360934396	0.0003225942	0.7250974524	False
dropped373	Edge	104.1041823373	0.0003223965	0.7254198489	False
dropped374	Edge	104.0408838632	0.0003220046	0.7257418535	False
dropped375	Edge	103.9541581323	0.0003214680	0.7260633214	False
dropped376	Edge	103.8727905975	0.0003209649	0.7263842864	False
dropped377	Edge	103.8335389468	0.0003207224	0.7267050087	False
dropped378	Edge	103.7056958830	0.0003199331	0.7270249419	False
dropped379	Edge	103.6862913064	0.0003198134	0.7273447552	False
dropped380	Edge	103.6389879666	0.0003195217	0.7276642769	False
dropped381	Edge	103.5978287238	0.0003192679	0.7279835448	False
dropped382	Edge	103.5360817919	0.0003188874	0.7283024322	False
dropped383	Edge	103.4747330124	0.0003185096	0.7286209419	False
dropped384	Edge	103.4349894419	0.0003182650	0.7289392069	False
dropped385	Edge	103.3275421800	0.0003176041	0.7292568111	False
dropped386	Edge	103.3060053060	0.0003174718	0.7295742828	False
dropped387	Edge	103.2489051591	0.0003171209	0.7298914037	False
dropped388	Edge	103.2224667958	0.0003169585	0.7302083623	False
dropped389	Edge	103.1834574769	0.0003167190	0.7305250813	False
dropped390	Edge	103.1449547479	0.0003164827	0.7308415639	False
dropped391	Edge	103.1103714386	0.0003162705	0.7311578344	False
dropped392	Edge	103.0285708683	0.0003157689	0.7314736033	False
dropped393	Edge	102.9598207735	0.0003153476	0.7317889509	False
dropped394	Edge	102.9189389067	0.0003150972	0.7321040481	False
dropped395	Edge	102.7675544096	0.0003141709	0.7324182190	False
dropped396	Edge	102.7503961675	0.0003140660	0.7327322851	False
dropped397	Edge	102.6649262111	0.0003135438	0.7330458288	False
dropped398	Edge	102.6318931346	0.0003133420	0.7333591709	False
dropped399	Edge	102.5494326584	0.0003128387	0.7336720096	False
dropped400	Edge	102.4858468214	0.0003124509	0.7339844605	False
dropped401	Edge	102.4754531175	0.0003123875	0.7342968480	False
dropped402	Edge	102.4380506943	0.0003121595	0.7346090075	False
dropped403	Edge	102.3907294881	0.0003118712	0.7349208787	False
dropped404	Edge	102.3564114436	0.0003116622	0.7352325408	False
dropped405	Edge	102.2683366157	0.0003111260	0.7355436668	False
dropped406	Edge	102.2324828820	0.0003109079	0.7358545748	False
dropped407	Edge	102.1762903028	0.0003105662	0.7361651410	False
dropped408	Edge	102.1438251510	0.0003103689	0.7364755099	False
