dvars
2.400981099999999913e+01
2.355188599999999965e+01
2.535148600000000130e+01
2.556705099999999931e+01
2.352518999999999849e+01
2.325440800000000152e+01
2.485256800000000155e+01
2.393309400000000053e+01
2.344685399999999831e+01
2.595262699999999967e+01
2.483084500000000006e+01
2.396587900000000104e+01
2.500551600000000008e+01
2.440196200000000104e+01
2.448857500000000087e+01
2.550268399999999858e+01
2.490914899999999932e+01
2.380718399999999946e+01
2.505206700000000097e+01
2.507111700000000098e+01
2.463649200000000050e+01
2.154489900000000091e+01
2.220198600000000155e+01
2.317850299999999919e+01
2.300066899999999848e+01
2.241838999999999871e+01
2.284791900000000098e+01
2.498783299999999841e+01
2.423089999999999833e+01
2.389253799999999828e+01
2.420360000000000156e+01
2.473788499999999857e+01
2.546621100000000126e+01
2.572866099999999889e+01
2.650689500000000010e+01
2.514229600000000175e+01
2.404735600000000062e+01
2.556293499999999952e+01
2.624257700000000071e+01
2.904591399999999979e+01
2.393122100000000074e+01
2.348031599999999841e+01
2.411211600000000033e+01
2.392471499999999907e+01
2.433762700000000123e+01
2.266564899999999838e+01
2.388763799999999904e+01
2.463626500000000163e+01
2.528649899999999917e+01
2.616110600000000019e+01
2.630520100000000028e+01
2.517880099999999999e+01
2.339794900000000055e+01
2.274524299999999855e+01
2.316922399999999982e+01
2.163789600000000135e+01
2.142023100000000113e+01
2.332388900000000120e+01
2.407727999999999824e+01
2.382889700000000133e+01
2.481214900000000156e+01
2.486857399999999885e+01
2.348854599999999948e+01
2.197685399999999944e+01
2.346227599999999924e+01
2.302930299999999875e+01
2.361149199999999837e+01
2.268797500000000156e+01
2.511431299999999922e+01
2.525758899999999940e+01
2.671339000000000041e+01
2.689721499999999921e+01
2.510363999999999862e+01
2.353251300000000157e+01
2.416709499999999977e+01
2.487486099999999922e+01
2.381822000000000017e+01
2.357697900000000146e+01
2.490058499999999952e+01
2.539957800000000177e+01
2.467629399999999862e+01
2.430833099999999902e+01
2.513581100000000035e+01
2.471378100000000089e+01
2.259870499999999893e+01
2.371125999999999934e+01
2.279161799999999971e+01
2.401636099999999985e+01
2.515657200000000060e+01
2.464558600000000155e+01
2.316148899999999955e+01
2.354890999999999934e+01
2.341058200000000156e+01
2.460138099999999994e+01
2.576791400000000110e+01
2.388150999999999868e+01
2.176483199999999840e+01
2.450756300000000110e+01
2.255903100000000094e+01
2.303256199999999865e+01
2.555724100000000121e+01
2.492168399999999906e+01
2.342535399999999868e+01
2.297894900000000007e+01
2.420708799999999883e+01
2.317911700000000152e+01
2.288876700000000142e+01
2.290985500000000030e+01
2.441740400000000122e+01
2.437017099999999914e+01
2.480820299999999889e+01
2.260687599999999975e+01
2.404181700000000177e+01
2.558952299999999980e+01
2.501445199999999858e+01
2.466798599999999908e+01
2.354513700000000043e+01
2.611316300000000012e+01
3.215080300000000335e+01
3.050245100000000065e+01
2.489197000000000060e+01
2.332204799999999878e+01
2.336115799999999965e+01
2.398288300000000106e+01
2.509013200000000055e+01
2.427513300000000029e+01
2.433723399999999870e+01
2.483581200000000067e+01
2.314183600000000141e+01
2.371949599999999947e+01
2.605972900000000081e+01
2.531959700000000169e+01
2.419105300000000014e+01
2.351144000000000034e+01
2.401774400000000043e+01
2.208131200000000049e+01
2.410801500000000175e+01
2.376886899999999869e+01
2.489182500000000076e+01
2.559703599999999923e+01
2.700858699999999857e+01
2.475227399999999989e+01
2.376053999999999888e+01
2.581710599999999900e+01
2.445923000000000158e+01
2.397021700000000166e+01
2.223217800000000111e+01
2.450920899999999847e+01
2.349656900000000093e+01
2.313791499999999957e+01
2.246603999999999957e+01
2.359250799999999870e+01
2.301694099999999921e+01
2.333049400000000162e+01
2.463321699999999836e+01
2.615549100000000138e+01
2.398632999999999882e+01
2.295976100000000031e+01
2.380421300000000073e+01
2.412721300000000113e+01
2.357914200000000093e+01
2.454100800000000149e+01
2.370507200000000125e+01
2.344069500000000161e+01
2.475672000000000139e+01
2.344730900000000062e+01
2.391523600000000016e+01
2.494206399999999846e+01
2.383887100000000103e+01
2.304239700000000113e+01
2.303772499999999823e+01
2.341459499999999849e+01
2.357039500000000132e+01
2.421459799999999873e+01
2.485027300000000139e+01
2.300688399999999945e+01
2.314882499999999865e+01
2.478739399999999904e+01
2.502777100000000132e+01
2.380889900000000026e+01
2.740696900000000014e+01
2.992186399999999935e+01
2.992617800000000017e+01
2.575877399999999895e+01
2.369050400000000067e+01
2.243673499999999876e+01
2.383808099999999897e+01
2.407300899999999899e+01
2.442102099999999965e+01
2.459418700000000158e+01
2.720685599999999837e+01
2.512117200000000139e+01
2.289172900000000155e+01
2.298560900000000018e+01
2.255427900000000108e+01
2.332080699999999851e+01
2.257294500000000070e+01
2.564685100000000162e+01
2.661161999999999850e+01
2.596052200000000099e+01
2.638700100000000148e+01
2.520049300000000159e+01
2.374901799999999952e+01
2.281590800000000030e+01
2.392832800000000049e+01
2.433364500000000064e+01
2.462369899999999845e+01
2.381004499999999879e+01
2.459966100000000111e+01
2.433294700000000077e+01
2.425469800000000120e+01
2.448876399999999975e+01
2.275687999999999889e+01
2.288473300000000066e+01
2.451545300000000083e+01
2.526067499999999910e+01
2.561352300000000071e+01
2.494172500000000170e+01
2.405156099999999952e+01
2.358125899999999930e+01
2.555631299999999939e+01
2.673249099999999956e+01
2.564796099999999868e+01
2.675000400000000056e+01
2.508122799999999941e+01
2.414281700000000086e+01
2.349903700000000129e+01
2.442358000000000118e+01
3.698928500000000241e+01
2.794432099999999863e+01
2.583128500000000116e+01
2.345418400000000148e+01
2.351445800000000119e+01
2.249165199999999842e+01
2.376559800000000067e+01
2.257664300000000068e+01
2.352560799999999830e+01
2.378529699999999991e+01
2.382458899999999957e+01
2.368615199999999987e+01
2.345379399999999848e+01
2.377453799999999973e+01
2.721480800000000144e+01
2.619669700000000034e+01
2.653478199999999987e+01
2.666079900000000080e+01
2.658852600000000166e+01
2.439326499999999953e+01
2.313442600000000127e+01
2.390254200000000040e+01
2.448654200000000003e+01
2.340699599999999947e+01
2.355859900000000096e+01
2.585958700000000121e+01
2.407148400000000166e+01
2.454246300000000147e+01
2.415554399999999902e+01
2.322415900000000022e+01
2.306212800000000129e+01
2.346474999999999866e+01
2.306172799999999867e+01
2.360238500000000172e+01
2.520813199999999910e+01
2.453979100000000102e+01
2.237320100000000167e+01
2.297730400000000017e+01
2.292522599999999855e+01
2.437610600000000005e+01
2.538905899999999960e+01
2.287223399999999884e+01
2.269387400000000099e+01
2.444459900000000019e+01
2.310252399999999895e+01
2.226864600000000038e+01
2.555467600000000061e+01
2.323381399999999886e+01
2.328288500000000028e+01
2.313896000000000086e+01
2.291753200000000135e+01
2.240068099999999873e+01
2.430849299999999857e+01
2.351075399999999860e+01
2.458915500000000165e+01
2.435717599999999905e+01
2.423744800000000055e+01
2.223250799999999927e+01
2.274731799999999993e+01
2.239067999999999969e+01
2.312095300000000009e+01
2.205909499999999923e+01
2.346322299999999927e+01
2.501483500000000149e+01
2.616549699999999845e+01
2.690300900000000084e+01
2.791024000000000171e+01
2.611036500000000160e+01
2.423878099999999947e+01
2.398559799999999953e+01
2.289122599999999963e+01
2.200758599999999987e+01
2.384218800000000016e+01
2.408529499999999857e+01
2.481763799999999875e+01
2.456198499999999996e+01
2.410368300000000019e+01
2.495681799999999839e+01
2.481310099999999963e+01
2.349686200000000014e+01
2.416489400000000032e+01
2.380051800000000028e+01
2.342862099999999970e+01
2.246356799999999865e+01
2.174883700000000175e+01
2.433319499999999991e+01
2.404307400000000072e+01
2.451141700000000156e+01
2.668103999999999942e+01
2.579194999999999993e+01
2.517708599999999919e+01
2.535480700000000098e+01
2.312142599999999959e+01
2.246569999999999823e+01
2.350781399999999977e+01
2.304595199999999977e+01
2.280447600000000108e+01
2.373713300000000004e+01
2.514576699999999931e+01
2.464150599999999969e+01
2.656247700000000123e+01
2.346712099999999879e+01
2.314132499999999837e+01
2.435852099999999965e+01
2.522887400000000113e+01
2.482357199999999864e+01
2.602242700000000042e+01
2.557824300000000051e+01
2.284389499999999984e+01
2.330233199999999982e+01
2.375829500000000039e+01
2.398759300000000039e+01
2.268112400000000051e+01
2.328838199999999858e+01
2.394763000000000019e+01
2.431428100000000114e+01
2.353255300000000005e+01
2.397523699999999991e+01
2.337828800000000129e+01
2.373846100000000092e+01
2.264014999999999844e+01
2.486888300000000029e+01
2.503590200000000010e+01
2.500338199999999844e+01
2.366608000000000089e+01
2.442140200000000050e+01
2.356195100000000053e+01
2.365634899999999874e+01
2.268273500000000098e+01
2.347263699999999886e+01
2.406115199999999987e+01
2.413478500000000082e+01
2.584616099999999861e+01
2.392852399999999946e+01
2.409331500000000048e+01
2.568394299999999930e+01
2.548285500000000070e+01
2.484632699999999872e+01
2.220632399999999862e+01
2.390568499999999830e+01
2.273366199999999893e+01
2.320645299999999978e+01
2.127137199999999950e+01
2.299401100000000042e+01
2.215999400000000108e+01
2.244383200000000045e+01
2.144929499999999933e+01
2.325193200000000004e+01
2.114725100000000069e+01
2.250897600000000054e+01
2.181453700000000140e+01
2.287254700000000085e+01
2.370410199999999890e+01
2.389913900000000169e+01
2.293837900000000118e+01
2.397328600000000165e+01
2.332322900000000132e+01
2.431747100000000117e+01
2.551965099999999964e+01
2.311153399999999891e+01
2.399272200000000055e+01
2.487709800000000016e+01
2.463422999999999874e+01
2.531194500000000147e+01
2.524923700000000082e+01
2.528218499999999835e+01
2.429831100000000177e+01
2.452613399999999899e+01
2.376922199999999918e+01
2.377455499999999944e+01
2.458240699999999990e+01
2.570381000000000071e+01
2.434243599999999930e+01
2.200973700000000122e+01
2.363062100000000143e+01
2.437390500000000060e+01
2.405765699999999896e+01
2.338795100000000105e+01
2.500052499999999966e+01
2.351832999999999885e+01
2.407640500000000117e+01
2.484923399999999916e+01
2.717479099999999903e+01
2.680986400000000103e+01
2.547181499999999943e+01
2.676878500000000116e+01
2.364602500000000163e+01
2.324998099999999823e+01
2.298224400000000145e+01
2.335926600000000164e+01
2.343144799999999961e+01
2.512229699999999966e+01
2.430221399999999932e+01
2.401076700000000130e+01
2.369839299999999938e+01
2.186961200000000005e+01
2.255795699999999826e+01
2.258471499999999921e+01
2.538578199999999896e+01
2.436281999999999925e+01
2.351139099999999971e+01
2.300521699999999825e+01
2.324956299999999842e+01
2.541817299999999946e+01
2.507896799999999971e+01
2.450814799999999849e+01
2.300474000000000174e+01
2.496805399999999864e+01
2.438503299999999996e+01
2.385327699999999851e+01
2.414686199999999872e+01
2.475245299999999915e+01
2.383229100000000145e+01
2.500968400000000003e+01
2.429044499999999829e+01
2.338439400000000035e+01
2.385540400000000005e+01
2.367182899999999890e+01
2.346058100000000124e+01
2.421305500000000066e+01
2.616246200000000144e+01
2.504475000000000051e+01
2.345113399999999970e+01
2.393769800000000103e+01
2.506217200000000034e+01
2.615185500000000118e+01
2.655669999999999931e+01
2.395377500000000026e+01
2.274812500000000171e+01
2.483975600000000128e+01
2.367063100000000020e+01
2.365832899999999839e+01
2.233462000000000103e+01
2.258966300000000160e+01
2.327017400000000080e+01
2.416674400000000134e+01
2.258580999999999861e+01
2.331168200000000112e+01
2.244406499999999838e+01
2.331664500000000118e+01
2.302458000000000027e+01
2.460778200000000027e+01
2.298180999999999941e+01
2.355201299999999875e+01
2.513712299999999900e+01
2.683661999999999992e+01
2.519480700000000084e+01
2.227621999999999858e+01
2.234924099999999925e+01
2.400912500000000094e+01
2.567684399999999911e+01
2.503431300000000093e+01
2.530845300000000009e+01
2.275818999999999903e+01
2.235926100000000005e+01
2.518288400000000138e+01
2.415587199999999868e+01
2.362325099999999978e+01
2.412703300000000084e+01
2.294806300000000121e+01
2.227726399999999884e+01
2.407852700000000112e+01
2.327339699999999922e+01
2.259761999999999915e+01
2.330620599999999953e+01
2.278482599999999891e+01
2.345844500000000110e+01
2.477762200000000092e+01
2.533148200000000116e+01
2.430376100000000150e+01
2.343225299999999933e+01
2.418760699999999986e+01
2.371574599999999933e+01
2.387588900000000081e+01
2.351588599999999829e+01
2.273460000000000036e+01
2.145913699999999835e+01
2.241647000000000034e+01
2.521101000000000170e+01
2.480261199999999988e+01
2.450537900000000135e+01
2.602633499999999955e+01
2.638925400000000110e+01
2.466389699999999863e+01
2.462667100000000175e+01
2.584909400000000090e+01
2.427381899999999959e+01
2.325041399999999925e+01
2.475745200000000068e+01
2.256342499999999873e+01
2.259080700000000164e+01
2.471293800000000118e+01
2.502289199999999880e+01
2.328631599999999935e+01
2.416510200000000097e+01
2.494720500000000030e+01
2.424187999999999832e+01
2.411086500000000044e+01
2.435171100000000166e+01
2.388937400000000011e+01
2.372913199999999989e+01
2.371652200000000121e+01
2.485881600000000091e+01
2.307422100000000142e+01
2.314416500000000099e+01
2.461047599999999846e+01
2.350056500000000170e+01
2.289170999999999978e+01
2.459980799999999945e+01
2.276285899999999884e+01
2.317521699999999996e+01
2.457045899999999961e+01
2.357886500000000041e+01
2.214043799999999962e+01
2.369409399999999977e+01
2.305497000000000085e+01
2.354244999999999877e+01
2.503155299999999883e+01
2.396398200000000145e+01
2.368292800000000042e+01
2.283262799999999970e+01
2.208048199999999994e+01
2.417419599999999846e+01
2.490682800000000086e+01
2.482572000000000045e+01
2.278589399999999898e+01
2.367749600000000143e+01
2.328728699999999918e+01
2.392512299999999925e+01
2.526401500000000055e+01
2.609740599999999944e+01
3.248955500000000285e+01
2.549387000000000114e+01
2.395554900000000131e+01
2.331028900000000093e+01
2.320776400000000095e+01
2.523574999999999946e+01
2.798714599999999919e+01
3.093827200000000133e+01
2.989760000000000062e+01
3.740351499999999874e+01
4.001224100000000305e+01
2.910126299999999944e+01
2.251288600000000173e+01
2.045664800000000128e+01
2.165628600000000148e+01
2.355653399999999920e+01
2.249838099999999841e+01
2.203356899999999996e+01
2.246821200000000118e+01
2.317352299999999943e+01
2.411012600000000106e+01
2.232695000000000007e+01
2.290308399999999978e+01
2.394016299999999831e+01
2.343263100000000065e+01
2.355087999999999937e+01
2.223649599999999893e+01
2.288047399999999953e+01
2.375615900000000025e+01
2.256829799999999864e+01
2.240224800000000016e+01
2.267042500000000160e+01
2.203033100000000033e+01
2.276709699999999970e+01
2.499538599999999988e+01
2.422099299999999999e+01
2.427490399999999937e+01
2.516167400000000143e+01
2.406689799999999835e+01
2.388075100000000006e+01
2.253678700000000035e+01
2.457016799999999890e+01
2.570237499999999997e+01
2.901870699999999914e+01
2.963883200000000073e+01
2.638198300000000174e+01
2.627854500000000115e+01
2.455162400000000034e+01
2.644920199999999966e+01
3.263107699999999767e+01
3.349006700000000336e+01
2.793389900000000026e+01
2.618027500000000174e+01
2.169573400000000163e+01
2.330009700000000095e+01
2.413591399999999965e+01
2.378551500000000019e+01
2.406654400000000038e+01
2.284890400000000099e+01
2.264933800000000019e+01
2.459242599999999968e+01
2.378324299999999880e+01
2.326001000000000118e+01
2.508528099999999839e+01
2.683358199999999982e+01
2.533530199999999866e+01
2.342003800000000169e+01
2.351996199999999959e+01
2.282989900000000105e+01
2.278939199999999943e+01
2.594598600000000133e+01
2.251317399999999935e+01
2.336310800000000043e+01
2.547462300000000113e+01
2.690230000000000032e+01
2.740478299999999834e+01
2.747656599999999827e+01
2.617328600000000094e+01
2.443215599999999910e+01
3.188435000000000130e+01
2.576683200000000085e+01
2.825603699999999918e+01
2.517085099999999898e+01
2.612265400000000071e+01
2.450355499999999864e+01
2.341040599999999827e+01
2.359228500000000039e+01
2.594923199999999852e+01
2.375382799999999861e+01
2.479939500000000052e+01
2.860384000000000171e+01
2.647630300000000148e+01
2.538140500000000088e+01
2.318952799999999925e+01
2.248936799999999891e+01
2.359362799999999893e+01
2.446579699999999846e+01
2.366624099999999942e+01
2.360877199999999831e+01
2.320165400000000133e+01
2.396412700000000129e+01
2.306583200000000033e+01
2.327260400000000118e+01
2.480822399999999917e+01
2.903194399999999931e+01
2.757363900000000001e+01
2.432773399999999953e+01
2.433058199999999971e+01
2.626540599999999870e+01
2.491670600000000135e+01
2.450097799999999992e+01
2.460523200000000088e+01
2.857495300000000071e+01
2.737989999999999924e+01
2.413082500000000152e+01
2.637365300000000090e+01
3.236039000000000243e+01
2.625146700000000166e+01
2.740074299999999852e+01
2.415458299999999880e+01
2.497637699999999938e+01
2.527773300000000134e+01
2.505803500000000028e+01
2.525210399999999922e+01
2.533925100000000086e+01
2.671050100000000072e+01
2.541992000000000118e+01
2.220225699999999946e+01
2.402566300000000155e+01
2.681096799999999902e+01
2.492894000000000077e+01
2.122159800000000018e+01
2.165963899999999853e+01
2.442304999999999993e+01
2.342377300000000062e+01
2.300987599999999844e+01
2.348070500000000038e+01
2.396114299999999986e+01
2.311837999999999838e+01
2.325039900000000159e+01
2.844754800000000117e+01
3.106532299999999935e+01
3.725182300000000168e+01
3.084213300000000046e+01
2.864184399999999897e+01
2.538392299999999935e+01
2.330341100000000054e+01
2.423912199999999828e+01
2.558465599999999895e+01
2.552735300000000151e+01
2.422229000000000099e+01
2.284075899999999848e+01
2.286934499999999915e+01
2.220464899999999986e+01
2.293827100000000030e+01
2.137796200000000013e+01
2.270486599999999910e+01
2.204664000000000001e+01
2.335089699999999979e+01
2.453629899999999964e+01
2.550485400000000169e+01
2.383417899999999889e+01
2.368426499999999990e+01
2.381871399999999994e+01
2.698144699999999929e+01
2.687470100000000173e+01
2.890436199999999900e+01
2.740795900000000174e+01
2.554452699999999865e+01
2.611015700000000095e+01
2.354389000000000109e+01
2.345753500000000003e+01
2.170053300000000007e+01
2.346915200000000112e+01
2.484558499999999981e+01
2.402077299999999838e+01
2.382034900000000022e+01
2.471863400000000155e+01
2.412634100000000004e+01
2.364409600000000111e+01
2.491515199999999908e+01
2.272336999999999918e+01
2.207222900000000010e+01
2.183500899999999945e+01
2.314119300000000123e+01
2.298272499999999852e+01
2.402903699999999887e+01
2.357154699999999892e+01
2.446311400000000091e+01
2.382878099999999932e+01
2.307674799999999848e+01
2.276623199999999869e+01
2.323647700000000071e+01
2.265296199999999871e+01
2.427829600000000099e+01
2.409896499999999975e+01
2.629456899999999919e+01
2.649241599999999863e+01
2.547925599999999946e+01
2.548148000000000124e+01
2.313332000000000122e+01
2.294791400000000081e+01
2.400264500000000112e+01
2.307614699999999885e+01
2.192865400000000164e+01
2.368981399999999837e+01
2.174439599999999828e+01
2.369216199999999972e+01
2.192015100000000061e+01
2.374301300000000126e+01
2.359580199999999905e+01
2.333726499999999859e+01
2.377636700000000047e+01
2.285898200000000102e+01
2.300597399999999837e+01
2.426181000000000054e+01
2.408454899999999910e+01
2.422703900000000132e+01
2.559942200000000057e+01
2.622601099999999974e+01
2.552166700000000077e+01
2.421411700000000167e+01
2.290028200000000069e+01
2.215084299999999828e+01
2.417333800000000110e+01
2.306501400000000146e+01
2.650724200000000152e+01
2.384489800000000059e+01
2.321933200000000141e+01
2.425714500000000129e+01
2.454992500000000177e+01
2.354106900000000024e+01
2.434694100000000105e+01
2.589701499999999967e+01
2.568176800000000171e+01
2.583055699999999888e+01
2.429995900000000120e+01
2.418818500000000071e+01
2.225566500000000048e+01
2.257998800000000017e+01
2.323493799999999965e+01
2.277662499999999923e+01
2.251071500000000114e+01
2.275740400000000108e+01
2.394465999999999894e+01
2.507292199999999838e+01
2.504432500000000061e+01
2.564224400000000159e+01
2.679118899999999925e+01
2.467126999999999981e+01
2.501582000000000150e+01
2.581139399999999995e+01
2.431561699999999959e+01
2.258771700000000138e+01
2.365710999999999942e+01
2.435140000000000171e+01
2.534932099999999977e+01
2.531793599999999955e+01
2.694792699999999996e+01
2.483736999999999995e+01
2.394319899999999990e+01
2.389979699999999951e+01
2.354028699999999930e+01
2.354277199999999937e+01
2.472626299999999944e+01
2.355215799999999859e+01
2.542896500000000160e+01
2.475165199999999999e+01
2.392352899999999849e+01
2.259627000000000052e+01
2.292570699999999917e+01
2.325841700000000145e+01
2.311430700000000016e+01
2.358568599999999904e+01
2.594024299999999883e+01
2.361846399999999946e+01
2.381357799999999969e+01
2.396627600000000058e+01
2.293269499999999894e+01
2.285835600000000056e+01
2.371579900000000052e+01
2.761347599999999858e+01
2.685184299999999880e+01
2.444476099999999974e+01
2.351339700000000121e+01
2.318506199999999851e+01
2.430037099999999839e+01
2.233587599999999895e+01
2.372737899999999911e+01
2.301584199999999925e+01
2.310608900000000077e+01
2.320744499999999988e+01
2.486147499999999866e+01
2.334266699999999872e+01
2.295142699999999891e+01
2.452131699999999981e+01
2.470653899999999936e+01
2.305748600000000081e+01
2.245959500000000020e+01
2.322893699999999839e+01
2.221214499999999958e+01
2.341750100000000145e+01
2.258656500000000023e+01
2.405343799999999987e+01
2.517167299999999841e+01
2.410732300000000095e+01
2.263048600000000121e+01
2.220230899999999963e+01
2.360658499999999904e+01
2.346005099999999999e+01
2.248322100000000034e+01
2.425855599999999868e+01
2.644759799999999927e+01
2.623205600000000004e+01
2.551748299999999858e+01
2.497143600000000063e+01
2.411325100000000177e+01
2.323329700000000031e+01
2.238428899999999899e+01
2.267128200000000149e+01
2.332593500000000120e+01
2.413669799999999910e+01
2.562051400000000001e+01
2.349380700000000033e+01
2.274138100000000051e+01
2.288364999999999938e+01
2.456948500000000024e+01
2.382932999999999879e+01
2.282411799999999857e+01
2.292318200000000061e+01
2.447088099999999855e+01
2.437846199999999897e+01
2.473555800000000104e+01
2.558921199999999985e+01
2.305488400000000127e+01
2.183421699999999888e+01
2.314643699999999882e+01
2.367444800000000171e+01
2.355627600000000044e+01
2.385522800000000032e+01
2.539467399999999841e+01
2.338261999999999929e+01
2.220483199999999968e+01
2.387642100000000056e+01
2.393681300000000078e+01
2.361380799999999880e+01
2.265734700000000146e+01
2.503748699999999872e+01
2.515303799999999868e+01
2.371736500000000092e+01
2.555564299999999989e+01
2.739297499999999985e+01
2.570289199999999852e+01
2.573428200000000032e+01
2.442098599999999919e+01
2.436344300000000018e+01
2.406855600000000095e+01
2.286474000000000117e+01
2.442603700000000089e+01
2.612658499999999862e+01
2.715943899999999900e+01
2.528231600000000157e+01
2.179174199999999928e+01
2.247492400000000146e+01
2.292950400000000144e+01
2.245738199999999907e+01
2.244489300000000043e+01
2.356252100000000027e+01
2.388734099999999927e+01
2.341891100000000137e+01
2.425866900000000115e+01
2.482856800000000064e+01
2.581970400000000154e+01
2.537972600000000156e+01
2.354968999999999824e+01
2.690797200000000089e+01
4.512992100000000306e+01
4.663799300000000159e+01
6.355497400000000141e+01
3.556148100000000056e+01
3.867197000000000173e+01
2.991966999999999999e+01
2.780500200000000177e+01
2.534405699999999939e+01
2.257013099999999994e+01
2.340611099999999922e+01
2.495360799999999912e+01
2.484798199999999824e+01
2.218136200000000002e+01
2.345552800000000104e+01
2.387423499999999876e+01
2.478618200000000016e+01
2.442413499999999971e+01
2.582122400000000084e+01
2.660535199999999989e+01
2.588759999999999906e+01
2.587845000000000084e+01
2.653715499999999849e+01
2.524422099999999958e+01
2.370643199999999950e+01
2.489641200000000154e+01
2.304539300000000068e+01
2.326746199999999831e+01
2.311186999999999969e+01
2.401056900000000027e+01
2.453317300000000145e+01
2.476755500000000154e+01
2.838926700000000025e+01
3.510242800000000329e+01
3.200805700000000087e+01
2.836980799999999903e+01
2.202569599999999994e+01
2.374635900000000177e+01
2.438968799999999959e+01
2.661849600000000038e+01
2.611335800000000162e+01
2.498656700000000086e+01
2.295332000000000150e+01
2.344438399999999945e+01
2.585740300000000147e+01
2.454073700000000002e+01
2.453113000000000099e+01
2.473874299999999948e+01
2.482214700000000107e+01
2.355875199999999836e+01
2.315127400000000080e+01
3.619239000000000317e+01
2.962195600000000084e+01
2.732819900000000146e+01
2.624391900000000177e+01
2.435306399999999982e+01
2.362486300000000128e+01
2.533409899999999837e+01
2.421884899999999874e+01
2.359217999999999904e+01
2.227842899999999915e+01
2.215216600000000113e+01
2.161548000000000158e+01
2.267193599999999876e+01
2.440198099999999926e+01
2.519495600000000124e+01
2.386744900000000058e+01
2.342401299999999864e+01
2.408631300000000053e+01
2.401615500000000125e+01
2.170472499999999982e+01
2.243952600000000075e+01
2.288331200000000010e+01
2.358697499999999891e+01
2.414770499999999842e+01
2.597080199999999905e+01
2.368753999999999849e+01
2.221641699999999986e+01
2.279542199999999852e+01
2.459937299999999993e+01
2.461902399999999957e+01
2.460068700000000064e+01
2.454732100000000017e+01
2.623890899999999959e+01
3.182650399999999991e+01
3.461995300000000242e+01
4.776614000000000004e+01
6.308746699999999663e+01
4.319094799999999879e+01
2.989642900000000125e+01
2.509775499999999937e+01
2.593712999999999980e+01
2.584286900000000031e+01
2.632879600000000053e+01
2.701440799999999953e+01
2.390751799999999960e+01
2.343680200000000013e+01
2.271403700000000114e+01
2.296614599999999839e+01
2.210718699999999970e+01
2.207577699999999865e+01
2.354929200000000122e+01
2.492004400000000075e+01
2.543766400000000161e+01
2.302217500000000072e+01
2.331312000000000140e+01
2.481894700000000142e+01
2.423311800000000105e+01
2.281995600000000124e+01
2.347110599999999891e+01
