component	mask	singular_value	variance_explained	cumulative_variance_explained	retained
t_comp_cor_00	0	732.4911686714	0.2181070375	0.2181070375	True
t_comp_cor_01	0	455.7809375095	0.0844456354	0.3025526728	True
t_comp_cor_02	0	422.8606490724	0.0726874506	0.3752401235	True
t_comp_cor_03	0	392.3338120527	0.0625714716	0.437811595	True
t_comp_cor_04	0	361.3658384047	0.0530834428	0.4908950378	True
t_comp_cor_05	0	284.5504821377	0.0329142182	0.523809256	True
