component	mask	singular_value	variance_explained	cumulative_variance_explained	retained
dropped25	CSF	47.0941417396	0.0030818995	0.5907634887	False
dropped26	CSF	46.9182015874	0.0030589151	0.5938224038	False
dropped27	CSF	46.7527342365	0.0030373772	0.5968597810	False
dropped28	CSF	46.7137287012	0.0030323112	0.5998920923	False
dropped29	CSF	46.6674341740	0.0030263040	0.6029183963	False
dropped30	CSF	46.4208776742	0.0029944109	0.6059128072	False
dropped31	CSF	46.2372201610	0.0029707639	0.6088835711	False
dropped32	CSF	46.1626381683	0.0029611878	0.6118447589	False
dropped33	CSF	46.1282204560	0.0029567738	0.6148015327	False
dropped34	CSF	45.9178508133	0.0029298664	0.6177313990	False
dropped35	CSF	45.6384278932	0.0028943167	0.6206257158	False
dropped36	CSF	45.5986565026	0.0028892745	0.6235149902	False
dropped37	CSF	45.4586307424	0.0028715568	0.6263865470	False
dropped38	CSF	45.3836265855	0.0028620888	0.6292486358	False
dropped39	CSF	45.2907967694	0.0028503922	0.6320990280	False
dropped40	CSF	45.0726437154	0.0028229993	0.6349220273	False
dropped41	CSF	45.0462372130	0.0028196925	0.6377417198	False
dropped42	CSF	44.9028189799	0.0028017664	0.6405434862	False
dropped43	CSF	44.7852139822	0.0027871094	0.6433305955	False
dropped44	CSF	44.6774148037	0.0027737082	0.6461043038	False
dropped45	CSF	44.4710746993	0.0027481470	0.6488524507	False
dropped46	CSF	44.3930104535	0.0027385073	0.6515909580	False
dropped47	CSF	44.3019723516	0.0027272869	0.6543182449	False
dropped48	CSF	44.2169313409	0.0027168265	0.6570350714	False
dropped49	CSF	44.1731868819	0.0027114536	0.6597465250	False
dropped50	CSF	43.9913429203	0.0026891755	0.6624357005	False
dropped51	CSF	43.8470077137	0.0026715581	0.6651072586	False
dropped52	CSF	43.6607294645	0.0026489068	0.6677561654	False
dropped53	CSF	43.5546969316	0.0026360564	0.6703922218	False
dropped54	CSF	43.4182744845	0.0026195689	0.6730117907	False
dropped55	CSF	43.2333047580	0.0025972968	0.6756090874	False
dropped56	CSF	43.2227245580	0.0025960257	0.6782051131	False
dropped57	CSF	43.0386180091	0.0025739573	0.6807790704	False
dropped58	CSF	42.9041084377	0.0025578936	0.6833369640	False
dropped59	CSF	42.8376549033	0.0025499759	0.6858869399	False
dropped60	CSF	42.7976449785	0.0025452149	0.6884321548	False
dropped61	CSF	42.7019599885	0.0025338466	0.6909660014	False
dropped62	CSF	42.4915610080	0.0025089389	0.6934749403	False
dropped63	CSF	42.3958466343	0.0024976486	0.6959725888	False
dropped64	CSF	42.3107158258	0.0024876281	0.6984602169	False
dropped65	CSF	42.2654075405	0.0024823032	0.7009425201	False
dropped66	CSF	42.1165450502	0.0024648482	0.7034073683	False
dropped67	CSF	41.9216952565	0.0024420940	0.7058494623	False
dropped68	CSF	41.8374230988	0.0024322855	0.7082817479	False
dropped69	CSF	41.6674404799	0.0024125613	0.7106943091	False
dropped70	CSF	41.6193417938	0.0024069946	0.7131013038	False
dropped71	CSF	41.4110121341	0.0023829580	0.7154842618	False
dropped72	CSF	41.3249959010	0.0023730689	0.7178573307	False
dropped73	CSF	41.2724512829	0.0023670380	0.7202243687	False
dropped74	CSF	41.1955749337	0.0023582283	0.7225825970	False
dropped75	CSF	41.0589303255	0.0023426099	0.7249252068	False
dropped76	CSF	40.8965527908	0.0023241177	0.7272493245	False
dropped77	CSF	40.8020477516	0.0023133888	0.7295627133	False
dropped78	CSF	40.6943162582	0.0023011886	0.7318639019	False
dropped79	CSF	40.6011534798	0.0022906643	0.7341545662	False
dropped80	CSF	40.5490010402	0.0022847833	0.7364393495	False
dropped81	CSF	40.5202637755	0.0022815460	0.7387208956	False
dropped82	CSF	40.2413578738	0.0022502458	0.7409711414	False
dropped83	CSF	40.1815462807	0.0022435616	0.7432147029	False
dropped84	CSF	40.1386625466	0.0022387753	0.7454534782	False
dropped85	CSF	40.0156109542	0.0022250696	0.7476785479	False
dropped86	CSF	39.8682938284	0.0022087167	0.7498872645	False
dropped87	CSF	39.7026903016	0.0021904058	0.7520776703	False
dropped88	CSF	39.5679635243	0.0021755652	0.7542532355	False
dropped89	CSF	39.5334844005	0.0021717753	0.7564250108	False
dropped90	CSF	39.4578088869	0.0021634688	0.7585884796	False
dropped91	CSF	39.3304352062	0.0021495236	0.7607380032	False
dropped92	CSF	39.2929906524	0.0021454326	0.7628834357	False
dropped93	CSF	39.1147681194	0.0021260145	0.7650094503	False
dropped94	CSF	38.9683585657	0.0021101286	0.7671195789	False
dropped95	CSF	38.9098767659	0.0021037998	0.7692233787	False
dropped96	CSF	38.8356562895	0.0020957815	0.7713191602	False
dropped97	CSF	38.6533925274	0.0020761558	0.7733953160	False
dropped98	CSF	38.5623680634	0.0020663891	0.7754617051	False
dropped99	CSF	38.4248404429	0.0020516763	0.7775133814	False
dropped100	CSF	38.3472204711	0.0020433958	0.7795567772	False
dropped101	CSF	38.2154941855	0.0020293814	0.7815861585	False
dropped102	CSF	38.0339972718	0.0020101508	0.7835963094	False
dropped103	CSF	37.9918926331	0.0020057027	0.7856020121	False
dropped104	CSF	37.9454089514	0.0020007977	0.7876028098	False
dropped105	CSF	37.8419698578	0.0019899042	0.7895927140	False
dropped106	CSF	37.7353904500	0.0019787112	0.7915714252	False
dropped107	CSF	37.6322044612	0.0019679045	0.7935393297	False
dropped108	CSF	37.5788966314	0.0019623332	0.7955016629	False
dropped109	CSF	37.4575444027	0.0019496799	0.7974513428	False
dropped110	CSF	37.1763255525	0.0019205147	0.7993718575	False
dropped111	CSF	37.1171714195	0.0019144078	0.8012862653	False
dropped112	CSF	36.9916139593	0.0019014778	0.8031877431	False
dropped113	CSF	36.8636075605	0.0018883408	0.8050760839	False
dropped114	CSF	36.7511657836	0.0018768387	0.8069529225	False
dropped115	CSF	36.6968661385	0.0018712967	0.8088242193	False
dropped116	CSF	36.6421782693	0.0018657235	0.8106899427	False
dropped117	CSF	36.5339482932	0.0018547182	0.8125446609	False
dropped118	CSF	36.4522351925	0.0018464308	0.8143910917	False
dropped119	CSF	36.4058606040	0.0018417357	0.8162328274	False
dropped120	CSF	36.3024517293	0.0018312879	0.8180641153	False
dropped121	CSF	36.2081325445	0.0018217843	0.8198858996	False
dropped122	CSF	36.0925650296	0.0018101735	0.8216960731	False
dropped123	CSF	35.9903963580	0.0017999397	0.8234960128	False
dropped124	CSF	35.8473798936	0.0017856632	0.8252816760	False
dropped125	CSF	35.7577010882	0.0017767400	0.8270584160	False
dropped126	CSF	35.6823568161	0.0017692604	0.8288276764	False
dropped127	CSF	35.5280209167	0.0017539885	0.8305816649	False
dropped128	CSF	35.4774106104	0.0017489949	0.8323306598	False
dropped129	CSF	35.3826692301	0.0017396661	0.8340703258	False
dropped130	CSF	35.2582351807	0.0017274514	0.8357977773	False
dropped131	CSF	35.1524901960	0.0017171052	0.8375148824	False
dropped132	CSF	35.0979666500	0.0017117826	0.8392266651	False
dropped133	CSF	34.9936816207	0.0017016255	0.8409282906	False
dropped134	CSF	34.8394731783	0.0016866612	0.8426149518	False
dropped135	CSF	34.7057201836	0.0016737355	0.8442886873	False
dropped136	CSF	34.6223227433	0.0016657012	0.8459543885	False
dropped137	CSF	34.6158640612	0.0016650798	0.8476194684	False
dropped138	CSF	34.4441175583	0.0016485982	0.8492680666	False
dropped139	CSF	34.2517466055	0.0016302348	0.8508983013	False
dropped140	CSF	34.2058576295	0.0016258695	0.8525241708	False
dropped141	CSF	34.0882800951	0.0016147113	0.8541388821	False
dropped142	CSF	34.0447814751	0.0016105930	0.8557494751	False
dropped143	CSF	33.9542730470	0.0016020408	0.8573515159	False
dropped144	CSF	33.8066912598	0.0015881446	0.8589396605	False
dropped145	CSF	33.6581371106	0.0015742179	0.8605138785	False
dropped146	CSF	33.6439070883	0.0015728871	0.8620867656	False
dropped147	CSF	33.4817715483	0.0015577636	0.8636445292	False
dropped148	CSF	33.3502351726	0.0015455480	0.8651900772	False
dropped149	CSF	33.2409947730	0.0015354396	0.8667255168	False
dropped150	CSF	33.1884269465	0.0015305871	0.8682561039	False
dropped151	CSF	33.0722115780	0.0015198866	0.8697759905	False
dropped152	CSF	32.9973111558	0.0015130100	0.8712890005	False
dropped153	CSF	32.8301889376	0.0014977229	0.8727867234	False
dropped154	CSF	32.7408176612	0.0014895797	0.8742763031	False
dropped155	CSF	32.6507272436	0.0014813935	0.8757576966	False
dropped156	CSF	32.5036656631	0.0014680789	0.8772257754	False
dropped157	CSF	32.4912646451	0.0014669589	0.8786927343	False
dropped158	CSF	32.3202544368	0.0014515575	0.8801442918	False
dropped159	CSF	32.2717048124	0.0014471999	0.8815914917	False
dropped160	CSF	32.1326609904	0.0014347561	0.8830262479	False
dropped161	CSF	32.1052591312	0.0014323101	0.8844585580	False
dropped162	CSF	31.9494158454	0.0014184386	0.8858769966	False
dropped163	CSF	31.9195221519	0.0014157855	0.8872927821	False
dropped164	CSF	31.7066362951	0.0013969635	0.8886897456	False
dropped165	CSF	31.6238581498	0.0013896787	0.8900794243	False
dropped166	CSF	31.5118601245	0.0013798529	0.8914592772	False
dropped167	CSF	31.3946365640	0.0013696059	0.8928288831	False
dropped168	CSF	31.3763287042	0.0013680090	0.8941968921	False
dropped169	CSF	31.1533971993	0.0013486384	0.8955455306	False
dropped170	CSF	31.1094473416	0.0013448359	0.8968903665	False
dropped171	CSF	31.0202255198	0.0013371330	0.8982274995	False
dropped172	CSF	30.9744257381	0.0013331875	0.8995606870	False
dropped173	CSF	30.8293624543	0.0013207292	0.9008814162	False
dropped174	CSF	30.7545292138	0.0013143253	0.9021957415	False
dropped175	CSF	30.6288969196	0.0013036092	0.9034993507	False
dropped176	CSF	30.5493469031	0.0012968465	0.9047961972	False
dropped177	CSF	30.3416916983	0.0012792761	0.9060754733	False
dropped178	CSF	30.2259074417	0.0012695313	0.9073450046	False
dropped179	CSF	30.1251510981	0.0012610816	0.9086060861	False
dropped180	CSF	30.0377033116	0.0012537708	0.9098598569	False
dropped181	CSF	29.9691784986	0.0012480569	0.9111079138	False
dropped182	CSF	29.7769832260	0.0012321004	0.9123400142	False
dropped183	CSF	29.5965536367	0.0012172141	0.9135572284	False
dropped184	CSF	29.5306331737	0.0012117980	0.9147690263	False
dropped185	CSF	29.4818860669	0.0012078006	0.9159768269	False
dropped186	CSF	29.4131860876	0.0012021782	0.9171790051	False
dropped187	CSF	29.2580040756	0.0011895264	0.9183685315	False
dropped188	CSF	29.1915905096	0.0011841323	0.9195526638	False
dropped189	CSF	29.0855999598	0.0011755491	0.9207282129	False
dropped190	CSF	28.9958883809	0.0011683085	0.9218965214	False
dropped191	CSF	28.8046135000	0.0011529456	0.9230494670	False
dropped192	CSF	28.7368154507	0.0011475245	0.9241969915	False
dropped193	CSF	28.6500644529	0.0011406067	0.9253375982	False
dropped194	CSF	28.5339176606	0.0011313774	0.9264689756	False
dropped195	CSF	28.4008730914	0.0011208515	0.9275898272	False
dropped196	CSF	28.3101920792	0.0011137054	0.9287035326	False
dropped197	CSF	28.0377039580	0.0010923696	0.9297959022	False
dropped198	CSF	27.9877605862	0.0010884814	0.9308843836	False
dropped199	CSF	27.8512931601	0.0010778925	0.9319622760	False
dropped200	CSF	27.8357775888	0.0010766918	0.9330389679	False
dropped201	CSF	27.7138621253	0.0010672811	0.9341062489	False
dropped202	CSF	27.6621284565	0.0010633002	0.9351695491	False
dropped203	CSF	27.5818917723	0.0010571407	0.9362266899	False
dropped204	CSF	27.4363479177	0.0010460135	0.9372727034	False
dropped205	CSF	27.2531253117	0.0010320894	0.9383047928	False
dropped206	CSF	27.2054526255	0.0010284818	0.9393332746	False
dropped207	CSF	27.1376609259	0.0010233626	0.9403566372	False
dropped208	CSF	26.9346933711	0.0010081120	0.9413647492	False
dropped209	CSF	26.7897160383	0.0009972888	0.9423620380	False
dropped210	CSF	26.6591864148	0.0009875941	0.9433496321	False
dropped211	CSF	26.4914820940	0.0009752079	0.9443248400	False
dropped212	CSF	26.3885706048	0.0009676458	0.9452924858	False
dropped213	CSF	26.3576938747	0.0009653827	0.9462578686	False
dropped214	CSF	26.1791755559	0.0009523501	0.9472102187	False
dropped215	CSF	26.0896171889	0.0009458453	0.9481560640	False
dropped216	CSF	26.0173358605	0.0009406116	0.9490966756	False
dropped217	CSF	25.8655233928	0.0009296666	0.9500263423	False
dropped218	CSF	25.7869871774	0.0009240297	0.9509503719	False
dropped219	CSF	25.6381711905	0.0009133953	0.9518637673	False
dropped220	CSF	25.3953535684	0.0008961758	0.9527599431	False
dropped221	CSF	25.2744122904	0.0008876604	0.9536476035	False
dropped222	CSF	25.2173052247	0.0008836536	0.9545312571	False
dropped223	CSF	25.0369976348	0.0008710623	0.9554023194	False
dropped224	CSF	24.9735270438	0.0008666515	0.9562689708	False
dropped225	CSF	24.7480703321	0.0008510741	0.9571200450	False
dropped226	CSF	24.5484431585	0.0008373993	0.9579574443	False
dropped227	CSF	24.5038367003	0.0008343589	0.9587918032	False
dropped228	CSF	24.4341210132	0.0008296180	0.9596214211	False
dropped229	CSF	24.2195391968	0.0008151104	0.9604365316	False
dropped230	CSF	24.1656431573	0.0008114867	0.9612480183	False
dropped231	CSF	23.9701400189	0.0007984098	0.9620464281	False
dropped232	CSF	23.8513064762	0.0007905131	0.9628369411	False
dropped233	CSF	23.7545811924	0.0007841145	0.9636210556	False
dropped234	CSF	23.7064706751	0.0007809415	0.9644019971	False
dropped235	CSF	23.5614689923	0.0007714174	0.9651734145	False
dropped236	CSF	23.2995257133	0.0007543604	0.9659277749	False
dropped237	CSF	23.2720526378	0.0007525824	0.9666803573	False
dropped238	CSF	23.1009961056	0.0007415597	0.9674219170	False
dropped239	CSF	22.9096364499	0.0007293250	0.9681512420	False
dropped240	CSF	22.8766050698	0.0007272234	0.9688784654	False
dropped241	CSF	22.7632066324	0.0007200316	0.9695984971	False
dropped242	CSF	22.6267445561	0.0007114246	0.9703099217	False
dropped243	CSF	22.5232379536	0.0007049306	0.9710148522	False
dropped244	CSF	22.3006005403	0.0006910633	0.9717059155	False
dropped245	CSF	22.2196989332	0.0006860583	0.9723919739	False
dropped246	CSF	22.0124656306	0.0006733209	0.9730652947	False
dropped247	CSF	21.9493844308	0.0006694673	0.9737347621	False
dropped248	CSF	21.6856654879	0.0006534769	0.9743882389	False
dropped249	CSF	21.6488975309	0.0006512628	0.9750395018	False
dropped250	CSF	21.5610799971	0.0006459899	0.9756854917	False
dropped251	CSF	21.4254972524	0.0006378911	0.9763233827	False
dropped252	CSF	21.2974297536	0.0006302881	0.9769536708	False
dropped253	CSF	21.2076797637	0.0006249871	0.9775786579	False
dropped254	CSF	20.9231232981	0.0006083279	0.9781869858	False
dropped255	CSF	20.7890439335	0.0006005563	0.9787875421	False
dropped256	CSF	20.7712634289	0.0005995295	0.9793870715	False
dropped257	CSF	20.6024999932	0.0005898269	0.9799768984	False
dropped258	CSF	20.4472975575	0.0005809738	0.9805578722	False
dropped259	CSF	20.2762962149	0.0005712970	0.9811291692	False
dropped260	CSF	19.9862225192	0.0005550679	0.9816842372	False
dropped261	CSF	19.9012438008	0.0005503578	0.9822345950	False
dropped262	CSF	19.7845281107	0.0005439213	0.9827785163	False
dropped263	CSF	19.7194164315	0.0005403471	0.9833188634	False
dropped264	CSF	19.5463015032	0.0005309014	0.9838497648	False
dropped265	CSF	19.4858903747	0.0005276248	0.9843773897	False
dropped266	CSF	19.3443024522	0.0005199850	0.9848973747	False
dropped267	CSF	19.0408890992	0.0005038011	0.9854011758	False
dropped268	CSF	18.9114466980	0.0004969746	0.9858981505	False
dropped269	CSF	18.8839423483	0.0004955301	0.9863936806	False
dropped270	CSF	18.6212463180	0.0004818393	0.9868755198	False
dropped271	CSF	18.5294450051	0.0004771001	0.9873526200	False
dropped272	CSF	18.4891797961	0.0004750289	0.9878276488	False
dropped273	CSF	18.2623784356	0.0004634463	0.9882910951	False
dropped274	CSF	18.2018709072	0.0004603803	0.9887514754	False
dropped275	CSF	17.9582331235	0.0004481381	0.9891996136	False
dropped276	CSF	17.7235099050	0.0004364999	0.9896361135	False
dropped277	CSF	17.5905537524	0.0004299755	0.9900660890	False
dropped278	CSF	17.3479506683	0.0004181971	0.9904842861	False
dropped279	CSF	17.2623593967	0.0004140807	0.9908983669	False
dropped280	CSF	16.9004161182	0.0003968985	0.9912952654	False
dropped281	CSF	16.8214768664	0.0003931995	0.9916884649	False
dropped282	CSF	16.8038924750	0.0003923779	0.9920808428	False
dropped283	CSF	16.6502366091	0.0003852348	0.9924660776	False
dropped284	CSF	16.5190251822	0.0003791871	0.9928452647	False
dropped285	CSF	16.2909212686	0.0003687873	0.9932140520	False
dropped286	CSF	16.1995631717	0.0003646627	0.9935787147	False
dropped287	CSF	16.0130540125	0.0003563141	0.9939350288	False
dropped288	CSF	15.8470595951	0.0003489652	0.9942839940	False
dropped289	CSF	15.6636442139	0.0003409340	0.9946249280	False
dropped290	CSF	15.5281582836	0.0003350616	0.9949599895	False
dropped291	CSF	15.4099987919	0.0003299817	0.9952899713	False
dropped292	CSF	15.1555845045	0.0003191759	0.9956091472	False
dropped293	CSF	15.0693379241	0.0003155535	0.9959247007	False
dropped294	CSF	14.8662502023	0.0003071055	0.9962318062	False
dropped295	CSF	14.6936119053	0.0003000142	0.9965318204	False
dropped296	CSF	14.5710185424	0.0002950289	0.9968268493	False
dropped297	CSF	14.2010857998	0.0002802385	0.9971070878	False
dropped298	CSF	13.9648068663	0.0002709908	0.9973780786	False
dropped299	CSF	13.9200000634	0.0002692546	0.9976473332	False
dropped300	CSF	13.6447353613	0.0002587110	0.9979060443	False
dropped301	CSF	13.3853811611	0.0002489695	0.9981550138	False
dropped302	CSF	13.2527423600	0.0002440598	0.9983990736	False
dropped303	CSF	12.9595402980	0.0002333801	0.9986324537	False
dropped304	CSF	12.6434403922	0.0002221341	0.9988545878	False
dropped305	CSF	12.5522868550	0.0002189427	0.9990735305	False
dropped306	CSF	12.3697616309	0.0002126216	0.9992861521	False
dropped307	CSF	11.7184140790	0.0001908193	0.9994769714	False
dropped308	CSF	10.5530975718	0.0001547550	0.9996317264	False
dropped309	CSF	10.5204648344	0.0001537994	0.9997855258	False
dropped310	CSF	9.2120221796	0.0001179220	0.9999034477	False
dropped311	CSF	8.3356395347	0.0000965523	1.0000000000	False
a_comp_cor_48	WM	281.1933160891	0.0161249971	0.0161249971	True
a_comp_cor_49	WM	243.7072771725	0.0121123009	0.0282372980	True
a_comp_cor_50	WM	189.0421985692	0.0072879801	0.0355252781	True
a_comp_cor_51	WM	186.7532055471	0.0071125575	0.0426378355	True
a_comp_cor_52	WM	175.4495559700	0.0062776082	0.0489154437	True
a_comp_cor_53	WM	172.5134171168	0.0060692554	0.0549846991	True
a_comp_cor_54	WM	157.2467046481	0.0050425796	0.0600272787	True
a_comp_cor_55	WM	155.1809953706	0.0049109637	0.0649382424	True
a_comp_cor_56	WM	145.9935277246	0.0043466719	0.0692849144	True
a_comp_cor_57	WM	131.5499698110	0.0035291585	0.0728140729	True
a_comp_cor_58	WM	127.5441097085	0.0033174965	0.0761315693	True
a_comp_cor_59	WM	121.8417013485	0.0030274820	0.0791590513	True
a_comp_cor_60	WM	118.8123601672	0.0028788093	0.0820378607	True
a_comp_cor_61	WM	113.2592270908	0.0026159946	0.0846538553	True
a_comp_cor_62	WM	112.0845636291	0.0025620126	0.0872158679	True
a_comp_cor_63	WM	107.6273810839	0.0023623008	0.0895781687	True
a_comp_cor_64	WM	106.0851130729	0.0022950838	0.0918732525	True
a_comp_cor_65	WM	105.5095606774	0.0022702479	0.0941435005	True
a_comp_cor_66	WM	104.1646033313	0.0022127380	0.0963562384	True
a_comp_cor_67	WM	101.6072589714	0.0021054219	0.0984616603	True
a_comp_cor_68	WM	100.7316778857	0.0020692921	0.1005309524	True
a_comp_cor_69	WM	99.2211563349	0.0020076973	0.1025386496	True
a_comp_cor_70	WM	99.0086557861	0.0019991068	0.1045377564	True
a_comp_cor_71	WM	98.1019634033	0.0019626599	0.1065004163	True
a_comp_cor_72	WM	97.8642276248	0.0019531590	0.1084535753	True
a_comp_cor_73	WM	96.5354273556	0.0019004791	0.1103540544	True
a_comp_cor_74	WM	95.6189476998	0.0018645652	0.1122186197	True
a_comp_cor_75	WM	94.8143392530	0.0018333176	0.1140519372	True
a_comp_cor_76	WM	94.0555130522	0.0018040899	0.1158560271	True
a_comp_cor_77	WM	93.8187869862	0.0017950200	0.1176510471	True
a_comp_cor_78	WM	93.3978398448	0.0017789483	0.1194299954	True
a_comp_cor_79	WM	93.2279320981	0.0017724817	0.1212024771	True
a_comp_cor_80	WM	92.7845407525	0.0017556620	0.1229581390	True
a_comp_cor_81	WM	92.3963218675	0.0017410010	0.1246991401	True
a_comp_cor_82	WM	92.0445868935	0.0017277709	0.1264269110	True
a_comp_cor_83	WM	91.7856795512	0.0017180647	0.1281449757	True
a_comp_cor_84	WM	91.6267074347	0.0017121185	0.1298570942	True
a_comp_cor_85	WM	91.3934353110	0.0017034118	0.1315605060	True
a_comp_cor_86	WM	91.1318903682	0.0016936763	0.1332541823	True
a_comp_cor_87	WM	90.6705496037	0.0016765718	0.1349307541	True
a_comp_cor_88	WM	90.4263128189	0.0016675517	0.1365983058	True
a_comp_cor_89	WM	90.2533082695	0.0016611770	0.1382594828	True
a_comp_cor_90	WM	89.9687846118	0.0016507198	0.1399102027	True
a_comp_cor_91	WM	89.8482628705	0.0016463002	0.1415565028	True
a_comp_cor_92	WM	89.5990832158	0.0016371814	0.1431936842	True
a_comp_cor_93	WM	89.5026172679	0.0016336579	0.1448273421	True
a_comp_cor_94	WM	89.2479380113	0.0016243740	0.1464517162	True
a_comp_cor_95	WM	88.9731728923	0.0016143876	0.1480661038	True
a_comp_cor_96	WM	88.6521115145	0.0016027575	0.1496688613	True
a_comp_cor_97	WM	88.4131298059	0.0015941280	0.1512629893	True
a_comp_cor_98	WM	88.3511078551	0.0015918922	0.1528548815	True
a_comp_cor_99	WM	88.0562788055	0.0015812856	0.1544361671	True
a_comp_cor_100	WM	87.9295351306	0.0015767368	0.1560129039	True
a_comp_cor_101	WM	87.8676207503	0.0015745171	0.1575874211	True
a_comp_cor_102	WM	87.7156676076	0.0015690761	0.1591564972	True
a_comp_cor_103	WM	87.6400301357	0.0015663712	0.1607228684	True
a_comp_cor_104	WM	87.4781773429	0.0015605910	0.1622834594	True
a_comp_cor_105	WM	87.3545638041	0.0015561837	0.1638396431	True
a_comp_cor_106	WM	87.2858574912	0.0015537367	0.1653933798	True
a_comp_cor_107	WM	86.9838940871	0.0015430051	0.1669363849	True
