global_signal	csf	white_matter	csf_wm	tcompcor
10317.631494738396	12956.033439127605	10177.167432098451	10705.261057497488	8784.351433233633
10312.675874751681	12901.18085767958	10174.520873276982	10692.149661351274	8688.290495014027
10310.141840272292	12929.241810438369	10171.010854056258	10691.878678168465	8642.072960543344
10317.759679236404	12918.663359239366	10177.464071517179	10704.993479443232	8707.999381139234
10333.051911468932	12940.333772786458	10193.413840753032	10714.747455447696	8628.744611992894
10333.466858398497	12955.758239067925	10178.08830336498	10700.453616394025	8689.69129303031
10324.632480562641	12979.702077229818	10175.942393959565	10703.868486729956	8734.247996765242
10329.98188266173	12989.875179714627	10190.420986618745	10713.922514038617	8758.561392385249
10324.609062149251	12949.036484781902	10179.592147410378	10701.313967673546	8666.418631653778
10323.304881682081	12949.607798936631	10176.61558630376	10704.06014766157	8775.670916860978
10331.738016498675	12954.71882188585	10181.88132615834	10701.32821392633	8738.43097055143
10336.459178847539	12946.990065511067	10181.357789927193	10702.941949075563	8732.00201471168
10338.595102747346	12956.915144178602	10182.12998512663	10705.920226856233	8820.0480273406
10340.678153270908	12965.0381117079	10186.39836315306	10708.061479504922	8865.052010777485
10331.241143481793	12918.536083306206	10171.43756986821	10691.984664275866	8760.817126748483
10326.998251102932	12919.743613688152	10173.606431577724	10695.342716417117	8857.759519199497
10330.131707957891	12908.214300537109	10184.416841602597	10705.866868865003	8744.178747232932
10334.986255772645	12914.421193440756	10181.262839527652	10700.8545780718	8753.455439556075
10332.811483077998	12974.172274441189	10173.15503477088	10700.599677502332	8772.63009627797
10339.03484847231	12966.012671576605	10181.042479871587	10708.635254259974	8904.146397654653
10342.192805009125	12969.97904595269	10186.158349032115	10709.278739405245	8795.879363751043
10340.92529535425	12998.602120632595	10174.12091360547	10702.976903631872	8827.917733958995
10337.150314501185	12995.48392062717	10175.302713573781	10706.087644008303	8864.128152975321
10325.750187022988	12984.567967393663	10177.84641156078	10700.451202295304	8811.492748792323
10305.769689404719	12941.787898763021	10156.242595164085	10688.981123493983	8783.473009198135
10297.774702844488	12909.070914713542	10160.435451925894	10693.660882163345	8755.25891385103
10292.02793296161	12893.697799004449	10158.007571444723	10684.145930937704	8672.041537680438
10291.728933063514	12855.56154513889	10148.214057085712	10664.315197856486	8596.332647484469
10302.890389439308	12906.79474758572	10155.547893662575	10677.755511380872	8708.54512378476
10306.06729604883	12894.37983194987	10162.149397242376	10687.327421017571	8655.474612395243
10302.399538431775	12862.93120320638	10161.704875785868	10681.018921924238	8632.934693906065
10297.171661062366	12892.351349555121	10157.506577464934	10679.07291513386	8627.81950429818
10291.919667726239	12908.6176038954	10154.115298669678	10688.195470048877	8699.597641910415
10284.914988003497	12881.573555501302	10163.510000410053	10690.412446969629	8576.998274942684
10284.654520117978	12899.748515489366	10146.837974626096	10676.695269628595	8628.36556018035
10282.010012713114	12907.808624945746	10137.69677923477	10668.705852144873	8588.479867669268
10288.094287755628	12907.35461086697	10141.587970943583	10675.124859925112	8667.04051728503
10288.387392798097	12903.157539537218	10143.228102984547	10673.778430745278	8620.493617230151
10283.355036369458	12897.66022406684	10141.703241845125	10666.1973147927	8616.91533460141
10282.027022326023	12886.824908447266	10133.095997228362	10660.872783774743	8670.275236829013
10284.978122638528	12891.773110961914	10142.23069985254	10671.765948516395	8671.157725506519
10286.29676996837	12887.361734347873	10139.163856478355	10663.687017732065	8605.065689796014
10287.697112203237	12875.060460069444	10147.726046152033	10671.066413748958	8623.065356623902
10288.02942029651	12874.00548570421	10145.659444131707	10674.27602739978	8694.416220660054
10303.661400103898	12890.38809000651	10165.503279128077	10690.161016083426	8684.143664151585
10312.847833811957	12883.772765435113	10159.44063511198	10679.83930644254	8621.048570367022
10300.354651329255	12891.07458835178	10150.750138741147	10680.206833801005	8781.455304275487
10313.726241777214	12929.959416368272	10176.181194344297	10704.007062108922	8713.371695329728
10311.285626978706	12870.430510796441	10163.765519003357	10686.727823103245	8671.658496062235
10307.758962773149	12878.917981974284	10161.47069028597	10685.475476389034	8738.553843565529
10315.944614863958	12930.813279893664	10166.525728321347	10693.452143343868	8686.794596529253
10320.923096103712	12902.082493082682	10171.963320583214	10689.454597342708	8732.07541124669
10306.063962361284	12924.613398573134	10151.617224623707	10678.768511462371	8693.6519492801
10319.103418006738	12955.64407280816	10168.33011773689	10695.410075247099	8729.979644355182
10309.003502059239	12883.169699435764	10163.457463198762	10683.855878858143	8720.92416418604
10298.349611387683	12866.75956556532	10149.712523369026	10669.6867547733	8703.36763854035
10293.527473854288	12888.715155707465	10144.009786127637	10670.072491725678	8659.018589249576
10297.686252161391	12850.326791042751	10159.447952662396	10678.894446709854	8721.441120351243
10293.491445863958	12853.490731811524	10151.36854166932	10671.131587092339	8611.734532105122
10302.096092262846	12872.213147650824	10147.51549511679	10667.292389561562	8645.39584634226
10308.044619008915	12870.221480984157	10158.237391475363	10680.330640051683	8699.291376189398
10306.810522940174	12877.454781765407	10157.33058412212	10678.967979871097	8675.303391527186
10292.075927927854	12891.015563964844	10151.19723427388	10674.023506476271	8626.23441620661
10300.605175956121	12906.79296061198	10169.637458835483	10697.620574553232	8744.165559069424
10275.460015276654	12865.092475382487	10151.098590612897	10675.675849766429	8568.434048467167
10279.065432868172	12827.018814426	10147.924677491528	10667.995221748452	8508.181071401257
10288.8572136426	12871.774060397678	10145.358650540315	10662.5563293121	8557.333640067385
10293.95493329536	12850.386564127604	10141.361227104726	10659.370004349395	8683.155815347747
10296.443965555856	12881.85890367296	10149.27399146931	10669.68977685363	8648.925843598305
10296.222848622114	12851.807840983072	10149.25145499054	10664.608531862368	8616.50579566102
10288.118254153076	12875.861127048069	10137.923023744841	10656.797999454699	8672.02081508932
10270.049349056888	12869.53178982205	10127.544103262428	10647.897771861304	8672.086961020701
10258.180239905563	12868.175552029079	10134.792034685684	10662.327366756239	8573.504003738168
10244.368097931992	12792.083403523762	10134.009035492254	10656.915037789093	8642.620868203561
10240.938774367334	12792.507352362738	10141.938624360637	10660.398967379248	8455.09066129018
10232.364917412166	12805.849682617187	10124.767968769906	10640.100164863898	8439.300106028886
10234.5775946324	12800.595162624782	10131.042356656708	10652.782493270746	8401.794336368213
10239.033446111136	12803.06158074273	10127.879096844903	10649.966516123894	8467.59516436631
10244.784604947987	12790.718368869359	10138.92284399842	10655.425107298779	8419.09355936034
10246.493626124358	12835.731904771594	10123.666577357444	10639.660650721427	8442.548382704927
10250.479688978017	12794.333964708116	10121.058885365177	10636.584490377845	8489.45106235839
10260.244419531587	12822.746385701497	10129.450044429015	10650.624596082034	8472.180796795581
10269.990213159652	12808.55792948405	10144.16499636526	10663.77515681313	8559.667600621866
10287.781450201104	12859.100326877171	10148.649050588565	10664.404078520889	8515.99149562816
10293.99882387506	12842.348812188042	10147.686442919861	10660.484390174779	8555.12928438433
10300.324709730485	12912.593980577258	10146.84172133373	10669.103926865062	8584.685972387737
10306.410649161204	12889.81077541775	10151.864205759688	10676.185404182552	8699.501828533443
10310.883913104775	12905.057360161676	10164.702897082336	10682.863573426408	8650.697866364313
10308.489942372507	12887.335506184896	10152.593507451813	10670.444360981191	8648.466289579355
10305.208956355405	12915.175393337673	10143.570708220801	10663.525875439751	8684.544033608625
10301.957728790634	12922.914586724175	10146.172044096993	10673.893269231858	8727.409112559333
10291.957378018275	12884.681946139866	10154.922543923416	10673.869986557056	8605.100929273385
10282.767935035798	12868.185921902126	10135.609916229809	10655.212330466939	8628.28086143927
10300.76381361778	12911.316340806748	10163.122664192284	10683.548055130928	8647.946715363127
10269.471339597978	12894.798204379611	10146.149257904066	10667.107193598917	8584.701554999294
10289.281004392056	12828.037323337132	10165.598386283218	10676.27182936247	8484.57551750669
10327.965084368097	12906.583877224391	10166.902913444634	10679.095640020556	8679.075929205103
10330.499509283145	12925.95413953993	10168.270287160332	10678.530202409627	8690.262351425092
10331.849645837478	12960.440403578017	10176.416234585202	10692.072786413528	8804.33905806681
10316.66286522713	12990.675534057616	10165.32163910024	10693.844985170455	8787.274226255959
10295.923776540547	12898.804527113172	10160.585638221215	10684.24193547132	8805.197654369571
10264.708815055788	12897.886012776693	10138.006290029905	10667.613942219534	8721.950536205928
10246.602667345174	12865.357998318143	10129.387623752325	10654.402844446979	8683.622147210493
10238.437548785763	12862.920181274414	10132.583153022924	10663.60522163809	8521.388375523578
10244.620846297617	12755.24902106391	10140.420531181526	10655.465838317075	8497.067956028215
10262.002603147725	12796.901834106446	10143.767832218362	10659.734897026563	8456.996163504464
10270.98132897604	12848.548916795518	10139.496784370382	10647.744746183596	8557.994560937668
10275.952885707848	12891.375952487522	10138.216147458947	10659.451218106788	8552.588103355105
10271.479519066505	12841.014503818089	10143.786619302258	10663.609127445934	8656.996892774781
10266.06203516852	12830.698819647894	10143.555812557328	10661.61644400655	8563.798904077526
10260.08356984307	12876.10827806261	10133.901138573145	10654.834888282496	8554.447258586522
10258.916936207963	12879.741056993273	10133.813922942729	10656.630269362595	8604.24942100643
10264.38226417288	12862.22288479275	10150.75225449386	10668.040032836949	8427.857377175415
10286.909317770363	12881.158685472277	10152.510836340387	10668.935401264325	8593.226552231177
10303.987628134451	12915.559575059679	10154.277938824112	10669.708492273527	8616.557297829711
10327.36581030334	12970.504643758139	10177.351732094628	10699.43256020249	8727.506401810506
10323.489120159533	13026.776479763455	10179.931596136268	10697.654471119671	8707.779592596109
10313.333877750309	12992.536578369141	10163.760340992694	10687.43356644247	8704.522117627877
10297.82922247732	12968.417857530381	10146.296144469145	10676.224092654304	8791.40255669021
10281.96269846199	12913.811824544271	10148.951030148033	10675.877513212316	8718.082500096647
10266.279357985795	12891.82599758572	10136.776320608693	10661.0088153796	8674.091214887452
10251.608528125946	12834.97666829427	10119.847603500497	10641.5986030289	8548.465660738657
10250.017003763038	12868.894869656033	10120.326087873904	10645.139270730517	8559.192872039217
10256.111358401753	12839.625814819336	10131.66779806057	10654.683445787057	8544.458045788764
10273.365502381665	12884.065818956164	10140.271503782837	10658.575819423944	8456.553045591265
10293.111098701856	12848.043798149956	10138.276762410664	10650.660290170083	8558.769876870765
10308.92112407913	12902.09254353841	10150.838299383886	10671.746187416238	8652.546834712595
10315.811226735754	12976.893602498372	10156.407792375567	10676.081082950084	8708.958791132023
10304.409170048939	12931.452941216363	10152.53977093578	10671.132480494218	8665.719236915575
10300.268243816827	12939.799849785699	10147.05292586565	10671.513142738575	8748.24488491774
10291.880567449061	12922.560827975803	10143.455476433512	10675.40682660625	8744.125820928104
10292.132355410178	12908.765407647026	10153.963162732814	10677.880181179085	8743.631935237812
10282.843347553073	12858.072370741102	10137.026001523964	10658.43337946372	8642.96728762497
10290.18252282658	12900.17591518826	10133.479347375185	10657.084635687856	8707.400611050158
10293.324322754326	12943.250257703992	10144.901420235585	10669.460560641955	8720.191575173461
10302.583359260525	12914.401059807671	10155.421967261867	10671.951229231421	8660.164014701384
10294.531696733498	12913.589843919543	10142.838819016255	10659.213282003433	8701.361151900432
10299.19468793491	12913.454734632704	10137.443357384453	10661.984723383224	8738.489198458174
10297.41337755373	12920.51080678304	10150.886259331686	10674.346464004007	8735.128083641066
10306.285709143212	12884.490028042263	10151.917984773905	10670.861980375224	8652.524683363055
10309.136936375351	12929.780891248914	10149.385396429436	10666.84640583402	8744.473119633949
10304.69097556355	12943.492366875542	10147.934357522994	10669.920116175848	8748.603655606663
10302.301696801414	12918.901496039496	10156.017163494	10680.092059833767	8721.271123941917
10300.025783007344	12915.085540093316	10159.93572393418	10678.116806255774	8772.585878986089
10294.161501826717	12922.816649034288	10146.437726026645	10669.25047455674	8685.766229626233
10285.574732453939	12918.679493543837	10132.647992413626	10659.123161552472	8730.698379385287
10277.220842769728	12884.743318684896	10142.744553862618	10667.047720825938	8722.473330368068
10277.176212799048	12876.406057400174	10142.991425916607	10663.737205361671	8676.383623133017
10275.238784207113	12838.818109469943	10129.843057488599	10649.748698470836	8627.77004547907
10287.583663444711	12844.724514770507	10141.249244587303	10662.690968232997	8659.281199364983
10310.908704745996	12919.18272535536	10157.896369520422	10676.224355931421	8658.904245399566
10332.426847210352	12899.612363688151	10166.304671376567	10680.550632402746	8692.827466587192
10327.019830712736	12937.419101630318	10160.748973872873	10676.903903922494	8732.531878210386
10312.605461812425	12969.643313259548	10146.529694785402	10675.281948676562	8792.534067019333
10301.618922461641	12944.3752597385	10154.063577582774	10685.597802621183	8773.806282398007
10296.737413526347	12883.29825914171	10156.37122552423	10679.068580382045	8617.832876812776
10292.82748509327	12913.014237128364	10138.617930969413	10660.941990425952	8664.039692391216
10287.895900041753	12913.532578531902	10137.903563159269	10658.525159925905	8647.828856686512
10287.919528768689	12900.943948025173	10133.240772618987	10658.648715315194	8628.197980503208
10283.576376667195	12893.870891655815	10140.179296556513	10662.912693798558	8644.076067873615
10286.283907229348	12891.571764458551	10142.398907169632	10659.821606777814	8652.165896207249
10269.538647787847	12903.611312188043	10138.897510303073	10660.564315349322	8589.889769588608
10260.315542004762	12913.81705423991	10125.294979003707	10648.613729525014	8590.294352336103
10249.123789938849	12853.991405571831	10132.791529484783	10657.152792343366	8581.301691472223
10245.352351733527	12874.104355875652	10127.51531915241	10651.853897222953	8514.57083324229
10248.080428930052	12837.604828219944	10126.592333725604	10643.329010407706	8555.251650890672
10254.916731128078	12859.398305257162	10133.728318560818	10656.759122695414	8461.76285919347
10276.693367372041	12874.915874226888	10139.292477681984	10661.751441462562	8615.39465037886
10295.395083866211	12904.139693196614	10160.179290186761	10676.307748985235	8549.45298176173
10308.884129280963	12941.89752298991	10170.16813456259	10684.313662161727	8562.165978948755
10306.691931668547	12952.130260891385	10157.910332413436	10677.263143658258	8636.016691959663
10318.096203972118	12970.147407362196	10164.266440527224	10696.948950060898	8786.297112968825
10306.474978794018	12951.57043524848	10139.98071040244	10675.03336435261	8655.029247553131
10319.59170109652	12915.973596869575	10148.280943057607	10671.703308512251	8663.390755710832
10325.889027762816	12958.96156378852	10152.822160026466	10674.974452073731	8775.594212858688
10315.118055727235	12923.335028415257	10140.524589429717	10656.658433010529	8670.142561572758
10312.113770618547	12998.496763102214	10140.214278733152	10667.01787178705	8824.166899584246
10297.310263302255	12938.501590983073	10138.8154180428	10660.535949088013	8684.947833877011
10283.688006538332	12909.501236979168	10129.124902463183	10650.244588581661	8632.50521603714
10266.512609201183	12909.042653401693	10118.539873050857	10643.178939867974	8640.022595876671
10254.68197763986	12894.724712795682	10121.332395022517	10648.767852013852	8563.806265222021
10255.994139584007	12831.67328898112	10123.519991862642	10644.56086526239	8399.951924493103
10272.405613833225	12879.386612616645	10122.608772958973	10640.15332798832	8486.840418909174
10285.308153197542	12921.818369547525	10133.922054248784	10649.218745047858	8536.013118146413
10305.200849897037	12939.424113294814	10153.432260979063	10675.91817755355	8601.391837036343
10315.805826834543	12959.940217081707	10158.981371562722	10674.054764222836	8636.370778646813
10324.643010775026	12975.196659003364	10164.29621264539	10682.46885353515	8627.662783749132
10316.207958592413	12982.375128173828	10147.422686446602	10669.100199245917	8714.9692203699
10312.785618181906	12965.391429985893	10145.952560878899	10679.911314626874	8748.253506369927
10305.174480829943	12928.042949083116	10157.649186144836	10682.175533006171	8750.078516108239
10297.634996959721	12928.79425760905	10143.594141739706	10669.493773918848	8663.86035537063
10279.700504345074	12920.315520392523	10126.039925302723	10647.448341920113	8698.770433540803
10268.915717711832	12929.53814646403	10122.053398122993	10648.75399568923	8698.249328613281
10263.497786429074	12891.07872789171	10124.775838697195	10647.197772441412	8594.994230805494
10275.497481401808	12845.235174560547	10133.655003320233	10647.848422664796	8459.65467254061
10286.817779480109	12890.533367072212	10128.755013690985	10646.486262526798	8578.028452415268
10297.127732598274	12933.659511142307	10135.498168895549	10652.726854234252	8660.086860170873
10304.72527903892	12925.955312432183	10139.175434397135	10667.008393350941	8747.860565776464
10308.42186314807	12925.01253390842	10155.18343928353	10675.169957954895	8709.699326401938
10306.41625463678	12946.130547417535	10146.887217282569	10667.916832233297	8704.085069639958
10288.204819037344	12925.732420518663	10135.757526159772	10659.889844683832	8685.736018589565
10279.664403302877	12934.559251912435	10134.620498377306	10664.926228676075	8733.80449291761
10272.317153142703	12907.606027560763	10140.686071185157	10669.251147977375	8647.75260308113
10274.482460204263	12890.89234008789	10134.133675899886	10655.824022574412	8594.981445365025
10277.711379875333	12934.783598327636	10132.259501081266	10656.037163618646	8570.67642642627
10287.590132471487	12921.631147257487	10138.090962537104	10668.024925654192	8630.125845510249
10279.508904971128	12891.621888902453	10137.65969175579	10664.530115216547	8635.410708639174
10278.26829314551	12885.896408759223	10130.70151623968	10652.374815249712	8590.34711218619
10279.355003811608	12882.762706163194	10127.80140170359	10643.347235813102	8554.029054375811
10293.00910022868	12900.856713528103	10138.117081503357	10662.320386605275	8652.236625842095
10300.716400941443	12909.40907796224	10142.858220781154	10667.592271219506	8656.340034314155
10301.784027320493	12923.114419555664	10151.001566560717	10675.470684695956	8627.947739829295
10284.504081681585	12955.14535217285	10142.111803467693	10665.478551457289	8644.921516011382
10275.532876966528	12938.85692952474	10139.441143199176	10673.50692196329	8618.07305220113
10269.37504013927	12901.036133490668	10139.60397593906	10670.849413836117	8569.482905245073
10264.589720696715	12881.986744859483	10127.75145240283	10658.8450184913	8544.875525679729
10249.719124464218	12871.593039279514	10114.573282496083	10643.452914250964	8534.235143402153
10253.333652002362	12914.466617160373	10124.375487086922	10650.16518005707	8554.868361665132
10249.891467367577	12843.47777879503	10119.053055251223	10645.315922248816	8591.52839117001
10258.523967568119	12865.881673855252	10126.228234360668	10650.119147310392	8450.420939407742
10277.060939584562	12875.146558295355	10130.821540866733	10650.522807587475	8508.970597626625
10289.392396661135	12915.771519978842	10145.43797663655	10668.858057977703	8619.669987584966
10290.004080175924	12929.04986673991	10152.47910134354	10672.260745335649	8641.846023848462
10292.525751529945	12936.073294406468	10150.105906869458	10671.891434392319	8657.92399977981
10283.852178698453	12934.246527777777	10133.995655531015	10659.567905829492	8673.113545763308
10268.525650716001	12919.959285481771	10125.829501562977	10657.203907297024	8657.159607826536
10256.09001257924	12923.481246609157	10128.372529830342	10661.098357261142	8633.880273080324
10251.93865477346	12847.423997328016	10131.546879976368	10657.045263820439	8562.406531000712
10252.29025547955	12821.842014567057	10122.038058169366	10645.669454003651	8539.387866809733
10245.621939597528	12847.101900906033	10114.555755329093	10640.402336251042	8578.861572370677
10245.399451482355	12863.172828504774	10114.841537307633	10641.27134978284	8571.595062991222
10243.621977352985	12819.501803927951	10119.220911236718	10648.017812007616	8579.419436653387
10254.433426759071	12828.763855150011	10134.424357511052	10653.338896953413	8438.424198879433
10249.856262539817	12847.771591186523	10119.917345111535	10642.348439891177	8508.820082410068
10278.445913855612	12927.277270507813	10143.974148961412	10667.516633963662	8594.766813924924
10286.613820438582	12942.958781496684	10167.399182362795	10691.002134857576	8613.145050331155
10264.44983313794	12856.772772894965	10154.46943275772	10677.392777590225	8483.08599732706
10289.557963117037	12863.743193223741	10165.088853452724	10677.208674335507	8537.848747108972
10300.667950844543	12907.66216345893	10163.501012889988	10678.001411979629	8666.679943038756
10283.620541175933	12951.81766696506	10164.224897904829	10678.192840673446	8648.467832161514
10263.732558722428	12956.471324327256	10138.319237305881	10662.51119778461	8639.312302344842
10253.272211177113	12916.056718614367	10134.904917925754	10665.249221593946	8601.207761098103
10245.440326956013	12905.110248480903	10129.76418921824	10652.996422147793	8583.707886897759
10237.930731378283	12874.181341807047	10117.590292220304	10642.345960804429	8488.392495002681
10240.331747591015	12861.467377895779	10124.107062581214	10648.488492547309	8517.063714321223
10245.504077363596	12872.389678955078	10128.02164142918	10652.996940071152	8490.517141214132
10250.018767205005	12851.11103346083	10134.49599939806	10651.839913044623	8447.220316481467
10259.128978266346	12894.503590096368	10125.688005001848	10650.472519486857	8496.059820034008
10255.379007887917	12880.514599778917	10131.501618514001	10655.636134344128	8593.5405969669
10257.00226525713	12921.244259813097	10129.94993703899	10656.788202153673	8600.21659522787
10247.538352107811	12847.093063524035	10122.568708417468	10640.28785019783	8560.36930256251
10244.326535915623	12887.286432732477	10124.967738503396	10645.48687705231	8499.940624138575
10248.499078900391	12856.205369567871	10116.666400994955	10642.450602785397	8602.58876331743
10267.903851266698	12885.615243869357	10139.574418202837	10656.120079268238	8537.590881452708
10282.750342981784	12866.196672948201	10145.601406341566	10656.459835935697	8513.802415608128
10294.571141956212	12920.468652004665	10156.933748116942	10673.499918820236	8641.81612413311
10295.976083015314	12981.626963467068	10154.09376134612	10679.726121211044	8676.731391420873
10284.814239283933	12957.459120686848	10156.893978475018	10681.049708262211	8678.989197460181
10269.355916291792	12952.312443372939	10138.392905370974	10665.535644849602	8591.123838611806
10261.460186195058	12937.584770033094	10130.834086788658	10656.97299762948	8662.385708045631
10259.928752577525	12953.07049899631	10135.490896231973	10664.613084437708	8537.69103137228
10266.825084559465	12925.339024861654	10129.408888569958	10652.741577572906	8524.167290666222
10275.588919750646	12891.180672709148	10127.830126992936	10646.8977339951	8526.624907922007
10284.278068907912	12946.017485555012	10131.898688109904	10652.100016052016	8629.39386506335
10297.170663103701	12945.346275160047	10148.460861361566	10668.775747002397	8637.363973432071
10313.822294482685	12927.372622850206	10162.26033959931	10675.477791957805	8588.818359742681
10316.43971538919	12978.905794270833	10152.355104380318	10672.846027490334	8702.869852207203
10329.224655830723	12967.49320924547	10171.420382885752	10689.368435484124	8765.243556142468
10329.622203868355	12972.36851993137	10170.212083259019	10681.720681317887	8696.05374279449
10327.732162771388	13038.394768608941	10169.831727791066	10692.647754104335	8759.216785187975
10323.303509663067	12996.84735039605	10165.200504046385	10693.301723854951	8807.515903006733
10306.499228329954	12977.544071790908	10161.66890789021	10686.246622957171	8765.999220724976
10274.52589412721	12975.349457973904	10136.499268871981	10665.371458280746	8726.615238314447
10262.484221972096	12981.8054751926	10141.280185256255	10675.174768501487	8656.305095364018
10250.796072067009	12894.486310916476	10125.546602693132	10654.211345388523	8579.680455035474
10290.926909439126	12929.441497802734	10162.101342444997	10675.058205572774	8544.785555342183
10344.215123732982	13030.50033654107	10194.077312259542	10715.620539410706	8685.34508027226
10305.019893720133	12906.844107394749	10153.696556393	10669.800709939149	8536.539998302362
10332.273707737628	12939.517955186631	10172.577134404142	10680.939695497003	8664.11084840548
