std_dvars
1.389542000000000055e+00
1.326975999999999933e+00
1.331844000000000028e+00
1.262688999999999950e+00
1.276475000000000026e+00
1.236086000000000018e+00
1.250115000000000087e+00
1.338719999999999910e+00
1.280623999999999985e+00
1.227743000000000029e+00
1.287284000000000095e+00
1.236301000000000094e+00
1.227046999999999999e+00
1.272108999999999934e+00
1.299352999999999980e+00
1.237924999999999942e+00
1.230711000000000110e+00
1.287984999999999935e+00
1.220183000000000018e+00
1.306013000000000090e+00
1.321620999999999935e+00
1.250331000000000081e+00
1.254126999999999992e+00
1.179176999999999920e+00
1.220242999999999967e+00
1.320259999999999989e+00
1.199227999999999961e+00
1.173578999999999928e+00
1.156303000000000081e+00
1.150956000000000090e+00
1.256278999999999924e+00
1.262686999999999893e+00
1.348753000000000091e+00
1.171211999999999920e+00
1.191062999999999983e+00
1.224463999999999997e+00
1.165046999999999944e+00
1.179532999999999943e+00
1.112035000000000107e+00
1.230059000000000013e+00
1.246769000000000016e+00
1.246477000000000057e+00
1.248248999999999942e+00
1.165127999999999941e+00
1.157191000000000081e+00
1.222091000000000038e+00
1.282121999999999984e+00
1.164692999999999978e+00
1.209750000000000103e+00
1.144296999999999898e+00
1.211948000000000025e+00
1.268715000000000037e+00
1.188125000000000098e+00
1.201516999999999946e+00
1.275020999999999960e+00
1.247246999999999995e+00
1.197856000000000032e+00
1.153073999999999932e+00
1.246399999999999952e+00
1.317766999999999911e+00
1.250520999999999994e+00
1.195446999999999926e+00
1.299209000000000058e+00
1.250080999999999998e+00
1.178908999999999985e+00
1.273090999999999973e+00
1.169273999999999925e+00
1.250123000000000095e+00
1.312025999999999915e+00
1.220877999999999908e+00
1.195672999999999986e+00
1.283131000000000022e+00
1.258734999999999937e+00
1.236189999999999900e+00
1.275001000000000051e+00
1.247090000000000032e+00
1.184920999999999891e+00
1.184247999999999967e+00
1.280005999999999977e+00
1.323182999999999998e+00
1.248566000000000065e+00
1.214477999999999946e+00
1.240444000000000102e+00
1.178730000000000055e+00
1.170271999999999979e+00
1.252957000000000098e+00
1.249940999999999969e+00
1.206032999999999911e+00
1.130552999999999919e+00
1.140314000000000050e+00
1.206946000000000074e+00
1.230242000000000058e+00
1.206321999999999894e+00
1.205489999999999950e+00
1.192001000000000088e+00
1.225025999999999948e+00
1.216634999999999911e+00
1.142881999999999953e+00
1.178787999999999947e+00
1.154180999999999901e+00
1.252750000000000030e+00
1.242928000000000033e+00
1.199408999999999947e+00
1.210193000000000074e+00
1.235038999999999998e+00
1.222153000000000045e+00
1.181758000000000086e+00
1.273978999999999973e+00
1.207219999999999960e+00
1.209737999999999980e+00
1.249732999999999983e+00
1.202426999999999913e+00
1.229208000000000078e+00
1.322791999999999968e+00
1.313334000000000001e+00
1.216150999999999982e+00
1.268165999999999904e+00
1.165526999999999980e+00
1.131302000000000030e+00
1.254623000000000044e+00
1.230612000000000039e+00
1.157539000000000096e+00
1.224834999999999896e+00
1.201473999999999931e+00
1.293279000000000067e+00
1.304275999999999991e+00
1.200112000000000068e+00
1.186298999999999992e+00
1.267827000000000037e+00
1.220920999999999923e+00
1.196115999999999957e+00
1.323946000000000067e+00
1.266718999999999928e+00
1.222593999999999959e+00
1.275630000000000042e+00
1.244839999999999947e+00
1.249257999999999980e+00
1.300991999999999926e+00
1.270713999999999899e+00
1.214498000000000077e+00
1.278003999999999918e+00
1.278975999999999891e+00
1.256804000000000032e+00
1.099089999999999900e+00
1.132611000000000034e+00
1.182425999999999977e+00
1.173354999999999926e+00
1.143650000000000055e+00
1.165561999999999987e+00
1.274728000000000083e+00
1.236113000000000017e+00
1.218852000000000046e+00
1.234720999999999957e+00
1.261976999999999904e+00
1.299131999999999953e+00
1.312519999999999909e+00
1.352220999999999895e+00
1.282607000000000053e+00
1.226750000000000007e+00
1.304065999999999947e+00
1.338737000000000066e+00
1.481746000000000008e+00
1.220825999999999967e+00
1.197823000000000082e+00
1.230053999999999981e+00
1.220493999999999968e+00
1.241557999999999939e+00
1.156263999999999958e+00
1.218601999999999963e+00
1.256793000000000049e+00
1.289964000000000111e+00
1.334581000000000017e+00
1.341931999999999903e+00
1.284469000000000083e+00
1.193621000000000043e+00
1.160323999999999911e+00
1.181953000000000031e+00
1.103833999999999982e+00
1.092729999999999979e+00
1.189842999999999984e+00
1.228277000000000063e+00
1.215605999999999964e+00
1.265765000000000029e+00
1.268644000000000105e+00
1.198242999999999947e+00
1.121126000000000067e+00
1.196903000000000050e+00
1.174814999999999943e+00
1.204515000000000002e+00
1.157402999999999960e+00
1.281179999999999986e+00
1.288488999999999995e+00
1.362754999999999939e+00
1.372133000000000047e+00
1.280634999999999968e+00
1.200485999999999942e+00
1.232858000000000009e+00
1.268963999999999981e+00
1.215060999999999947e+00
1.202754000000000101e+00
1.270277000000000100e+00
1.295732000000000106e+00
1.258834999999999926e+00
1.240062999999999915e+00
1.282276999999999889e+00
1.260747000000000062e+00
1.152849000000000013e+00
1.209605000000000041e+00
1.162690000000000001e+00
1.225168999999999953e+00
1.283336000000000032e+00
1.257268000000000052e+00
1.181559000000000026e+00
1.201322000000000001e+00
1.194266000000000050e+00
1.255012999999999934e+00
1.314523000000000108e+00
1.218290000000000095e+00
1.110309999999999908e+00
1.250226999999999977e+00
1.150824999999999987e+00
1.174981000000000053e+00
1.303774999999999906e+00
1.271352999999999955e+00
1.195019000000000053e+00
1.172245999999999899e+00
1.234898999999999969e+00
1.182458000000000009e+00
1.167645999999999962e+00
1.168722000000000039e+00
1.245627999999999957e+00
1.243217999999999934e+00
1.265563999999999911e+00
1.153265999999999902e+00
1.226466999999999974e+00
1.305422000000000082e+00
1.276084999999999914e+00
1.258410999999999946e+00
1.201130000000000031e+00
1.332135000000000069e+00
1.640139000000000014e+00
1.556049999999999933e+00
1.269837000000000105e+00
1.189748999999999945e+00
1.191743999999999915e+00
