global_signal	csf	white_matter	csf_wm	tcompcor
11320.253105588972	14290.37324231238	11366.828668101767	11769.653117038637	8557.944012215467
11334.145393738592	14352.995856789981	11368.55206669237	11768.033506298663	8491.065565900104
11335.718773223929	14326.39151383422	11367.299854939642	11765.65339442031	8551.200621690208
11340.431935909764	14375.192304528278	11383.28672270926	11786.065874304912	8646.612527230116
11335.812882999438	14368.816956346907	11382.14891339313	11787.764900262726	8660.246986714805
11338.097908564521	14305.070059305566	11379.904549576186	11778.402247412792	8510.344475226673
11334.876063764003	14326.642420151655	11380.331877571462	11780.56155317484	8586.634089821917
11331.74945378618	14333.515519788503	11372.82085416129	11775.91177469742	8590.12770527165
11333.049929933417	14376.486462995525	11386.282190262427	11787.227645351411	8692.270735391756
11332.693727980146	14340.919178526116	11384.788842271328	11789.421203142194	8691.014071140444
11334.624454267207	14266.757533080743	11378.468557757778	11776.189850987068	8502.352995148325
11355.400436476712	14364.149570787044	11385.733193601376	11784.492780745231	8537.175059013056
11355.514234251415	14369.825786463745	11384.43233534748	11782.258543214186	8664.656481538168
11346.821715112734	14304.57357749061	11384.21561650529	11781.935343954452	8667.419555192653
11347.920229023426	14255.03432111423	11385.863119463622	11784.080420634393	8601.008294572288
11334.893350503331	14369.812139720869	11384.262933403113	11781.981994511134	8590.265492322967
11323.431731951267	14397.032816933244	11376.451866926733	11782.619000594512	8588.08836072596
11322.221531794996	14316.47297188449	11384.093056759157	11786.205970127457	8502.416353388531
11336.196522762822	14316.213826289262	11382.6626080277	11783.059350668378	8380.83481271325
11361.449007129873	14360.532987394601	11387.476269835808	11796.75337065399	8565.183013674108
11371.251990528126	14320.635197710199	11395.87126422041	11785.534792983353	8596.252023507715
11367.588185618244	14325.05421108236	11390.692653869506	11789.91369534689	8718.12738550698
11347.519881768903	14367.362776422135	11384.1134680184	11786.881557348668	8736.805465366395
11331.596547810952	14374.38210755175	11385.583945523222	11786.77274535603	8643.018729530893
11325.923706454128	14273.483641641524	11384.941578448985	11782.914708477485	8582.78383965686
11335.062394125922	14349.962866897778	11393.919935662443	11798.381921056958	8657.807178950115
11326.887171404094	14368.879423097576	11383.477315047425	11788.408884698967	8602.487741907631
11331.070935711608	14294.398148714734	11382.067238394184	11780.07226865762	8495.34561785566
11324.175536861696	14285.026683758591	11370.470804287788	11776.322822390463	8594.554711175933
11309.64685057818	14322.202339035775	11373.59796537681	11770.002736983643	8624.624249664555
11297.667609220105	14374.394546860014	11371.789949752798	11778.939509773163	8502.667935862968
11295.945753700755	14255.399415935703	11362.968678017203	11758.923895932026	8361.76685310922
11313.376465093057	14286.259117809403	11370.21184413753	11773.654963020881	8474.694251759847
11330.873743484648	14325.24569382143	11388.426195696407	11800.26783869477	8790.679888692715
11302.141655805777	14312.202915513606	11366.108987387659	11779.286264422315	8617.30567544689
11312.046480166575	14206.09839335488	11372.621004502033	11770.607505360376	8534.972776341632
11316.498245258383	14305.121674442535	11363.274030442344	11761.378014453643	8448.385860685023
11314.724462965047	14336.89510632293	11370.688143194486	11773.363958083657	8453.658817669628
11313.632025685416	14328.137492070113	11382.030806661696	11775.008637137074	8484.375226406935
11322.11465693241	14379.688578027593	11382.164268488508	11783.560283743696	8504.644129981065
11305.531332559895	14262.983015367747	11380.780714923758	11790.192811471854	8507.908365662117
11278.301977566984	14245.399959476403	11353.966430231918	11759.526722254295	8292.43683708625
11293.714426385013	14256.180727439158	11359.966013089757	11758.080694541803	8323.092242133907
11311.017904457998	14313.553831915111	11355.563767909682	11758.35120809567	8461.304618264796
11308.50159251971	14260.620230360104	11364.149569963492	11763.060294372588	8531.876860114617
11288.533423722298	14280.818361248203	11364.6641549376	11767.505463132293	8400.417630594146
11285.308384312872	14313.24243804073	11368.622227612816	11781.907547784669	8432.698916601166
11281.165741580307	14279.85567573879	11356.637790589903	11765.27271129058	8303.279387348453
11294.471223383207	14163.912333066506	11346.554058627993	11746.985006020486	8296.101878704289
11280.006066790018	14262.904996828045	11335.773798525213	11735.398090898041	8350.3797562731
11284.027357186284	14344.076504056105	11336.790086145587	11742.467394507225	8391.014745085802
11284.276837440604	14281.262644423854	11345.420626104642	11751.229131894588	8385.606088539062
11290.682890328599	14255.381416964714	11339.616154676503	11741.344837650606	8368.053447059694
11297.742361685181	14270.357515222886	11341.959581926876	11740.606930502245	8393.38270360435
11293.98561443482	14341.791772710698	11342.736312156261	11746.403415825305	8441.350094191426
11282.566174127165	14272.976874075886	11346.853018947815	11749.822053400492	8444.263672836429
11272.165292500053	14258.038370351962	11351.11151909137	11757.126578022304	8418.108996240879
11281.40904469822	14306.043190412205	11371.461047676072	11772.264221780264	8299.29201774287
11306.315089448575	14294.764414599484	11372.59374094556	11766.547230199289	8285.832298266403
11324.983297259552	14271.89465207151	11374.862142859965	11768.213299763704	8426.52033171615
11336.975737794104	14294.73962667714	11380.80345984142	11780.228716160673	8588.956704749131
11331.235163798216	14339.91951039502	11379.15193671177	11782.426236142988	8652.487103327308
11333.673589293145	14319.03239889706	11382.762961266093	11778.062233953848	8549.12776579508
11329.411867914097	14276.163920136669	11374.834187276767	11767.967605318474	8611.952746662668
11321.395419137833	14284.305650637887	11360.714183722488	11759.838358737856	8644.773394806405
11309.000635148568	14275.001767287778	11357.914634246723	11762.073644377675	8665.122606652732
11299.104855190844	14355.497896706662	11358.057259290184	11767.695796423699	8558.242569006943
11292.653622564429	14246.524329768423	11350.767422717887	11753.143625409375	8442.814117673548
11298.676278093668	14249.286595649426	11345.871851812402	11744.497092306356	8473.342061224217
11290.392736485888	14290.82184228141	11335.024750023376	11740.992131057938	8512.158357003065
11281.56649583688	14297.813547431966	11345.054890525236	11746.12692006061	8458.879224867162
11269.588232960341	14286.650038463076	11339.447591379054	11742.313032592832	8368.756514684166
11282.14757543156	14201.094141811362	11348.613609473447	11743.306503980446	8264.900914679893
11313.684626035909	14315.137714356717	11357.785993744534	11758.67081602679	8410.52227413984
11311.342430473595	14342.662676642924	11356.526193218784	11756.424534018812	8448.916626572027
11325.138039878542	14249.027201386669	11367.356064943711	11763.365077915367	8432.139290859544
11321.326927593836	14276.39818680317	11368.671336343139	11771.686903957692	8548.815477529386
11326.964237611508	14348.534401818004	11374.820539437189	11778.027580529897	8629.761652754962
11313.775013903707	14394.430878075796	11383.024522695201	11789.265060329115	8542.191289306269
11311.682498155757	14261.333195444873	11375.098300926122	11771.023583654614	8409.284852978466
11311.64378081797	14289.571682747062	11364.113030195076	11768.897984785788	8484.359352496387
11318.10939451964	14329.631520771309	11371.801942111508	11782.854253876572	8535.76406324433
11299.282801118545	14310.984435566856	11355.881806304787	11763.490149814957	8431.182570479168
11312.374155196021	14252.231530543178	11361.05018493282	11760.400087333564	8372.850054745559
11301.929374305473	14270.656515682445	11348.216548824503	11751.736825857424	8420.458020292454
11291.259121277637	14322.574659889007	11351.544947227432	11756.990467680633	8377.544329405993
11284.873250818637	14348.87253736413	11361.066101815037	11765.394955905118	8426.489977236492
11281.231057470168	14320.16832684373	11353.898214678466	11762.223540538414	8388.247383356482
11283.107145041988	14282.268151949129	11354.26353642881	11758.24886518185	8242.164573036753
11290.712049415193	14304.430916944733	11346.393398745351	11748.276731072447	8321.155951498387
11287.477905184649	14295.804608201126	11345.62210496631	11751.87071729293	8399.99642115434
11288.596153990044	14279.4520391674	11354.824409963308	11749.987113603001	8439.44887323457
11291.35153511023	14305.06120780301	11369.802489905123	11770.467975415875	8455.393956589118
11291.917041698161	14298.622361907568	11369.787682767985	11772.127054526389	8407.799915946402
11287.248507506898	14219.328462488511	11357.42326086434	11751.222781352932	8328.508404603042
11296.753870347633	14305.608263566975	11362.522923331284	11759.093343658373	8426.972873421026
11298.757399095131	14303.744169659627	11362.137944144972	11760.094961222507	8425.286031912206
11304.480750119494	14386.837739832261	11369.612721685615	11775.55154617685	8511.645833507011
11308.759690545301	14286.535086473235	11373.803225907617	11775.212282304998	8388.8735321231
11328.428287878321	14271.65844195822	11367.230594730185	11761.48048291204	8449.92654941838
11327.457707553027	14311.193316291361	11367.14712036709	11764.388805221948	8539.065243939656
11334.735312842551	14390.068722151735	11381.442966371153	11785.334071025489	8638.368419622406
11328.802295933276	14292.787314958889	11378.462485644597	11779.827023599553	8682.582702942205
11327.56378378196	14289.896452842771	11368.690444791951	11769.371914588939	8531.340446248869
11333.437904650396	14318.483946661205	11370.624420021968	11768.704820558407	8615.137882750596
11317.404027854405	14287.978587118865	11362.593450791917	11761.355993599347	8601.365461520063
11376.220570459616	14353.147369150616	11422.638830163072	11832.78133191018	8826.280128913972
11334.758763569407	14319.331902311282	11368.997111119214	11776.498600033707	9259.701263725467
11327.371465581386	14192.32547660496	11350.28469525554	11745.923367608415	9162.096111694584
11358.508406657143	14279.024875182326	11355.13123151248	11754.67051196984	9265.067090352377
11339.90376633635	14284.855248180496	11361.695996315995	11760.974903656905	9069.903512292567
11352.574642070389	14295.707212013967	11376.625118695476	11772.9576468424	9350.130696006712
11340.060057177987	14332.195104574608	11367.728278542723	11769.233671535228	9404.36723982648
11344.087374381357	14285.462341776894	11372.627431446366	11771.599602367587	9234.05109638121
11348.116569360169	14319.998037665091	11360.650052812078	11760.877847247348	9374.623074291198
11324.543800773332	14318.347932391154	11350.601062880121	11750.872065027497	9357.887900678123
11323.769683105253	14205.067876869456	11341.324427002117	11732.421704348882	9105.650229806048
11337.355106044884	14277.478188439098	11343.170111688985	11734.762145907765	9101.736371110126
11330.813699553992	14311.462567692828	11349.06377091411	11746.181061365152	9034.290457776699
11322.394624649984	14235.914953519621	11341.187036248051	11736.053638979023	8593.389829272759
11333.308948857353	14270.703565514606	11344.701032436626	11737.295192808675	8860.053374400566
11337.89407255588	14283.920078911744	11353.787788993028	11747.518757343063	8711.667516190444
11331.209106918728	14296.767720761507	11347.10873139395	11741.49364627851	9039.699221355158
11327.013498677261	14302.662573382677	11347.960663891288	11743.6550275303	9133.568734617156
11326.467270088491	14207.904162941077	11366.583455019518	11760.347645002808	9175.023413279774
11324.021520623817	14381.47999030306	11368.144885196287	11787.688627663523	8748.000471384932
11336.080964550716	14291.624481484103	11397.604518527689	11806.025162030233	8549.375617252133
11355.578099313027	14307.161753154473	11403.62434149528	11795.92442934926	8411.659493857283
11363.69987086668	14276.067487087395	11381.241715928307	11772.963858413512	8600.701127128292
11343.886667063527	14223.909508902703	11362.07334273294	11754.41857018036	8672.310983406625
11337.080462036763	14275.430103741033	11373.22705934181	11770.522276742644	9329.432121763772
11305.573346005209	14272.015139411478	11348.863004307608	11750.889099709952	9564.271958954741
11276.048883347588	14210.550154664023	11334.298215509827	11741.711792963804	9203.656422188611
11258.781070443467	14233.057858557348	11331.884108601915	11748.124288894793	9484.247783070075
11209.267095225374	14171.655384268603	11321.33774898475	11726.96293085874	8966.083231756938
11160.86971910668	14183.569590068535	11318.091433503863	11731.33341521407	8491.016291461727
11125.766083734581	14104.01255575897	11311.181097934797	11716.544633923322	8131.024418329998
11117.008910191213	14115.484129142273	11311.896327980128	11719.546598943258	7768.982427693189
11122.863763210615	14155.215860898537	11307.685935886664	11719.300734494656	8292.531667160407
11123.983719326774	14075.551510237672	11299.027699507174	11699.808327468305	7666.111924842897
11131.711939654524	14040.268202837775	11283.02208735954	11684.44516973132	7847.303979182049
11133.568557662134	14111.1949874995	11273.088677167732	11675.769719831851	7864.029681942327
11143.853182855468	14144.478532483816	11272.3637050801	11673.032561269521	8003.790860742089
11149.28897354103	14093.508286732236	11272.243242897863	11663.968687742963	7811.058217515402
11165.074581243338	14078.568400897639	11276.094971793773	11671.399622945239	7978.264343026014
11184.3178058956	14160.527089931165	11288.493476975711	11684.68262234001	8032.318431054092
11209.590748916957	14177.228811278672	11302.004427456486	11702.617130439638	8214.624537075631
11230.19366945169	14122.282304924773	11319.149868430757	11709.839438497762	8306.925522768594
11251.120746298457	14095.903626268782	11331.840154337868	11716.611586942916	8350.39829399295
11253.55057549895	14206.666886039402	11336.868359206259	11731.414817813738	8384.574934908238
11261.859574410732	14251.842937030451	11341.235179651612	11738.380953150674	8477.470863348488
11259.869955738952	14184.44504026135	11343.4739858945	11733.305352173735	8326.835228276446
11267.911019084922	14231.582521092252	11345.393943596273	11742.71341581294	8363.755259047097
11274.582715992905	14242.060743873382	11335.852185527778	11731.407315421207	8680.063390269706
11291.389486669985	14303.993741789132	11333.574554463938	11738.839928339487	8893.481972646325
11298.46595837749	14212.796876873203	11334.854462472475	11733.968576345706	9003.337375671883
11314.480321812976	14246.729332340952	11332.73571964606	11730.052468196356	8923.507298415268
11318.222429425743	14245.739103273358	11329.64676823169	11722.105024839218	9074.034415665294
11308.422218682304	14220.10312537464	11326.66875994342	11726.884545745334	8970.419649958416
11315.313148430429	14267.016060831602	11337.815153362457	11743.922484173847	9369.199783970282
11310.773711257189	14261.75321097996	11332.103286506514	11731.510513033318	9156.521763524
11315.791684368513	14263.980637025956	11329.86686837215	11723.755668172731	8920.757294445502
11307.584664449147	14226.91446492617	11324.62394756541	11717.138727713482	8760.610203018809
11304.304087965262	14251.869059765126	11328.26292998712	11726.405168444076	8721.309827181189
11300.114686622192	14241.035668726772	11334.252100794683	11729.97526347873	8766.170647647517
11299.894204579294	14326.04104840603	11339.994726858828	11737.399101437662	8514.179602001159
11312.940036810787	14291.324710621553	11353.453987970435	11753.545887131422	8813.528425660172
11330.9645416602	14277.189152788324	11355.034171559082	11758.096010994808	9033.79583467313
11351.456344308452	14292.302724072391	11355.908678647722	11758.664837378554	9361.763483435157
11330.650681992836	14276.694841701967	11360.320922439998	11755.801560309448	8658.180353912105
11343.86589962202	14353.597741168478	11365.980136863622	11776.299463031952	9431.636882155504
11331.515274245352	14349.022653565078	11367.39673571802	11774.489784752293	9389.920762497817
11333.83544917199	14246.236465649226	11358.06774910575	11754.322249961371	9269.685941345711
11321.077941292351	14263.135241574339	11341.698543144736	11740.777518891162	9097.399395280543
11318.149246600651	14332.26037472776	11333.59299774067	11742.983575036085	9359.939268729357
11302.377027916029	14345.518573731717	11343.4111106497	11756.371627711927	8933.429921517722
11304.502042577322	14227.064064435643	11337.009113458387	11733.56514627003	8731.890380946214
11304.942980879554	14253.646622679727	11331.18754920265	11733.678328989326	8838.124944522517
11296.104341554601	14321.598859782109	11324.902556405868	11728.38329027013	9030.73496952212
11290.420026072736	14329.638929752438	11331.651870099902	11741.36005994518	8688.278725027069
11289.856818027072	14245.993947997422	11335.825608441899	11740.003525906464	8985.300029996546
11291.316218291484	14289.630084181686	11336.288451242994	11743.194635607457	8743.174827538467
11293.638252885512	14275.281353650496	11337.4776915475	11740.700595353343	8863.686534317141
11292.981426835575	14253.050202742867	11329.048853600902	11734.665073893464	8910.470132185774
11278.912911258392	14213.140849628107	11334.588166950043	11736.525973182454	8929.523436706048
11271.485483036857	14287.958457380915	11333.05316977009	11735.665236065022	8766.352721845426
11275.743017110884	14327.502404878816	11338.682112196693	11750.959162681274	8750.076775775693
11281.689404616089	14223.524091559602	11349.6123721225	11749.048819954593	8413.759137459112
11308.123248981423	14267.58748851103	11346.067607815332	11746.959960201428	8616.004780404935
11334.393619503575	14297.588950232777	11351.73542517098	11748.883339425072	9237.475096539752
11330.29885283133	14219.848357764047	11349.295700886083	11741.746881524548	8988.279956116716
11321.715827563405	14301.274388305976	11350.288499149212	11751.9450358544	9033.285626071836
11310.671943159165	14326.116160985453	11351.228683090982	11753.744737167837	9199.513154242291
11304.033363161267	14260.75844189578	11354.575948003974	11753.9837482929	8995.396444416821
11288.158431906633	14226.018683314018	11343.38646571956	11743.075921728021	8514.343795032037
11287.345055751608	14271.65747569833	11345.26056863035	11748.590077261733	8784.772378490417
11278.206381346577	14234.790164567015	11331.807130675981	11735.228692841887	8554.192801449162
11290.849593065921	14290.552737497002	11338.087413538331	11737.850633046159	8396.881108428212
11308.341024406292	14297.572469335688	11341.872877927382	11743.784963192827	8966.24125224788
11297.659891281899	14241.758317952266	11334.669153605775	11733.840029152016	8755.098241008976
11309.422405216015	14258.930965960179	11338.07897696106	11738.257088690176	9119.380844016967
11325.477123534614	14292.353751648418	11349.979639034053	11750.499018549977	9459.72707847037
11314.360243054909	14265.710919392382	11345.67302927646	11748.49234089757	9448.936472947036
11307.8466032112	14278.837106377878	11349.407479531204	11751.276633778345	9226.287021816843
11303.15024745708	14275.020303945712	11350.20311783876	11752.705086663444	9022.250697487932
11279.311016593709	14208.703973092082	11347.197552979997	11748.453088078588	8616.916627068249
11268.176857283679	14211.42656206292	11337.698787696925	11740.48733856157	8392.159846273282
11265.720153945582	14266.520269603681	11333.118504056718	11739.939563270933	8607.091886244363
11263.840162440556	14298.17624783333	11338.592952406736	11747.58705976075	8360.866866197044
11266.990702043371	14183.425767200986	11329.356198537856	11726.728526931078	8271.690901618274
11280.195781026452	14261.418668703045	11326.463068668214	11728.005613997773	8444.037503696845
11284.780681798227	14275.211699893103	11332.318274345578	11730.710027360708	8418.687987338431
11283.81575279311	14261.763281936841	11338.816930502071	11743.407190583262	8638.635860188802
11275.544056276543	14259.766878484155	11344.589675872452	11740.191302640393	8341.60852976233
11290.062956362903	14267.149767161025	11345.660126123408	11745.544620968441	8710.94618450878
11282.034024675599	14210.947008996363	11335.25293590214	11734.045924200047	8384.20832579698
11317.012745842476	14301.509846172674	11359.59271709419	11766.54905068397	9163.21591295692
11318.523944707274	14353.602412933584	11362.054149048921	11766.771702517533	9179.15580873567
11319.921812956476	14273.431607219569	11339.563380050402	11741.464829234645	9109.755140227031
11340.373102168627	14317.838770405411	11354.852274178977	11758.41689702801	9226.574554480576
11343.87526579153	14280.49767879086	11349.135608017163	11746.251109997776	9424.106254714097
11347.178080430807	14329.999625984055	11365.46755841513	11776.121942515541	9428.40086694733
11324.788825069838	14378.567337231258	11353.093067048292	11767.139927026332	9435.655264753635
11324.877985134632	14300.567112134851	11357.866977210633	11760.40548102475	9132.511941205777
11334.434701817523	14279.046395772559	11353.529018656756	11752.08365473216	9178.32772410323
11332.181809608555	14326.273961059882	11354.560026224128	11755.6341004949	9146.84110519285
11337.920447280108	14372.225590932705	11355.485603646339	11755.318224555907	9422.029142748825
11324.446714686117	14317.465902655325	11350.401895678695	11759.062558208636	9232.19363420688
11321.38677177291	14268.20104137528	11343.883027851622	11744.762579204376	9134.988773203284
11319.06024075132	14326.729059790101	11349.222364367783	11752.369757041803	9126.655541049367
11321.571358446668	14369.230964211856	11361.368727639649	11761.939792351508	9217.68393171357
11321.39994672903	14325.779077710398	11355.335235122402	11763.687510658334	9269.835673510544
11324.593663125259	14335.80809610274	11361.404292635876	11763.729106868113	8973.05463785311
11339.326283907321	14298.413236105838	11363.309184778565	11758.468000398187	9006.093338757026
11337.946923788148	14270.037030700527	11361.913503264866	11756.174693923265	9069.977604191477
11349.795445200825	14349.258373523917	11365.996946719395	11764.784503942288	9266.805513682792
11346.406989336685	14337.331572939978	11377.560955497756	11780.597544146112	9273.397533683466
11357.074446288174	14326.370219276994	11381.278290083017	11778.35610576212	9249.664410747746
11379.153742057075	14286.421086225973	11380.943100459175	11778.248960576882	9279.411140764438
11354.500432737383	14294.121261635704	11367.341320117583	11767.343424596938	9483.48563140621
11327.655004192813	14330.899792995599	11361.977269343082	11765.521672176614	9374.724903013648
11315.837906855291	14352.099916580084	11352.116271067212	11757.769954904059	9377.45851187357
11303.552405211974	14253.894169722067	11335.880639557892	11742.209904142122	9140.28112917024
11316.224676593889	14287.064103616778	11347.32410987036	11750.151061643683	9068.768658496887
11329.545984990245	14302.693872476173	11344.241848617008	11750.357559844484	9414.438132582254
11318.516735801717	14327.716456576687	11351.921721074521	11757.309770170985	9380.11106450771
11314.708949798562	14176.301151831742	11347.01029224357	11745.24704332807	9041.089924534743
11321.127437780504	14280.4026696871	11361.116751446405	11763.838162706948	9399.831707168207
11300.614589644778	14285.228626300002	11364.929446549007	11776.47313957012	9310.007104442566
11303.977873478078	14197.176430938798	11365.190979868194	11765.52442760624	9095.264470591972
11305.132242851696	14190.29525717811	11347.570256671146	11751.11480190279	9148.914410003414
11293.52287248055	14317.737990903732	11335.842059145083	11746.012809801263	9312.991798636584
11281.649515304032	14300.951831320057	11334.6284773988	11747.919666310525	9187.426311511528
11274.297993764247	14223.739162279211	11327.39692977113	11735.712992791905	8987.70367987408
11295.490286153432	14253.392620896439	11327.521248836092	11732.721674711647	9087.623527315962
11295.500941645585	14248.624681867906	11315.686926257184	11719.746012237298	9238.755668416838
11290.87554789587	14246.551881131614	11322.466282047779	11723.8931237316	9184.832897775541
11278.746531017354	14270.031164613221	11333.788259453493	11743.668197815854	9453.15393225197
11249.603108841264	14288.440424536195	11337.389811890718	11752.814915363995	8924.103866391066
11247.796627249842	14147.393897171216	11340.303269245458	11746.24492274651	8879.590997339265
11251.168217252982	14232.549098802649	11336.572919561344	11746.417627123894	9002.001706081483
11230.84292472879	14238.410610501418	11329.085012712434	11741.254229533171	9008.009719724578
11221.82728939359	14202.14772162474	11325.165738600295	11735.870807241025	8732.43690093746
11222.879138573511	14236.009279841352	11322.548190260288	11734.59023597375	8697.65322481481
11242.647432156195	14233.128550966072	11323.797335788679	11729.46106946313	8624.676575525795
11249.363833995325	14171.91416053089	11318.458979786044	11720.273743014375	8606.959016384342
11245.002189838478	14252.84447711447	11315.53627718966	11720.911465635176	8657.096700305474
11253.709189159094	14257.80694455198	11317.026291047892	11722.843091126519	8829.124122433546
11258.898674731965	14259.248844234535	11321.228847346752	11729.417473991309	8872.832117046573
11273.958794611515	14229.97966608306	11321.337314289322	11726.108311772288	8822.304872466297
11295.716603700033	14269.350164154912	11338.611673160894	11740.660477869647	9084.893929160513
11279.66676859628	14199.33807638417	11339.159240722656	11735.572760589792	8806.095348559744
11270.307424608542	14273.593128097027	11342.931388788102	11755.049318084495	8967.910346104072
11271.827590653898	14281.00979778163	11350.252471615155	11754.07555781363	8865.223485410117
11283.696196824483	14237.123906830693	11353.598022687298	11753.93680089278	8676.623019558047
11287.365459527802	14261.818352818795	11348.81023406468	11748.4454847852	8901.089260864257
11288.846294132347	14315.99998907299	11352.455209434956	11757.665979778254	9213.861631439953
11284.951089304446	14249.726899754362	11346.92135180771	11753.921459494268	9200.489970013377
11280.451349738338	14264.966974204763	11340.644168660838	11745.607324654506	8932.381829263331
11293.369935388013	14275.195462980539	11335.973485142817	11738.531794870527	9240.176664101205
11290.933941886839	14239.785402888227	11330.2257338747	11740.324917327247	9365.789127405678
11273.590701457699	14282.422854372302	11331.43511125355	11740.099692978149	9071.264583804743
11287.456849923075	14272.727767593111	11330.03763410037	11735.19270466769	9125.590071813072
11303.69948058979	14203.697565181175	11338.699401196964	11739.374231216128	9166.229452936435
11294.290375156615	14319.186973942515	11335.220383935415	11739.834127011187	9211.170819488774
11296.761256754235	14286.456126805766	11335.55682311312	11741.01698508587	9079.50991937901
11311.75254559349	14262.000332493306	11341.16947016134	11744.129485701227	9131.480403199235
11321.578848468927	14285.304793491998	11345.689043329281	11746.355467189525	9168.222283538571
11319.879048340501	14351.754304305367	11344.189041847645	11751.856280402752	9351.784860353548
11309.869919630666	14312.375324532199	11352.064276151856	11765.493230839023	9401.94336150875
11290.326966246494	14257.114970877958	11350.533755898556	11754.045866138626	9043.361392956245
11298.255359674265	14338.983554849845	11343.03084915583	11749.364357579807	9225.735880633098
11286.946334781862	14265.12799462516	11341.911918614414	11746.470369507366	8824.100889233845
11291.82984516962	14315.703669789502	11342.603354785222	11756.34519199605	8866.182037254272
11287.625101682877	14306.169784038573	11354.200218216118	11764.40921638809	9202.964704907425
11293.518857604819	14240.476348330603	11342.64980764254	11744.540782996553	8921.534008571965
11316.781406427468	14270.095861878846	11343.750968279744	11744.165031841625	9228.014279695837
11319.789806868564	14289.21602148656	11356.314450449825	11777.960426694923	8635.38592686847
11309.808405208458	14273.01249940682	11365.502165245833	11778.172119435054	8522.485400762791
11330.256853254288	14311.56752236603	11343.180669536321	11746.505869768347	8859.216454023655
11343.491918886713	14309.21183819783	11335.04229415307	11735.867366601233	9248.84396713381
11337.371336361573	14298.70140024951	11340.241800011128	11733.918279814363	9402.173142062551
11321.065659993172	14263.770837496004	11327.045541157533	11719.352571773576	9346.18712670551
11309.944403557842	14320.425857563458	11330.73705466149	11733.93582555216	9622.538522307854
11281.198574431293	14230.515628590303	11324.881907940875	11733.502553569022	9452.879183438929
11247.77122547093	14278.357636356597	11333.97614188011	11743.865748094926	9553.95270599117
11199.632187252973	14242.693765079273	11316.073104045558	11728.8083589575	9283.069331967734
11160.911372040255	14203.102313341691	11324.32199736664	11739.726642643605	8777.368271370244
11142.800663081607	14154.400409981417	11324.299002546437	11731.230037941314	8651.807910950203
11135.829550372666	14123.860342508691	11317.331947167178	11715.796451581486	8324.66304163739
11141.481534562203	14179.770806275976	11317.280320767526	11724.866785545368	8162.526249583175
11141.532030379009	14132.20040183299	11314.793818385715	11724.19975231445	8415.7048135897
11144.157003801805	14139.539609787103	11308.13473381099	11709.33606519391	8279.250089940017
11157.492673756378	14109.44681980299	11286.894160964564	11687.857536908457	8284.564191542215
11176.270431830513	14147.078860543877	11278.050534886921	11680.795171609778	8506.007563446788
11195.357338503733	14165.008460315597	11284.407344352532	11689.285400685054	8706.794969239274
11207.37953011757	14146.654236932545	11285.334096608898	11679.759139285936	8566.250638586525
11239.2347068393	14230.955308216611	11287.869112473923	11680.085799942715	8804.67574185007
11254.376556753137	14127.083960647778	11285.717926416377	11673.303285399095	8894.684504687302
11274.688926189563	14197.547346734635	11306.336112888617	11698.972522093372	9105.046319083858
11274.768756598172	14229.048254300871	11315.794491048287	11710.091459341458	9083.126700647867
11287.899177396594	14133.446648092831	11329.124219651329	11720.752401231397	9023.129705810547
11284.541864266082	14225.181232267023	11327.102446995308	11723.936295048832	9107.134159540936
11276.270603250878	14281.787182117667	11336.116005772123	11730.88087009222	9158.857049312437
11262.20656039009	14210.88562261479	11330.233918573917	11728.485830363132	8979.448794754153
11260.263451272536	14219.977632098185	11330.937578814785	11729.291203205792	8865.869628707762
11267.868388950163	14258.89987018712	11324.227338918221	11725.346953536024	9007.935415128382
11282.558065890404	14297.54345734345	11326.178731124784	11729.510839187173	9007.361067435411
11296.256031617038	14219.689554277893	11318.315997544929	11713.077460105444	8955.358356820083
11300.425039379457	14292.09967431266	11325.685336215225	11725.999930558892	9174.286270166413
11300.171123328579	14292.980347616289	11318.42319939704	11717.309281757243	9222.072300782242
11308.134935696347	14280.245595166141	11326.596622695974	11729.149719657842	9313.726210629844
11310.07518404916	14277.34524731258	11333.392873855355	11738.533342493023	9157.563347296986
11326.176517867152	14242.611076491568	11328.430904056602	11723.171776285277	9242.126878971007
11324.324327347415	14241.967152158928	11330.079556404056	11729.147447614583	9274.08698139966
11326.440440266582	14361.540857651655	11337.932626571192	11740.523061690674	9397.774612327514
11321.607264953907	14320.077442842372	11341.69851986042	11748.521580086546	9340.420664171668
11320.825052177715	14225.150919492287	11335.745692823517	11732.993660543601	9154.766307105088
11331.191277322414	14283.961809475404	11339.085859570083	11736.824758335524	9278.19112236209
11316.820285972175	14301.712740300562	11337.635366366509	11739.273713865892	9424.643594868978
11307.035960676885	14274.625696206642	11334.402758957804	11735.380315049168	9363.663850402832
11312.56355279834	14298.599875057445	11348.9194758821	11751.541094752825	9251.59160798856
11313.854045718937	14318.47409986413	11349.668961610492	11756.688278941676	9289.917291954474
11317.072217771742	14226.263851077965	11345.488880221777	11744.502759904948	9166.643517322074
11328.16117395352	14298.232547691716	11344.547148402928	11746.33201072829	9308.575779215495
11310.983171143633	14323.128158998612	11334.43689855883	11732.885309597517	9410.283341446544
11311.422527191387	14288.221262431816	11341.766485151213	11747.908256343064	9453.640995478436
11300.680399366187	14306.190230191516	11349.927468205335	11757.76489142249	9167.90807562107
11308.571181733221	14288.554649099364	11334.217608008767	11740.409596937725	9249.053396023386
